generateData.js 1 2048 1557633518071 1557633518784 713 1557633519551 1557633519879 328 109 91 128 2048
createDat.js 5 2048 1557633518795 1557633519601 806 1557633520199 1557633520526 327 110 96 121 2048
createDat.js 4 2048 1557633518794 1557633519602 808 1557633520173 1557633520503 330 116 90 124 2048
createDat.js 2 2048 1557633518789 1557633519603 814 1557633520249 1557633520586 337 118 94 125 2048
createDat.js 3 2048 1557633518792 1557633519606 814 1557633520194 1557633520539 345 127 97 121 2048
ellipsoids-openmp 16 2048 1557633519623 1557633522158 2535 1557633521056 1557633523268 2212 116 1925 171 2048
ellipsoids-openmp 11 2048 1557633519635 1557633522160 2525 1557633521052 1557633523269 2217 112 1928 177 2048
ellipsoids-openmp 17 2048 1557633519623 1557633522162 2539 1557633521065 1557633523335 2270 115 1960 195 2048
ellipsoids-openmp 9 2048 1557633519635 1557633522163 2528 1557633521021 1557633523303 2282 120 1964 198 2048
ellipsoids-openmp 15 2048 1557633519622 1557633522164 2542 1557633521069 1557633523343 2274 110 1949 215 2048
ellipsoids-openmp 8 2048 1557633519626 1557633522164 2538 1557633521086 1557633523370 2284 113 1984 187 2048
ellipsoids-openmp 14 2048 1557633519624 1557633522170 2546 1557633520986 1557633523335 2349 134 2013 202 2048
ellipsoids-openmp 7 2048 1557633519625 1557633522178 2553 1557633520998 1557633523358 2360 111 2026 223 2048
ellipsoids-openmp 10 2048 1557633519635 1557633522211 2576 1557633521074 1557633523444 2370 176 1970 224 2048
ellipsoids-openmp 13 2048 1557633519624 1557633522213 2589 1557633521021 1557633523410 2389 121 2070 198 2048
ellipsoids-openmp 6 2048 1557633519625 1557633522215 2590 1557633521115 1557633523454 2339 117 2051 171 2048
ellipsoids-openmp 12 2048 1557633519624 1557633522285 2661 1557633521059 1557633523465 2406 124 2059 223 2048
mean-pack-ell 21 2048 1557633522169 1557633522658 489 1557633523537 1557633523839 302 169 16 117 2048
mean-pack-ell 18 2048 1557633522226 1557633522720 494 1557633523641 1557633523950 309 160 17 132 2048
mean-pack-ell 19 2048 1557633522224 1557633522722 498 1557633523626 1557633523917 291 165 2 124 2048
mean-pack-ell 20 2048 1557633522290 1557633522776 486 1557633523688 1557633523995 307 171 17 119 2048
summary.js 22 2048 1557633522782 1557633523490 708 1557633524170 1557633524554 384 140 94 150 2048
