task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 198 256 3583 23285 19702 4920 23184 18264 976 16901 387 256
ellipsoids-openmp 110 256 3522 23290 19768 4897 23229 18332 1005 16941 386 256
ellipsoids-openmp 163 256 3574 23292 19718 4895 23221 18326 996 17022 308 256
ellipsoids-openmp 177 256 3578 23297 19719 4938 23223 18285 944 17003 338 256
ellipsoids-openmp 122 256 3526 23300 19774 4901 23242 18341 996 17000 345 256
ellipsoids-openmp 166 256 3575 23310 19735 4889 23232 18343 1003 16983 357 256
ellipsoids-openmp 185 256 3580 23312 19732 4945 23225 18280 980 16942 358 256
ellipsoids-openmp 132 256 3530 23314 19784 4902 23275 18373 995 17021 357 256
ellipsoids-openmp 121 256 3526 23319 19793 4900 23263 18363 1000 17080 283 256
ellipsoids-openmp 194 256 3582 23321 19739 4888 23209 18321 1003 17000 318 256
ellipsoids-openmp 196 256 3583 23337 19754 4992 23281 18289 944 17020 325 256
ellipsoids-openmp 201 256 3626 23341 19715 4943 23250 18307 943 17080 284 256
ellipsoids-openmp 107 256 3521 23344 19823 4916 23274 18358 956 17080 322 256
ellipsoids-openmp 147 256 3570 23350 19780 4902 23266 18364 961 17100 303 256
ellipsoids-openmp 186 256 3580 23352 19772 4961 23310 18349 914 17081 354 256
ellipsoids-openmp 178 256 3578 23354 19776 4927 23271 18344 1022 17039 283 256
ellipsoids-openmp 199 256 3584 23356 19772 4992 23350 18358 989 17023 346 256
ellipsoids-openmp 109 256 3522 23358 19836 4875 23286 18411 1008 17041 362 256
ellipsoids-openmp 184 256 3580 23365 19785 4919 23283 18364 955 17081 328 256
ellipsoids-openmp 197 256 3583 23387 19804 4930 23271 18341 940 16860 541 256
ellipsoids-openmp 116 256 3524 23389 19865 4918 23328 18410 988 17023 399 256
ellipsoids-openmp 157 256 3572 23393 19821 4907 23323 18416 971 17160 285 256
ellipsoids-openmp 111 256 3523 23416 19893 4917 23369 18452 984 17142 326 256
ellipsoids-openmp 205 256 3627 23420 19793 4927 23328 18401 983 17103 315 256
ellipsoids-openmp 182 256 3579 23433 19854 4917 23349 18432 927 17203 302 256
ellipsoids-openmp 203 256 3626 23436 19810 4969 23385 18416 981 17061 374 256
ellipsoids-openmp 174 256 3577 23448 19871 4922 23370 18448 959 17142 347 256
ellipsoids-openmp 189 256 3581 23455 19874 4952 23382 18430 988 17061 381 256
ellipsoids-openmp 126 256 3528 23460 19932 4892 23416 18524 1012 17181 331 256
ellipsoids-openmp 204 256 3627 23478 19851 4970 23437 18467 955 17122 390 256
ellipsoids-openmp 124 256 3527 23481 19954 4902 23439 18537 1003 17141 393 256
ellipsoids-openmp 117 256 3524 23501 19977 4881 23441 18560 952 17242 366 256
ellipsoids-openmp 127 256 3529 23508 19979 4919 23459 18540 997 17201 342 256
ellipsoids-openmp 145 256 3558 23511 19953 4911 23461 18550 1004 17181 365 256
ellipsoids-openmp 139 256 3532 23514 19982 4953 23498 18545 984 17181 380 256
ellipsoids-openmp 146 256 3569 23516 19947 4901 23461 18560 984 17263 313 256
ellipsoids-openmp 131 256 3530 23542 20012 4891 23498 18607 1013 16922 672 256
ellipsoids-openmp 134 256 3531 23543 20012 4899 23475 18576 994 17261 321 256
ellipsoids-openmp 165 256 3574 23546 19972 4920 23482 18562 1007 17243 312 256
ellipsoids-openmp 173 256 3577 23550 19973 4961 23508 18547 941 17221 385 256
ellipsoids-openmp 9 256 3390 23554 20164 4244 23406 19162 979 17805 378 256
ellipsoids-openmp 202 256 3626 23557 19931 4949 23489 18540 981 17242 317 256
ellipsoids-openmp 135 256 3531 23560 20029 4950 23539 18589 1001 17200 388 256
ellipsoids-openmp 149 256 3570 23570 20000 4899 23472 18573 976 17319 278 256
ellipsoids-openmp 136 256 3531 23585 20054 4918 23543 18625 999 17303 323 256
ellipsoids-openmp 141 256 3557 23589 20032 4927 23531 18604 1002 17242 360 256
ellipsoids-openmp 123 256 3527 23592 20065 4860 23519 18659 1000 17321 338 256
ellipsoids-openmp 8 256 3390 23597 20207 4320 23520 19200 940 17941 319 256
ellipsoids-openmp 187 256 3580 23640 20060 4961 23592 18631 963 17379 289 256
ellipsoids-openmp 180 256 3578 23652 20074 4876 23548 18672 940 17381 351 256
ellipsoids-openmp 183 256 3579 23662 20083 4934 23595 18661 940 17363 358 256
ellipsoids-openmp 153 256 3571 23691 20120 4908 23617 18709 1005 17301 403 256
ellipsoids-openmp 162 256 3574 23710 20136 4923 23644 18721 1011 17343 367 256
ellipsoids-openmp 144 256 3558 23712 20154 4868 23626 18758 944 17421 393 256
ellipsoids-openmp 113 256 3523 23713 20190 4883 23671 18788 1015 17401 372 256
ellipsoids-openmp 119 256 3525 23722 20197 4886 23630 18744 976 17422 346 256
ellipsoids-openmp 154 256 3571 24028 20457 4939 23840 18901 967 17603 331 256
ellipsoids-openmp 137 256 3531 24340 20809 4908 23884 18976 995 17641 340 256
ellipsoids-openmp 115 256 3524 24437 20913 4888 23946 19058 970 17721 367 256
ellipsoids-openmp 143 256 3557 24437 20880 4921 23852 18931 987 17522 422 256
ellipsoids-openmp 152 256 3571 24484 20913 4844 23863 19019 983 17681 355 256
ellipsoids-openmp 161 256 3573 24515 20942 4928 23854 18926 1004 17602 320 256
mean-pack-ell 207 256 22436 25869 3433 22552 25734 3182 2869 161 152 256
ellipsoids-openmp 106 256 3521 26482 22961 4864 26334 21470 2739 18382 349 256
mean-pack-ell 206 256 23602 27067 3465 23717 26959 3242 2944 141 157 256
mean-pack-ell 209 256 24524 28018 3494 24671 27951 3280 2967 143 170 256
mean-pack-ell 208 256 26486 30137 3651 26623 29986 3363 3040 141 182 256
summary.js 210 256 30143 31797 1654 30498 31742 1244 266 841 137 256
generateData.js 1 256 0 1600 1600 411 1526 1115 163 801 151 256
createDat.js 3 256 1607 3132 1525 1728 2803 1075 131 774 170 256
createDat.js 2 256 1607 3152 1545 1965 3099 1134 134 849 151 256
createDat.js 5 256 1612 3215 1603 1941 3132 1191 174 796 221 256
createDat.js 4 256 1610 3220 1610 1943 3140 1197 194 833 170 256
ellipsoids-openmp 100 256 3160 19784 16624 3444 19706 16262 120 15906 236 256
ellipsoids-openmp 172 256 3322 19876 16554 3969 19830 15861 166 15442 253 256
