task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mConcatFit 28 512 5854 6938 1084 6503 7508 1005 383 477 145 512
mBgModel 29 512 6943 13735 6792 7591 14304 6713 122 6450 141 512
mBackground 36 512 13761 15005 1244 14454 15542 1088 411 159 518 512
mBackground 35 512 13760 15016 1256 14439 15575 1136 435 161 540 512
mBackground 38 512 13773 15034 1261 14499 15645 1146 366 241 539 512
mBackground 37 512 13761 15044 1283 14419 15609 1190 449 261 480 512
mBackground 31 512 13758 15070 1312 14423 15647 1224 365 201 658 512
mBackground 33 512 13759 15075 1316 14452 15643 1191 438 217 536 512
mBackground 32 512 13759 15079 1320 14456 15658 1202 388 239 575 512
mBackground 39 512 13774 15101 1327 14456 15667 1211 402 158 651 512
mBackground 34 512 13760 15156 1396 14462 15733 1271 502 201 568 512
mBackground 30 512 13758 15277 1519 14411 15847 1436 852 140 444 512
mImgtbl 40 512 15284 16990 1706 15922 17556 1634 1260 203 171 512
mAdd 41 512 16996 20928 3932 17633 21352 3719 2491 504 724 512
mShrink 42 512 20930 22316 1386 21629 22777 1148 378 278 492 512
mJPEG 43 512 22320 23833 1513 22992 24403 1411 373 838 200 512
mProjectPP 3 512 7 3072 3065 749 3633 2884 281 2100 503 512
mProjectPP 10 512 42 3182 3140 854 3735 2881 317 2080 484 512
mProjectPP 4 512 8 3192 3184 786 3738 2952 308 2120 524 512
mProjectPP 6 512 9 3205 3196 851 3771 2920 304 2100 516 512
mProjectPP 7 512 36 3229 3193 828 3797 2969 297 2108 564 512
mProjectPP 8 512 38 3240 3202 899 3850 2951 291 2101 559 512
mProjectPP 9 512 38 3307 3269 843 3865 3022 358 2102 562 512
mProjectPP 1 512 0 3328 3328 783 3896 3113 298 2175 640 512
mProjectPP 2 512 6 3358 3352 760 3936 3176 353 2139 684 512
mProjectPP 5 512 8 3452 3444 794 4030 3236 371 2166 699 512
mDiffFit 25 512 3322 4496 1174 3969 5064 1095 667 181 247 512
mDiffFit 15 512 3365 4558 1193 4007 5128 1121 644 183 294 512
mDiffFit 12 512 3331 4599 1268 3910 5069 1159 720 196 243 512
mDiffFit 27 512 3319 4602 1283 4036 5170 1134 659 184 291 512
mDiffFit 18 512 3252 4689 1437 3925 5255 1330 738 264 328 512
mDiffFit 26 512 3237 4690 1453 3887 5266 1379 746 265 368 512
mDiffFit 16 512 3207 4703 1496 3913 5314 1401 737 348 316 512
mDiffFit 17 512 3471 4715 1244 4146 5285 1139 753 163 223 512
mDiffFit 23 512 3243 4767 1524 3884 5329 1445 933 181 331 512
mDiffFit 20 512 3239 4770 1531 3877 5329 1452 804 343 305 512
mDiffFit 22 512 3466 4801 1335 4147 5379 1232 721 223 288 512
mDiffFit 24 512 3321 4881 1560 3975 5458 1483 898 280 305 512
mDiffFit 19 512 3474 4929 1455 4224 5540 1316 855 199 262 512
mDiffFit 21 512 3466 4930 1464 4141 5500 1359 779 264 316 512
mDiffFit 13 512 3469 4977 1508 4173 5534 1361 778 264 319 512
mDiffFit 11 512 3366 5041 1675 4001 5598 1597 1039 266 292 512
mDiffFit 14 512 3363 5119 1756 3999 5686 1687 1182 213 292 512
mConcatFit 28 512 5130 6145 1015 5768 6711 943 289 475 179 512
mBgModel 29 512 6147 12947 6800 6818 13457 6639 121 6372 146 512
mBackground 33 512 12961 14097 1136 13610 14663 1053 382 139 532 512
mBackground 35 512 12962 14100 1138 13665 14678 1013 388 158 467 512
mBackground 32 512 12961 14124 1163 13654 14693 1039 406 163 470 512
mBackground 30 512 12959 14160 1201 13651 14722 1071 420 160 491 512
mBackground 36 512 12962 14184 1222 13666 14763 1097 402 160 535 512
mBackground 39 512 12971 14231 1260 13654 14794 1140 381 200 559 512
mBackground 31 512 12960 14231 1271 13634 14786 1152 369 218 565 512
mBackground 34 512 12961 14236 1275 13697 14846 1149 400 162 587 512
mBackground 38 512 12971 14291 1320 13659 14861 1202 500 161 541 512
mBackground 37 512 12969 14589 1620 13724 15066 1342 577 160 605 512
mImgtbl 40 512 14598 16289 1691 15230 16847 1617 1390 65 162 512
mAdd 41 512 16302 19930 3628 16980 20486 3506 2361 560 585 512
mShrink 42 512 19932 21958 2026 20621 21828 1207 461 259 487 512
mJPEG 43 512 21963 23402 1439 22621 23960 1339 343 797 199 512
mProjectPP 7 1024 32 1943 1911 750 2531 1781 297 1044 440 1024
mProjectPP 4 1024 6 2061 2055 744 2619 1875 266 1061 548 1024
mProjectPP 6 1024 32 2100 2068 717 2665 1948 264 1053 631 1024
mProjectPP 3 1024 6 2275 2269 686 2806 2120 269 1031 820 1024
mProjectPP 1 1024 0 3010 3010 1226 3341 2115 503 1097 515 1024
mDiffFit 20 1024 2069 3111 1042 2764 3671 907 466 126 315 1024
mDiffFit 23 1024 2107 3207 1100 2757 3770 1013 554 102 357 1024
mDiffFit 16 1024 2284 4157 1873 2933 4326 1393 963 128 302 1024
mDiffFit 12 1024 3016 4272 1256 3668 4854 1186 760 139 287 1024
mProjectPP 2 1024 5 4846 4841 3288 5395 2107 457 1087 563 1024
mProjectPP 5 1024 31 4985 4954 3443 5453 2010 458 1062 490 1024
mProjectPP 8 1024 35 5050 5015 3538 5615 2077 518 1080 479 1024
mProjectPP 10 1024 36 5093 5057 3619 5671 2052 499 1084 469 1024
mProjectPP 9 1024 36 5181 5145 3760 5816 2056 445 1079 532 1024
mDiffFit 17 1024 5001 5875 874 5651 6440 789 460 84 245 1024
mDiffFit 19 1024 5001 5969 968 5616 6502 886 445 87 354 1024
mDiffFit 15 1024 5054 6013 959 5724 6573 849 509 89 251 1024
mDiffFit 18 1024 5054 6059 1005 5687 6618 931 507 139 285 1024
mDiffFit 14 1024 4853 6140 1287 5475 6690 1215 773 160 282 1024
mDiffFit 22 1024 4998 6238 1240 5644 6804 1160 824 109 227 1024
mDiffFit 21 1024 4997 6345 1348 5693 6908 1215 767 180 268 1024
mDiffFit 11 1024 4854 6346 1492 5514 6925 1411 933 158 320 1024
mDiffFit 26 1024 5104 7305 2201 5846 7340 1494 1030 169 295 1024
mDiffFit 25 1024 5194 7666 2472 6593 8046 1453 1022 164 267 1024
mDiffFit 27 1024 5189 7667 2478 6622 8067 1445 1034 164 247 1024
mDiffFit 13 1024 4998 7668 2670 5557 8102 2545 2103 165 277 1024
mDiffFit 24 1024 5192 9751 4559 6651 10318 3667 3123 220 324 1024
mConcatFit 28 1024 9765 10497 732 10437 11067 630 244 233 153 1024
mBgModel 29 1024 10501 14136 3635 11133 14616 3483 123 3221 139 1024
mBackground 31 1024 14154 15301 1147 14703 15592 889 317 102 470 1024
mBackground 30 1024 14153 15302 1149 14798 15756 958 379 102 477 1024
mBackground 33 1024 14155 15304 1149 14899 15808 909 363 101 445 1024
mBackground 35 1024 14155 15305 1150 14908 15882 974 341 138 495 1024
mBackground 38 1024 14156 15306 1150 14848 15811 963 364 79 520 1024
mBackground 39 1024 14157 15307 1150 14813 15843 1030 389 100 541 1024
mBackground 34 1024 14155 15309 1154 14781 15828 1047 369 141 537 1024
mBackground 37 1024 14156 15311 1155 14861 15856 995 375 140 480 1024
mBackground 36 1024 14156 15312 1156 14854 15843 989 356 138 495 1024
mBackground 32 1024 14154 15325 1171 14907 15906 999 380 136 483 1024
mImgtbl 40 1024 15328 16521 1193 15972 17014 1042 770 122 150 1024
mAdd 41 1024 16531 18728 2197 17195 19300 2105 1309 263 533 1024
mShrink 42 1024 18731 20878 2147 19398 21458 2060 1345 160 555 1024
mJPEG 43 1024 20882 21990 1108 21533 22571 1038 411 406 221 1024
mProjectPP 3 1024 27 2209 2182 741 2524 1783 300 1039 444 1024
mProjectPP 2 1024 27 2211 2184 729 2536 1807 289 1047 471 1024
mProjectPP 5 1024 28 2212 2184 862 2626 1764 275 1042 447 1024
mProjectPP 4 1024 28 2212 2184 760 2578 1818 276 1015 527 1024
mProjectPP 8 1024 34 2212 2178 702 2502 1800 273 1063 464 1024
mProjectPP 6 1024 29 2213 2184 747 2738 1991 288 1074 629 1024
mProjectPP 10 1024 35 2227 2192 813 2789 1976 288 1093 595 1024
mProjectPP 1 1024 0 2270 2270 795 2839 2044 406 1110 528 1024
mProjectPP 9 1024 35 2471 2436 755 3029 2274 771 1015 488 1024
mProjectPP 7 1024 29 2857 2828 798 3433 2635 299 1044 1292 1024
mDiffFit 15 1024 2236 3114 878 2875 3673 798 434 101 263 1024
mDiffFit 12 1024 2278 3153 875 2921 3683 762 416 101 245 1024
mDiffFit 13 1024 2280 3236 956 2985 3833 848 424 140 284 1024
mDiffFit 17 1024 2231 3291 1060 2857 3828 971 650 80 241 1024
mDiffFit 14 1024 2231 3298 1067 2879 3866 987 670 83 234 1024
mDiffFit 19 1024 2231 3336 1105 2885 3906 1021 682 87 252 1024
mDiffFit 21 1024 2242 3378 1136 2786 3848 1062 648 125 289 1024
mDiffFit 11 1024 2277 3417 1140 2964 4000 1036 532 166 338 1024
mDiffFit 18 1024 2240 3446 1206 2957 4078 1121 665 142 314 1024
mDiffFit 16 1024 2236 3452 1216 2910 4006 1096 637 140 319 1024
mDiffFit 27 1024 2476 3536 1060 3185 4100 915 437 89 389 1024
mDiffFit 24 1024 2477 3829 1352 3148 4288 1140 643 139 358 1024
mDiffFit 25 1024 2945 3908 963 3602 4486 884 590 71 223 1024
mDiffFit 23 1024 2966 4971 2005 4034 5524 1490 1026 145 319 1024
mDiffFit 22 1024 2962 5339 2377 4509 5890 1381 936 165 280 1024
mDiffFit 20 1024 2946 5600 2654 4641 6135 1494 976 218 300 1024
mDiffFit 26 1024 2946 6252 3306 5114 6691 1577 1047 223 307 1024
mConcatFit 28 1024 6259 7099 840 6897 7478 581 219 226 136 1024
mBgModel 29 1024 7104 10646 3542 7733 11210 3477 119 3209 149 1024
mBackground 37 1024 10670 11866 1196 11322 12149 827 310 84 433 1024
mBackground 32 1024 10663 11867 1204 11341 12203 862 322 85 455 1024
mBackground 38 1024 10671 11867 1196 11416 12302 886 369 78 439 1024
mBackground 33 1024 10663 11868 1205 11331 12228 897 314 85 498 1024
mBackground 34 1024 10669 11868 1199 11296 12236 940 344 142 454 1024
mBackground 39 1024 10671 11868 1197 11373 12299 926 392 77 457 1024
mBackground 30 1024 10661 11869 1208 11300 12292 992 382 100 510 1024
mBackground 36 1024 10670 11870 1200 11303 12320 1017 393 88 536 1024
mBackground 35 1024 10670 11870 1200 11296 12333 1037 401 86 550 1024
mBackground 31 1024 10662 12036 1374 11338 12591 1253 661 76 516 1024
mImgtbl 40 1024 12042 13049 1007 12677 13614 937 692 103 142 1024
mAdd 41 1024 13059 15381 2322 13695 15945 2250 1339 276 635 1024
mShrink 42 1024 15386 17050 1664 16071 17616 1545 341 138 1066 1024
mJPEG 43 1024 17054 18080 1026 17682 18643 961 331 443 187 1024
mProjectPP 3 1024 9 1975 1966 827 2552 1725 265 1027 433 1024
mProjectPP 7 1024 34 1977 1943 790 2545 1755 284 1038 433 1024
mProjectPP 5 1024 33 2003 1970 796 2584 1788 285 1036 467 1024
mProjectPP 4 1024 32 2016 1984 743 2520 1777 296 1044 437 1024
mProjectPP 10 1024 43 2037 1994 771 2603 1832 271 1040 521 1024
mProjectPP 1 1024 0 2042 2042 777 2602 1825 272 1090 463 1024
mProjectPP 2 1024 8 2103 2095 716 2670 1954 316 1036 602 1024
mProjectPP 9 1024 36 2113 2077 764 2673 1909 348 1089 472 1024
mProjectPP 8 1024 35 2128 2093 756 2681 1925 279 1079 567 1024
mDiffFit 14 1024 2111 3022 911 2769 3596 827 461 80 286 1024
mDiffFit 26 1024 2041 3066 1025 2716 3631 915 445 141 329 1024
mDiffFit 12 1024 2047 3072 1025 2829 3709 880 484 87 309 1024
mProjectPP 6 1024 33 3091 3058 778 3636 2858 268 1101 1489 1024
mDiffFit 16 1024 2027 3107 1080 2735 3659 924 485 181 258 1024
mDiffFit 17 1024 2011 3112 1101 2688 3664 976 625 123 228 1024
mDiffFit 25 1024 2122 3129 1007 2809 3697 888 537 99 252 1024
mDiffFit 27 1024 2121 3141 1020 2673 3611 938 577 88 273 1024
mDiffFit 11 1024 2112 3177 1065 2802 3747 945 506 136 303 1024
mDiffFit 13 1024 2048 3265 1217 2737 3846 1109 640 138 331 1024
mDiffFit 18 1024 2133 3343 1210 2836 3939 1103 651 137 315 1024
mDiffFit 22 1024 2011 3398 1387 2709 3960 1251 902 111 238 1024
mDiffFit 19 1024 2023 3449 1426 2708 4012 1304 951 85 268 1024
mDiffFit 15 1024 2131 3522 1391 2781 4065 1284 942 84 258 1024
mDiffFit 20 1024 2025 3970 1945 2711 4536 1825 1412 125 288 1024
mDiffFit 23 1024 3095 4021 926 3659 4491 832 476 97 259 1024
mDiffFit 21 1024 3106 4127 1021 3796 4696 900 484 129 287 1024
mDiffFit 24 1024 3103 4210 1107 3760 4780 1020 567 180 273 1024
mConcatFit 28 1024 4215 5039 824 4860 5426 566 214 231 121 1024
mBgModel 29 1024 5044 8766 3722 5755 9330 3575 143 3265 167 1024
mBackground 36 1024 8787 10071 1284 9591 10416 825 339 67 419 1024
mBackground 35 1024 8787 10072 1285 9753 10555 802 320 75 407 1024
mBackground 33 1024 8786 10072 1286 9719 10555 836 310 79 447 1024
mBackground 38 1024 8794 10073 1279 9691 10560 869 354 80 435 1024
mBackground 37 1024 8787 10073 1286 9713 10571 858 341 67 450 1024
mBackground 34 1024 8786 10074 1288 9717 10631 914 358 79 477 1024
mBackground 30 1024 8784 10099 1315 9718 10657 939 339 103 497 1024
mBackground 39 1024 8795 10262 1467 9739 10843 1104 338 78 688 1024
mBackground 32 1024 8786 10708 1922 9696 11086 1390 843 121 426 1024
mBackground 31 1024 8785 11127 2342 9686 11695 2009 326 77 1606 1024
mImgtbl 40 1024 11134 12113 979 11774 12668 894 654 116 124 1024
mAdd 41 1024 12134 14395 2261 12782 14966 2184 1444 218 522 1024
mShrink 42 1024 14400 16097 1697 15062 16577 1515 885 141 489 1024
mJPEG 43 1024 16103 17170 1067 16753 17737 984 373 421 190 1024
mProjectPP 1 1024 0 2265 2265 770 2503 1733 269 1040 424 1024
mProjectPP 8 1024 9 2269 2260 785 2510 1725 290 1018 417 1024
mProjectPP 7 1024 8 2269 2261 726 2493 1767 269 1011 487 1024
mProjectPP 4 1024 7 2270 2263 761 2521 1760 295 1029 436 1024
mProjectPP 3 1024 7 2270 2263 772 2577 1805 272 1023 510 1024
mProjectPP 10 1024 34 2271 2237 814 2627 1813 282 1074 457 1024
mProjectPP 5 1024 8 2271 2263 788 2629 1841 280 1073 488 1024
mProjectPP 6 1024 8 2271 2263 779 2647 1868 266 1063 539 1024
mProjectPP 2 1024 6 2272 2266 744 2668 1924 310 1052 562 1024
mProjectPP 9 1024 34 2272 2238 738 2579 1841 336 1004 501 1024
mDiffFit 23 1024 2299 4099 1800 2988 3755 767 438 98 231 1024
mDiffFit 14 1024 2300 4101 1801 2968 3823 855 522 105 228 1024
mDiffFit 15 1024 2300 4102 1802 3080 3915 835 497 89 249 1024
mDiffFit 19 1024 2299 4103 1804 2943 3830 887 481 140 266 1024
mDiffFit 16 1024 2296 4103 1807 2856 3757 901 482 142 277 1024
mDiffFit 17 1024 2298 4104 1806 2974 3890 916 582 82 252 1024
mDiffFit 12 1024 2297 4105 1808 2958 3884 926 526 126 274 1024
mDiffFit 18 1024 2297 4105 1808 2962 3894 932 504 129 299 1024
mDiffFit 25 1024 2320 4106 1786 3028 3926 898 503 143 252 1024
mDiffFit 26 1024 2297 4107 1810 2992 3978 986 513 186 287 1024
mDiffFit 20 1024 2296 4112 1816 2961 3968 1007 546 167 294 1024
mDiffFit 11 1024 2300 4112 1812 2980 3945 965 495 139 331 1024
mDiffFit 13 1024 2298 4112 1814 2950 3976 1026 548 181 297 1024
mDiffFit 22 1024 2298 4113 1815 2987 3994 1007 657 120 230 1024
mDiffFit 24 1024 2319 4113 1794 3011 4003 992 559 141 292 1024
mDiffFit 27 1024 2300 4113 1813 2972 4179 1207 853 93 261 1024
mDiffFit 21 1024 2299 4114 1815 3009 4361 1352 880 135 337 1024
mConcatFit 28 1024 4121 5139 1018 4750 5600 850 502 229 119 1024
mBgModel 29 1024 5172 8846 3674 5851 9323 3472 128 3209 135 1024
mBackground 34 1024 8862 10246 1384 9536 10371 835 325 81 429 1024
mBackground 37 1024 8877 10248 1371 9584 10422 838 360 80 398 1024
mBackground 36 1024 8872 10248 1376 9555 10430 875 335 78 462 1024
mBackground 31 1024 8861 10249 1388 9505 10435 930 351 69 510 1024
mBackground 30 1024 8861 10249 1388 9531 10426 895 352 77 466 1024
mBackground 32 1024 8862 10250 1388 9513 10414 901 342 83 476 1024
mBackground 39 1024 8882 10250 1368 9573 10467 894 326 76 492 1024
mBackground 38 1024 8877 10251 1374 9569 10466 897 319 81 497 1024
mBackground 35 1024 8863 10251 1388 9506 10561 1055 325 78 652 1024
mBackground 33 1024 8862 11162 2300 9508 10969 1461 349 83 1029 1024
mImgtbl 40 1024 11168 13216 2048 11894 13197 1303 1059 103 141 1024
mAdd 41 1024 13225 15998 2773 13876 16247 2371 1320 283 768 1024
mShrink 42 1024 16001 17206 1205 16695 17717 1022 385 140 497 1024
mJPEG 43 1024 17211 18313 1102 17883 18874 991 375 402 214 1024
mProjectPP 1 1024 0 1891 1891 719 2443 1724 263 1023 438 1024
mProjectPP 7 1024 9 1955 1946 766 2506 1740 282 1009 449 1024
mProjectPP 8 1024 9 1994 1985 811 2586 1775 262 1028 485 1024
mProjectPP 6 1024 8 1996 1988 728 2512 1784 283 1041 460 1024
mProjectPP 3 1024 7 2000 1993 720 2560 1840 290 1038 512 1024
mProjectPP 2 1024 7 2001 1994 751 2550 1799 301 1028 470 1024
mProjectPP 9 1024 9 2018 2009 777 2577 1800 290 1030 480 1024
mProjectPP 10 1024 38 2021 1983 783 2576 1793 286 1043 464 1024
mProjectPP 5 1024 8 2092 2084 768 2662 1894 260 1054 580 1024
mProjectPP 4 1024 8 2177 2169 775 2754 1979 348 1041 590 1024
mDiffFit 14 1024 2013 2944 931 2677 3474 797 477 82 238 1024
mDiffFit 15 1024 2017 2944 927 2653 3457 804 433 87 284 1024
mDiffFit 27 1024 2034 2959 925 2702 3522 820 473 84 263 1024
mDiffFit 24 1024 2030 3016 986 2668 3587 919 496 140 283 1024
mDiffFit 18 1024 2012 3025 1013 2646 3587 941 507 141 293 1024
mDiffFit 17 1024 2104 3039 935 2682 3506 824 448 82 294 1024
mDiffFit 13 1024 2102 3061 959 2759 3602 843 421 126 296 1024
mDiffFit 21 1024 2099 3093 994 2788 3671 883 459 126 298 1024
mDiffFit 22 1024 2101 3147 1046 2757 3721 964 635 84 245 1024
mDiffFit 19 1024 2192 3149 957 2859 3711 852 463 127 262 1024
mDiffFit 25 1024 2030 3161 1131 2691 3719 1028 726 70 232 1024
mDiffFit 23 1024 2012 3200 1188 2646 3763 1117 716 102 299 1024
mDiffFit 26 1024 2033 3285 1252 2695 3880 1185 746 143 296 1024
mDiffFit 20 1024 2196 3320 1124 2853 3867 1014 548 142 324 1024
mDiffFit 12 1024 2013 3371 1358 2652 3926 1274 951 85 238 1024
mDiffFit 16 1024 2198 3658 1460 2901 4184 1283 836 140 307 1024
mDiffFit 11 1024 2018 3660 1642 2643 4126 1483 534 138 811 1024
mConcatFit 28 1024 3673 4589 916 4326 4932 606 213 221 172 1024
mBgModel 29 1024 4594 8255 3661 5307 8805 3498 113 3220 165 1024
mBackground 32 1024 8275 9169 894 8899 9719 820 319 83 418 1024
mBackground 38 1024 8282 9205 923 8978 9787 809 314 80 415 1024
mBackground 36 1024 8281 9252 971 8962 9817 855 360 67 428 1024
mBackground 39 1024 8286 9254 968 8915 9807 892 344 83 465 1024
mBackground 37 1024 8282 9265 983 8931 9834 903 352 81 470 1024
mBackground 31 1024 8274 9270 996 8988 9865 877 354 81 442 1024
mBackground 33 1024 8275 9282 1007 8958 9846 888 325 117 446 1024
mBackground 30 1024 8274 9283 1009 8991 9920 929 359 80 490 1024
mBackground 35 1024 8281 9284 1003 8976 9862 886 329 85 472 1024
mBackground 34 1024 8281 9294 1013 8954 9848 894 323 68 503 1024
mImgtbl 40 1024 9297 10713 1416 9928 10797 869 689 63 117 1024
mAdd 41 1024 10719 12882 2163 11348 13433 2085 1291 259 535 1024
mShrink 42 1024 12889 13871 982 13520 14429 909 340 160 409 1024
mJPEG 43 1024 13874 15028 1154 14503 15486 983 375 403 205 1024
mProjectPP 1 1536 0 3888 3888 2714 4330 1616 393 750 473 1536
mProjectPP 10 1536 37 3891 3854 2660 4279 1619 424 736 459 1536
mProjectPP 5 1536 31 3892 3861 2709 4347 1638 384 718 536 1536
mProjectPP 2 1536 26 3893 3867 2778 4383 1605 409 707 489 1536
mProjectPP 9 1536 36 3894 3858 2697 4367 1670 448 716 506 1536
mProjectPP 4 1536 30 3894 3864 2709 4384 1675 499 701 475 1536
mProjectPP 7 1536 32 3943 3911 2989 4489 1500 345 711 444 1536
mProjectPP 3 1536 29 3994 3965 2914 4516 1602 444 748 410 1536
mProjectPP 6 1536 31 4074 4043 3050 4642 1592 471 714 407 1536
mProjectPP 8 1536 32 4112 4080 3008 4687 1679 437 723 519 1536
mDiffFit 19 1536 3914 5051 1137 4593 5540 947 577 83 287 1536
mDiffFit 27 1536 3912 5052 1140 4551 5528 977 610 117 250 1536
mDiffFit 25 1536 3953 5053 1100 4568 5491 923 614 86 223 1536
mDiffFit 12 1536 4004 5054 1050 4675 5551 876 553 82 241 1536
mDiffFit 13 1536 3907 5054 1147 4573 5592 1019 602 141 276 1536
mDiffFit 20 1536 3954 5055 1101 4544 5531 987 578 144 265 1536
mDiffFit 22 1536 3958 5055 1097 4632 5590 958 620 86 252 1536
mDiffFit 11 1536 3908 5056 1148 4537 5582 1045 591 117 337 1536
mDiffFit 26 1536 3954 5069 1115 4598 5633 1035 592 168 275 1536
mDiffFit 21 1536 4090 5199 1109 4742 5772 1030 551 146 333 1536
mDiffFit 17 1536 4003 5964 1961 5383 6510 1127 723 118 286 1536
mDiffFit 16 1536 4002 5968 1966 5350 6521 1171 759 145 267 1536
mDiffFit 15 1536 4117 6077 1960 5565 6669 1104 772 97 235 1536
mDiffFit 23 1536 4088 6086 1998 5524 6664 1140 749 122 269 1536
mDiffFit 14 1536 4006 6243 2237 5444 6836 1392 1068 88 236 1536
mDiffFit 18 1536 4119 6319 2200 5606 6873 1267 879 141 247 1536
mDiffFit 24 1536 4089 6770 2681 6138 7325 1187 701 144 342 1536
mConcatFit 28 1536 6779 7596 817 7445 7913 468 194 145 129 1536
mBgModel 29 1536 7599 10354 2755 8240 10589 2349 104 2107 138 1536
mBackground 30 1536 10378 11877 1499 11043 11936 893 342 88 463 1536
mBackground 39 1536 10397 11878 1481 11037 11913 876 359 74 443 1536
mBackground 32 1536 10380 11879 1499 11059 11965 906 377 64 465 1536
mBackground 37 1536 10382 11881 1499 11062 11927 865 328 97 440 1536
mBackground 38 1536 10383 11882 1499 11072 11946 874 376 66 432 1536
mBackground 33 1536 10380 11883 1503 11018 11933 915 348 64 503 1536
mBackground 36 1536 10382 11884 1502 11078 11973 895 342 87 466 1536
mBackground 34 1536 10381 11885 1504 11063 12004 941 311 98 532 1536
mBackground 35 1536 10381 11886 1505 11051 11996 945 354 67 524 1536
mBackground 31 1536 10379 11892 1513 11012 12431 1419 926 58 435 1536
mImgtbl 40 1536 11897 13099 1202 12515 13334 819 615 45 159 1536
mAdd 41 1536 13106 14875 1769 13727 15307 1580 926 164 490 1536
mShrink 42 1536 14880 17338 2458 15517 17893 2376 738 96 1542 1536
mJPEG 43 1536 17344 18728 1384 18005 18815 810 365 267 178 1536
mProjectPP 8 1536 40 1917 1877 712 2161 1449 333 699 417 1536
mProjectPP 6 1536 33 1919 1886 781 2167 1386 308 672 406 1536
mProjectPP 5 1536 32 1920 1888 789 2200 1411 276 699 436 1536
mProjectPP 3 1536 31 1920 1889 796 2206 1410 282 692 436 1536
mProjectPP 1 1536 0 1921 1921 813 2226 1413 256 701 456 1536
mProjectPP 10 1536 44 1921 1877 791 2209 1418 282 701 435 1536
mProjectPP 9 1536 41 1924 1883 818 2245 1427 294 702 431 1536
mProjectPP 7 1536 40 1924 1884 737 2274 1537 292 691 554 1536
mProjectPP 2 1536 31 1925 1894 768 2296 1528 336 737 455 1536
mProjectPP 4 1536 32 2101 2069 774 2654 1880 272 690 918 1536
mDiffFit 13 1536 1950 2902 952 2688 3456 768 404 85 279 1536
mDiffFit 25 1536 1951 2924 973 2732 3489 757 482 53 222 1536
mDiffFit 22 1536 1952 2948 996 2759 3536 777 533 52 192 1536
mDiffFit 12 1536 1946 2950 1004 2642 3493 851 496 85 270 1536
mDiffFit 14 1536 1953 2965 1012 2692 3559 867 559 49 259 1536
mDiffFit 15 1536 1959 2984 1025 2685 3505 820 499 66 255 1536
mDiffFit 27 1536 1951 3015 1064 2734 3585 851 517 84 250 1536
mDiffFit 18 1536 1946 3057 1111 2647 3612 965 556 108 301 1536
mDiffFit 21 1536 1945 3058 1113 2706 3636 930 523 87 320 1536
mDiffFit 24 1536 1951 3059 1108 2705 3634 929 524 121 284 1536
mDiffFit 19 1536 2115 3100 985 2720 3608 888 475 82 331 1536
mDiffFit 16 1536 2119 3106 987 2805 3702 897 518 87 292 1536
mDiffFit 20 1536 2118 3108 990 2763 3667 904 517 89 298 1536
mDiffFit 26 1536 1952 3143 1191 2688 3698 1010 512 89 409 1536
mDiffFit 11 1536 1961 3270 1309 2700 3867 1167 798 94 275 1536
mDiffFit 17 1536 1945 3330 1385 2679 3880 1201 878 83 240 1536
mDiffFit 23 1536 1952 4969 3017 2665 5166 2501 2195 52 254 1536
mConcatFit 28 1536 4979 5791 812 5642 6135 493 207 157 129 1536
mBgModel 29 1536 5799 8678 2879 6429 8861 2432 124 2136 172 1536
mBackground 30 1536 8691 10358 1667 9338 10130 792 327 47 418 1536
mBackground 34 1536 8695 10359 1664 9329 10126 797 315 47 435 1536
mBackground 35 1536 8696 10360 1664 9335 10131 796 346 57 393 1536
mBackground 32 1536 8693 10360 1667 9375 10172 797 315 48 434 1536
mBackground 38 1536 8704 10361 1657 9323 10146 823 333 65 425 1536
mBackground 37 1536 8696 10361 1665 9341 10270 929 339 82 508 1536
mBackground 33 1536 8694 10362 1668 9390 10304 914 319 47 548 1536
mBackground 39 1536 8705 10362 1657 9394 10319 925 347 54 524 1536
mBackground 31 1536 8693 10365 1672 9406 10365 959 413 65 481 1536
mBackground 36 1536 8696 10366 1670 9370 10350 980 499 55 426 1536
mImgtbl 40 1536 10371 12144 1773 11036 11922 886 651 45 190 1536
mAdd 41 1536 12155 14024 1869 12814 14575 1761 1027 185 549 1536
mShrink 42 1536 14027 15086 1059 14655 15638 983 387 90 506 1536
mJPEG 43 1536 15093 16173 1080 15753 16564 811 357 285 169 1536
mProjectPP 8 1536 36 1736 1700 746 2126 1380 270 680 430 1536
mProjectPP 2 1536 6 1737 1731 710 2103 1393 273 690 430 1536
mProjectPP 7 1536 35 1738 1703 751 2164 1413 275 688 450 1536
mProjectPP 3 1536 7 1738 1731 772 2218 1446 274 680 492 1536
mProjectPP 9 1536 36 1739 1703 820 2220 1400 261 681 458 1536
mProjectPP 6 1536 8 1739 1731 784 2182 1398 269 682 447 1536
mProjectPP 10 1536 39 1742 1703 799 2222 1423 273 685 465 1536
mProjectPP 1 1536 0 1742 1742 769 2232 1463 330 677 456 1536
mProjectPP 4 1536 7 1743 1736 726 2190 1464 302 693 469 1536
mProjectPP 5 1536 8 1744 1736 759 2262 1503 301 670 532 1536
mDiffFit 22 1536 1780 2710 930 2575 3288 713 385 59 269 1536
mDiffFit 15 1536 1770 2721 951 2503 3277 774 406 58 310 1536
mDiffFit 25 1536 1771 2734 963 2526 3301 775 506 59 210 1536
