task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 13 1024 2045 6892 4847 3161 7757 4596 119 4268 209 sdbcs
mean-pack-ell 21 256 6665 7272 607 7652 8066 414 261 3 150 sdbcs
mean-pack-ell 19 256 6663 7340 677 7729 8203 474 277 21 176 sdbcs
mean-pack-ell 20 256 6898 7683 785 7863 8335 472 300 21 151 sdbcs
summary.js 22 256 7689 9217 1528 8627 9840 1213 256 780 177 sdbcs
generateData.js 1 1024 0 1544 1544 1821 2252 431 126 168 137 sdbcs
createDat.js 2 1024 1552 2357 805 2607 3019 412 117 167 128 sdbcs
createDat.js 5 1024 1551 2359 808 2554 2978 424 121 158 145 sdbcs
createDat.js 3 1024 1551 2360 809 2535 2996 461 130 171 160 sdbcs
createDat.js 4 512 1556 2398 842 2593 3197 604 117 347 140 sdbcs
ellipsoids-openmp 6 2560 2370 5024 2654 3465 5400 1935 114 1646 175 sdbcs
ellipsoids-openmp 11 2048 2381 5025 2644 3515 5835 2320 124 1996 200 sdbcs
ellipsoids-openmp 9 2048 2378 5034 2656 3459 5829 2370 113 2036 221 sdbcs
ellipsoids-openmp 17 1536 2374 5635 3261 3461 6428 2967 115 2654 198 sdbcs
ellipsoids-openmp 8 1536 2370 5636 3266 3444 6455 3011 153 2670 188 sdbcs
ellipsoids-openmp 7 1536 2373 5683 3310 3483 6484 3001 118 2672 211 sdbcs
ellipsoids-openmp 16 1536 2377 5718 3341 3457 6478 3021 117 2714 190 sdbcs
mean-pack-ell 18 256 5689 6453 764 6680 7108 428 271 2 155 sdbcs
ellipsoids-openmp 10 1024 2381 7167 4786 3550 7858 4308 114 3995 199 sdbcs
ellipsoids-openmp 15 1024 2374 7169 4795 3494 7833 4339 116 4018 205 sdbcs
ellipsoids-openmp 13 1024 2410 7170 4760 3451 7836 4385 114 4068 203 sdbcs
ellipsoids-openmp 12 1024 2409 7170 4761 3436 7894 4458 146 4096 216 sdbcs
ellipsoids-openmp 14 1024 2405 7171 4766 3496 7925 4429 114 4112 203 sdbcs
mean-pack-ell 19 256 7179 7991 812 8154 8527 373 220 2 151 sdbcs
mean-pack-ell 20 256 7182 7993 811 8247 8668 421 247 2 172 sdbcs
mean-pack-ell 21 256 7180 7994 814 8244 8634 390 246 2 142 sdbcs
summary.js 22 256 8000 9525 1525 9013 10227 1214 268 780 166 sdbcs
generateData.js 1 1024 0 1111 1111 1289 1719 430 120 174 136 sdbcs
createDat.js 5 1024 1120 1926 806 2095 2505 410 120 162 128 sdbcs
createDat.js 2 1024 1120 1927 807 2106 2521 415 117 167 131 sdbcs
createDat.js 3 1024 1117 1928 811 2107 2536 429 121 158 150 sdbcs
createDat.js 4 512 1123 1970 847 2154 2780 626 114 367 145 sdbcs
ellipsoids-openmp 6 2560 1945 4585 2640 3174 5279 2105 142 1775 188 sdbcs
ellipsoids-openmp 11 2048 1953 4791 2838 3209 5549 2340 128 2028 184 sdbcs
ellipsoids-openmp 9 2048 1951 4793 2842 3241 5577 2336 115 2018 203 sdbcs
ellipsoids-openmp 8 1536 1945 5405 3460 2934 6033 3099 109 2810 180 sdbcs
ellipsoids-openmp 16 1536 1944 5407 3463 3170 6121 2951 123 2641 187 sdbcs
ellipsoids-openmp 17 1536 1944 5409 3465 3259 6206 2947 161 2591 195 sdbcs
ellipsoids-openmp 7 1536 1950 5515 3565 3221 6358 3137 132 2806 199 sdbcs
mean-pack-ell 18 256 5524 6429 905 6519 7056 537 322 3 212 sdbcs
ellipsoids-openmp 10 1024 1953 6737 4784 3199 7491 4292 111 4006 175 sdbcs
ellipsoids-openmp 15 1024 1944 6740 4796 3203 7536 4333 111 4014 208 sdbcs
ellipsoids-openmp 12 1024 1979 6991 5012 3176 7796 4620 117 4314 189 sdbcs
ellipsoids-openmp 14 1024 1978 7044 5066 3214 7838 4624 124 4309 191 sdbcs
ellipsoids-openmp 13 1024 1983 7088 5105 3276 7950 4674 185 4290 199 sdbcs
mean-pack-ell 21 256 6753 7570 817 7815 8225 410 259 2 149 sdbcs
mean-pack-ell 19 256 6751 7572 821 7733 8229 496 323 3 170 sdbcs
mean-pack-ell 20 256 7095 7737 642 8026 8508 482 265 40 177 sdbcs
summary.js 22 256 7743 9298 1555 8721 9991 1270 274 817 179 sdbcs
generateData.js 1 1024 0 934 934 1252 1682 430 131 163 136 sdbcs
createDat.js 2 1024 944 1748 804 1998 2426 428 125 164 139 sdbcs
createDat.js 5 1024 943 1750 807 2044 2505 461 158 166 137 sdbcs
createDat.js 3 1024 940 1751 811 2019 2459 440 121 163 156 sdbcs
createDat.js 4 512 946 1805 859 1993 2617 624 123 355 146 sdbcs
ellipsoids-openmp 6 2560 1764 4101 2337 2741 4700 1959 109 1675 175 sdbcs
ellipsoids-openmp 11 2048 1771 4238 2467 2771 5051 2280 113 1995 172 sdbcs
ellipsoids-openmp 9 2048 1770 4406 2636 2824 5200 2376 125 2059 192 sdbcs
ellipsoids-openmp 17 1536 1765 5033 3268 2776 5800 3024 109 2722 193 sdbcs
ellipsoids-openmp 16 1536 1770 5034 3264 2757 5776 3019 116 2725 178 sdbcs
ellipsoids-openmp 7 1536 1764 5036 3272 2794 5856 3062 127 2761 174 sdbcs
ellipsoids-openmp 8 1536 1761 5037 3276 2785 5851 3066 127 2741 198 sdbcs
mean-pack-ell 18 256 5045 5637 592 6012 6357 345 200 2 143 sdbcs
ellipsoids-openmp 15 1024 1765 6399 4634 2749 7185 4436 115 4135 186 sdbcs
ellipsoids-openmp 10 1024 1771 6403 4632 2849 7266 4417 108 4094 215 sdbcs
ellipsoids-openmp 14 1024 1815 6765 4950 2824 7325 4501 112 4186 203 sdbcs
ellipsoids-openmp 12 1024 1819 6766 4947 2857 7362 4505 110 4193 202 sdbcs
ellipsoids-openmp 13 1024 1820 6767 4947 2855 7446 4591 111 4305 175 sdbcs
mean-pack-ell 21 256 6413 7379 966 7748 8090 342 191 2 149 sdbcs
mean-pack-ell 19 256 6416 7380 964 7690 8080 390 219 18 153 sdbcs
mean-pack-ell 20 256 6774 7453 679 7808 8300 492 320 2 170 sdbcs
summary.js 22 256 7459 9039 1580 8503 9885 1382 327 879 176 sdbcs
