generateData.js 1 1024 1557634535097 1557634536641 1544 1557634536918 1557634537349 431 126 168 137 sdbcs
createDat.js 2 1024 1557634536649 1557634537454 805 1557634537704 1557634538116 412 117 167 128 sdbcs
createDat.js 5 1024 1557634536648 1557634537456 808 1557634537651 1557634538075 424 121 158 145 sdbcs
createDat.js 3 1024 1557634536648 1557634537457 809 1557634537632 1557634538093 461 130 171 160 sdbcs
createDat.js 4 512 1557634536653 1557634537495 842 1557634537690 1557634538294 604 117 347 140 sdbcs
ellipsoids-openmp 6 2560 1557634537467 1557634540121 2654 1557634538562 1557634540497 1935 114 1646 175 sdbcs
ellipsoids-openmp 11 2048 1557634537478 1557634540122 2644 1557634538612 1557634540932 2320 124 1996 200 sdbcs
ellipsoids-openmp 9 2048 1557634537475 1557634540131 2656 1557634538556 1557634540926 2370 113 2036 221 sdbcs
ellipsoids-openmp 17 1536 1557634537471 1557634540732 3261 1557634538558 1557634541525 2967 115 2654 198 sdbcs
ellipsoids-openmp 8 1536 1557634537467 1557634540733 3266 1557634538541 1557634541552 3011 153 2670 188 sdbcs
ellipsoids-openmp 7 1536 1557634537470 1557634540780 3310 1557634538580 1557634541581 3001 118 2672 211 sdbcs
ellipsoids-openmp 16 1536 1557634537474 1557634540815 3341 1557634538554 1557634541575 3021 117 2714 190 sdbcs
mean-pack-ell 18 256 1557634540786 1557634541550 764 1557634541777 1557634542205 428 271 2 155 sdbcs
ellipsoids-openmp 10 1024 1557634537478 1557634542264 4786 1557634538647 1557634542955 4308 114 3995 199 sdbcs
ellipsoids-openmp 15 1024 1557634537471 1557634542266 4795 1557634538591 1557634542930 4339 116 4018 205 sdbcs
ellipsoids-openmp 13 1024 1557634537507 1557634542267 4760 1557634538548 1557634542933 4385 114 4068 203 sdbcs
ellipsoids-openmp 12 1024 1557634537506 1557634542267 4761 1557634538533 1557634542991 4458 146 4096 216 sdbcs
ellipsoids-openmp 14 1024 1557634537502 1557634542268 4766 1557634538593 1557634543022 4429 114 4112 203 sdbcs
mean-pack-ell 19 256 1557634542276 1557634543088 812 1557634543251 1557634543624 373 220 2 151 sdbcs
mean-pack-ell 20 256 1557634542279 1557634543090 811 1557634543344 1557634543765 421 247 2 172 sdbcs
mean-pack-ell 21 256 1557634542277 1557634543091 814 1557634543341 1557634543731 390 246 2 142 sdbcs
summary.js 22 256 1557634543097 1557634544622 1525 1557634544110 1557634545324 1214 268 780 166 sdbcs
