generateData.js 1 512 1557633346324 1557633347777 1453 1557633348136 1557633348832 696 113 387 196 512
createDat.js 2 512 1557633347782 1557633349007 1225 1557633349190 1557633349817 627 114 372 141 512
createDat.js 3 512 1557633347784 1557633349009 1225 1557633349216 1557633349854 638 104 395 139 512
createDat.js 4 512 1557633347785 1557633349010 1225 1557633349225 1557633349849 624 114 370 140 512
createDat.js 5 512 1557633347787 1557633349012 1225 1557633349263 1557633349945 682 117 371 194 512
ellipsoids-openmp 11 512 1557633349031 1557633357508 8477 1557633350493 1557633358612 8119 153 7749 217 512
ellipsoids-openmp 15 512 1557633349041 1557633357516 8475 1557633350509 1557633358752 8243 165 7832 246 512
ellipsoids-openmp 16 512 1557633349041 1557633357528 8487 1557633350533 1557633358777 8244 159 7853 232 512
ellipsoids-openmp 17 512 1557633349042 1557633357578 8536 1557633350392 1557633358714 8322 156 7927 239 512
ellipsoids-openmp 10 512 1557633349031 1557633357609 8578 1557633350464 1557633358842 8378 157 7992 229 512
ellipsoids-openmp 8 512 1557633349030 1557633357702 8672 1557633350491 1557633358988 8497 113 8184 200 512
ellipsoids-openmp 6 512 1557633349026 1557633357784 8758 1557633350452 1557633359000 8548 142 8182 224 512
ellipsoids-openmp 14 512 1557633349038 1557633357818 8780 1557633350515 1557633359054 8539 165 8140 234 512
ellipsoids-openmp 9 512 1557633349035 1557633357861 8826 1557633350471 1557633359080 8609 151 8200 258 512
ellipsoids-openmp 13 512 1557633349036 1557633357870 8834 1557633350472 1557633359101 8629 151 8260 218 512
ellipsoids-openmp 7 512 1557633349030 1557633357878 8848 1557633350475 1557633359099 8624 162 8233 229 512
ellipsoids-openmp 12 512 1557633349035 1557633357977 8942 1557633350475 1557633359212 8737 136 8412 189 512
mean-pack-ell 21 512 1557633357584 1557633358109 525 1557633359064 1557633359393 329 191 13 125 512
mean-pack-ell 19 512 1557633357866 1557633358368 502 1557633359288 1557633359594 306 189 3 114 512
mean-pack-ell 18 512 1557633357885 1557633358416 531 1557633359320 1557633359645 325 188 3 134 512
mean-pack-ell 20 512 1557633357983 1557633358529 546 1557633359468 1557633359815 347 199 2 146 512
summary.js 22 512 1557633358535 1557633359441 906 1557633359983 1557633360650 667 145 361 161 512
