task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 14 256 3951 22030 18079 5063 22823 17760 188 17229 343 256
mean-pack-ell 19 256 21636 22639 1003 22686 23239 553 257 123 173 256
mean-pack-ell 21 256 21640 22640 1000 22724 23317 593 245 117 231 256
mean-pack-ell 20 256 22035 22641 606 22995 23377 382 209 17 156 256
mean-pack-ell 18 256 21802 22641 839 22748 23389 641 312 2 327 256
summary.js 22 256 22644 24175 1531 23618 24866 1248 286 800 162 256
generateData.js 1 256 0 2165 2165 1589 2680 1091 124 830 137 256
createDat.js 4 256 2177 3489 1312 3145 4167 1022 125 753 144 256
createDat.js 2 256 2172 3490 1318 3161 4251 1090 129 771 190 256
createDat.js 3 256 2174 3531 1357 3223 4320 1097 151 791 155 256
createDat.js 5 256 2177 3623 1446 3204 4424 1220 248 792 180 256
ellipsoids-openmp 17 256 3635 22336 18701 4676 21566 16890 178 16460 252 256
ellipsoids-openmp 10 256 3540 22339 18799 4687 21828 17141 114 16770 257 256
ellipsoids-openmp 13 256 3498 22341 18843 4642 21873 17231 124 16860 247 256
ellipsoids-openmp 9 256 3545 22342 18797 4610 21772 17162 174 16707 281 256
ellipsoids-openmp 16 256 3631 22343 18712 4734 21936 17202 167 16754 281 256
ellipsoids-openmp 12 256 3497 22344 18847 4602 22135 17533 115 17194 224 256
ellipsoids-openmp 11 256 3544 22346 18802 4649 22177 17528 192 17049 287 256
ellipsoids-openmp 14 256 3498 22347 18849 4535 22175 17640 127 17221 292 256
ellipsoids-openmp 8 256 3504 22641 19137 4541 22368 17827 127 17431 269 256
ellipsoids-openmp 15 256 3630 22772 19142 4793 22611 17818 129 17431 258 256
mean-pack-ell 19 256 22358 22990 632 23389 23815 426 244 3 179 256
mean-pack-ell 20 256 22360 23002 642 23371 23793 422 228 21 173 256
ellipsoids-openmp 7 256 3502 23442 19940 4531 22325 17794 138 17314 342 256
ellipsoids-openmp 6 256 3502 23514 20012 4544 22280 17736 138 17302 296 256
mean-pack-ell 21 256 22777 23536 759 23928 24328 400 231 22 147 256
mean-pack-ell 18 256 23518 24378 860 24650 25118 468 294 2 172 256
summary.js 22 256 24384 26329 1945 25450 26697 1247 289 801 157 256
generateData.js 1 256 0 2051 2051 1576 2687 1111 188 754 169 256
createDat.js 5 256 2062 3480 1418 3144 4173 1029 117 757 155 256
createDat.js 2 256 2057 3481 1424 3250 4287 1037 131 770 136 256
createDat.js 3 256 2060 3507 1447 3172 4299 1127 206 743 178 256
createDat.js 4 256 2061 3518 1457 3180 4294 1114 212 750 152 256
ellipsoids-openmp 15 256 3493 20988 17495 4712 20503 15791 148 15392 251 256
ellipsoids-openmp 10 256 3512 20990 17478 4670 20932 16262 130 15829 303 256
ellipsoids-openmp 16 256 3494 20991 17497 4649 20961 16312 155 15904 253 256
ellipsoids-openmp 11 256 3516 20993 17477 4570 21003 16433 122 16068 243 256
ellipsoids-openmp 17 256 3495 20994 17499 4657 21119 16462 186 16004 272 256
ellipsoids-openmp 9 256 3517 20995 17478 4671 21132 16461 147 16013 301 256
ellipsoids-openmp 7 256 3502 21396 17894 4619 22174 17555 142 17051 362 256
ellipsoids-openmp 8 256 3504 21398 17894 4696 22217 17521 113 17134 274 256
ellipsoids-openmp 14 256 3527 21477 17950 4590 22272 17682 134 17212 336 256
ellipsoids-openmp 13 256 3526 21512 17986 4645 22320 17675 138 17303 234 256
ellipsoids-openmp 6 256 3501 21522 18021 4585 22313 17728 144 17332 252 256
ellipsoids-openmp 12 256 3525 21656 18131 4660 22450 17790 249 17291 250 256
mean-pack-ell 19 256 21008 21746 738 22012 22549 537 255 122 160 256
mean-pack-ell 21 256 21006 21776 770 21939 22546 607 312 141 154 256
mean-pack-ell 18 256 21529 22110 581 22499 22911 412 260 3 149 256
mean-pack-ell 20 256 21662 22238 576 22613 23015 402 240 3 159 256
summary.js 22 256 22241 23751 1510 23218 24458 1240 253 821 166 256
generateData.js 1 512 0 1319 1319 1372 2012 640 125 375 140 512
createDat.js 3 512 1328 2545 1217 2326 2955 629 127 357 145 512
createDat.js 5 512 1329 2547 1218 2313 2942 629 134 356 139 512
createDat.js 4 512 1329 2548 1219 2330 2962 632 107 381 144 512
createDat.js 2 512 1326 3467 2141 2906 4017 1111 526 400 185 512
ellipsoids-openmp 11 512 2560 11965 9405 3546 11661 8115 108 7751 256 512
ellipsoids-openmp 10 512 2559 11968 9409 3535 11703 8168 133 7790 245 512
ellipsoids-openmp 16 512 2564 11969 9405 3587 11854 8267 133 7908 226 512
ellipsoids-openmp 9 512 2563 11970 9407 4133 12587 8454 491 7721 242 512
ellipsoids-openmp 15 512 2564 11971 9407 4156 12686 8530 513 7760 257 512
ellipsoids-openmp 17 512 2568 12373 9805 4170 13154 8984 533 8201 250 512
mean-pack-ell 19 512 11975 12555 580 12983 13387 404 224 46 134 512
ellipsoids-openmp 6 512 3474 12666 9192 4521 13472 8951 135 8593 223 512
mean-pack-ell 21 512 12379 12999 620 13371 13756 385 199 58 128 512
ellipsoids-openmp 14 512 2571 13050 10479 4103 13867 9764 516 8982 266 512
ellipsoids-openmp 13 512 2571 13112 10541 4163 13936 9773 1012 8524 237 512
ellipsoids-openmp 12 512 2568 13183 10615 4158 14008 9850 496 9102 252 512
ellipsoids-openmp 8 512 3476 13811 10335 5078 14371 9293 497 8562 234 512
ellipsoids-openmp 7 512 3475 13812 10337 5058 14529 9471 489 8683 299 512
mean-pack-ell 20 512 13189 13843 654 14254 14669 415 190 55 170 512
mean-pack-ell 18 512 13816 14523 707 14808 15184 376 218 3 155 512
summary.js 22 512 14529 16160 1631 15584 16369 785 191 402 192 512
generateData.js 1 512 0 1254 1254 1344 1963 619 113 351 155 512
createDat.js 2 512 1261 2261 1000 2243 2873 630 118 366 146 512
createDat.js 4 512 1263 2263 1000 2260 2915 655 111 352 192 512
createDat.js 3 512 1263 2264 1001 2279 2954 675 110 379 186 512
createDat.js 5 512 1266 2266 1000 2308 2963 655 151 350 154 512
ellipsoids-openmp 9 512 2282 11784 9502 3319 11640 8321 115 7999 207 512
ellipsoids-openmp 10 512 2281 11786 9505 3312 11716 8404 111 8013 280 512
ellipsoids-openmp 15 512 2288 11787 9499 3291 11740 8449 115 8099 235 512
ellipsoids-openmp 16 512 2288 11788 9500 3332 11742 8410 110 8068 232 512
ellipsoids-openmp 17 512 2290 11790 9500 3293 11765 8472 143 8096 233 512
ellipsoids-openmp 11 512 2281 11791 9510 3339 11977 8638 124 8318 196 512
ellipsoids-openmp 13 512 2280 11791 9511 3335 12043 8708 115 8371 222 512
ellipsoids-openmp 8 512 2279 11792 9513 3287 12156 8869 127 8514 228 512
ellipsoids-openmp 7 512 2276 11792 9516 3291 12142 8851 122 8448 281 512
ellipsoids-openmp 12 512 2280 11793 9513 3288 12235 8947 116 8615 216 512
ellipsoids-openmp 6 512 2276 11820 9544 3279 12294 9015 128 8659 228 512
ellipsoids-openmp 14 512 2281 11852 9571 3297 12396 9099 135 8742 222 512
mean-pack-ell 19 512 11801 12398 597 12783 13122 339 173 2 164 512
mean-pack-ell 21 512 11799 12400 601 12788 13187 399 187 71 141 512
mean-pack-ell 18 512 11825 12401 576 12815 13202 387 181 44 162 512
mean-pack-ell 20 512 11859 12437 578 12851 13263 412 195 62 155 512
summary.js 22 512 12444 13421 977 13440 14153 713 183 385 145 512
generateData.js 1 512 0 1561 1561 1462 2082 620 113 349 158 512
createDat.js 2 512 1569 3497 1928 3213 3985 772 163 390 219 512
createDat.js 4 512 1574 3528 1954 3657 4296 639 150 350 139 512
createDat.js 3 512 1570 3529 1959 3672 4338 666 128 394 144 512
createDat.js 5 512 1576 3541 1965 3665 4354 689 178 362 149 512
ellipsoids-openmp 11 512 3539 13430 9891 4660 12871 8211 147 7831 233 512
ellipsoids-openmp 10 512 3537 13433 9896 4583 12900 8317 132 7989 196 512
ellipsoids-openmp 16 512 3551 13434 9883 4608 13052 8444 113 8068 263 512
ellipsoids-openmp 15 512 3551 13435 9884 4605 13099 8494 157 8075 262 512
ellipsoids-openmp 9 512 3547 13436 9889 4662 13264 8602 153 8248 201 512
ellipsoids-openmp 14 512 3536 13437 9901 4582 13272 8690 112 8322 256 512
ellipsoids-openmp 8 512 3510 13438 9928 4534 13324 8790 115 8474 201 512
ellipsoids-openmp 13 512 3534 13439 9905 4618 13346 8728 118 8380 230 512
ellipsoids-openmp 17 512 3553 13440 9887 5077 13415 8338 126 7987 225 512
ellipsoids-openmp 7 512 3507 13441 9934 4578 13496 8918 124 8475 319 512
ellipsoids-openmp 6 512 3505 13442 9937 4574 13520 8946 117 8601 228 512
ellipsoids-openmp 12 512 3533 13443 9910 4631 13655 9024 131 8666 227 512
mean-pack-ell 21 512 13462 14042 580 14463 14769 306 185 2 119 512
mean-pack-ell 19 512 13461 14044 583 14484 14787 303 163 3 137 512
mean-pack-ell 18 512 13465 14045 580 14461 14760 299 180 2 117 512
mean-pack-ell 20 512 13467 14046 579 14474 14834 360 167 58 135 512
summary.js 22 512 14055 15068 1013 15052 15758 706 168 382 156 512
generateData.js 1 512 0 1347 1347 1112 1726 614 110 364 140 512
createDat.js 2 512 1354 2258 904 2385 3007 622 121 368 133 512
createDat.js 4 512 1357 2259 902 2345 3053 708 159 362 187 512
createDat.js 3 512 1356 2282 926 2373 3100 727 110 438 179 512
createDat.js 5 512 1359 2668 1309 2347 3392 1045 506 347 192 512
ellipsoids-openmp 9 512 2288 11578 9290 3301 11952 8651 110 8328 213 512
ellipsoids-openmp 6 512 2264 11581 9317 3242 11972 8730 118 8358 254 512
ellipsoids-openmp 10 512 2285 11582 9297 3284 11986 8702 125 8325 252 512
ellipsoids-openmp 15 512 2670 11583 8913 3641 12085 8444 109 8107 228 512
ellipsoids-openmp 11 512 2286 11584 9298 3324 12107 8783 149 8402 232 512
ellipsoids-openmp 14 512 2270 11585 9315 3310 12205 8895 179 8481 235 512
ellipsoids-openmp 12 512 2268 11586 9318 3307 12219 8912 149 8530 233 512
ellipsoids-openmp 7 512 2264 11588 9324 3303 12303 9000 133 8648 219 512
ellipsoids-openmp 8 512 2267 11589 9322 3252 12393 9141 112 8820 209 512
ellipsoids-openmp 16 512 2672 11601 8929 3705 12427 8722 159 8287 276 512
ellipsoids-openmp 17 512 2673 11618 8945 3745 12450 8705 129 8370 206 512
ellipsoids-openmp 13 512 2270 11868 9598 3312 12692 9380 199 8978 203 512
mean-pack-ell 18 512 11605 12129 524 12607 12907 300 181 3 116 512
mean-pack-ell 19 512 11604 12131 527 12613 12922 309 170 2 137 512
mean-pack-ell 21 512 11624 12248 624 12626 12981 355 199 20 136 512
mean-pack-ell 20 512 11874 12623 749 13019 13323 304 177 8 119 512
summary.js 22 512 12629 14002 1373 13955 14607 652 153 360 139 512
generateData.js 1 512 0 1519 1519 1404 2075 671 126 355 190 512
createDat.js 2 512 1525 2897 1372 2807 3449 642 132 353 157 512
createDat.js 4 512 1529 2898 1369 2811 3461 650 117 396 137 512
createDat.js 3 512 1526 2900 1374 2793 3452 659 132 378 149 512
createDat.js 5 512 1529 2902 1373 2843 3522 679 144 362 173 512
ellipsoids-openmp 11 512 2924 12222 9298 3925 12385 8460 110 8129 221 512
ellipsoids-openmp 15 512 2927 12225 9298 3971 12403 8432 111 8108 213 512
ellipsoids-openmp 17 512 2928 12251 9323 3966 12462 8496 129 8127 240 512
ellipsoids-openmp 10 512 2916 12253 9337 3974 12545 8571 115 8213 243 512
ellipsoids-openmp 16 512 2928 12254 9326 3957 12561 8604 114 8264 226 512
ellipsoids-openmp 9 512 2924 12255 9331 4017 12612 8595 132 8250 213 512
ellipsoids-openmp 8 512 2915 12256 9341 3965 12614 8649 127 8296 226 512
ellipsoids-openmp 12 512 2915 12257 9342 3961 12636 8675 114 8334 227 512
ellipsoids-openmp 14 512 2916 12258 9342 3965 12699 8734 118 8395 221 512
ellipsoids-openmp 7 512 2915 12333 9418 3963 12826 8863 123 8435 305 512
ellipsoids-openmp 6 512 2914 12380 9466 3909 12850 8941 111 8627 203 512
ellipsoids-openmp 13 512 2916 12392 9476 3965 12818 8853 147 8482 224 512
mean-pack-ell 19 512 12267 12916 649 13328 13724 396 185 62 149 512
mean-pack-ell 21 512 12265 12918 653 13329 13735 406 201 2 203 512
mean-pack-ell 18 512 12385 13444 1059 13809 14119 310 178 2 130 512
mean-pack-ell 20 512 12398 13445 1047 13803 14129 326 190 2 134 512
summary.js 22 512 13452 14364 912 14453 15131 678 146 394 138 512
generateData.js 1 1024 0 826 826 1159 1577 418 121 159 138 1024
createDat.js 5 1024 838 1744 906 1990 2388 398 111 167 120 1024
createDat.js 3 1024 835 1745 910 1979 2401 422 111 167 144 1024
createDat.js 2 1024 832 1746 914 2020 2482 462 131 171 160 1024
createDat.js 4 1024 835 2561 1726 2538 3248 710 370 197 143 1024
ellipsoids-openmp 16 1024 1755 6247 4492 2776 6949 4173 111 3866 196 1024
ellipsoids-openmp 10 1024 1756 6265 4509 2761 7063 4302 109 4007 186 1024
ellipsoids-openmp 7 1024 1761 6862 5101 2769 7538 4769 126 4329 314 1024
ellipsoids-openmp 11 1024 1756 7274 5518 3319 7851 4532 298 4032 202 1024
ellipsoids-openmp 17 1024 1755 7275 5520 3355 7886 4531 276 4021 234 1024
ellipsoids-openmp 9 1024 1756 7277 5521 3327 7921 4594 323 4040 231 1024
ellipsoids-openmp 15 1024 1752 7278 5526 3330 7934 4604 309 4072 223 1024
ellipsoids-openmp 12 1024 2567 7335 4768 3549 8140 4591 113 4262 216 1024
ellipsoids-openmp 8 1024 1763 7347 5584 3293 8156 4863 312 4340 211 1024
ellipsoids-openmp 6 1024 1760 7351 5591 3357 8181 4824 314 4303 207 1024
mean-pack-ell 21 1024 7288 7990 702 8284 8612 328 169 27 132 1024
mean-pack-ell 19 1024 7287 7993 706 8299 8604 305 160 27 118 1024
mean-pack-ell 18 1024 7357 7994 637 8335 8666 331 185 25 121 1024
ellipsoids-openmp 14 1024 2569 7995 5426 4173 8789 4616 277 4103 236 1024
ellipsoids-openmp 13 1024 2568 7996 5428 4073 8774 4701 284 4187 230 1024
mean-pack-ell 20 1024 8003 8602 599 8974 9297 323 169 27 127 1024
summary.js 22 1024 8608 9320 712 9580 10048 468 142 187 139 1024
generateData.js 1 1024 0 1027 1027 1219 1627 408 110 178 120 1024
createDat.js 3 1024 1035 2149 1114 2370 2782 412 115 171 126 1024
createDat.js 5 1024 1037 2150 1113 2312 2729 417 112 166 139 1024
createDat.js 4 1024 1037 2151 1114 2348 2772 424 112 187 125 1024
createDat.js 2 1024 1033 2153 1120 2353 2786 433 117 176 140 1024
ellipsoids-openmp 10 1024 2167 6653 4486 3171 7295 4124 130 3790 204 1024
ellipsoids-openmp 16 1024 2171 6654 4483 3227 7406 4179 135 3850 194 1024
ellipsoids-openmp 11 1024 2170 6656 4486 3243 7485 4242 128 3850 264 1024
ellipsoids-openmp 15 1024 2171 6657 4486 3187 7434 4247 119 3926 202 1024
ellipsoids-openmp 17 1024 2172 6658 4486 3196 7441 4245 132 3885 228 1024
ellipsoids-openmp 9 1024 2171 6713 4542 3218 7543 4325 134 4007 184 1024
ellipsoids-openmp 7 1024 2181 6964 4783 3216 7783 4567 175 4166 226 1024
ellipsoids-openmp 13 1024 2172 6966 4794 3183 7766 4583 143 4190 250 1024
ellipsoids-openmp 12 1024 2172 6980 4808 3231 7783 4552 166 4171 215 1024
ellipsoids-openmp 6 1024 2173 7051 4878 3251 7860 4609 132 4269 208 1024
ellipsoids-openmp 8 1024 2182 7056 4874 3219 7852 4633 116 4288 229 1024
ellipsoids-openmp 14 1024 2173 7120 4947 3182 7929 4747 212 4335 200 1024
mean-pack-ell 21 1024 6666 7381 715 7665 8036 371 171 3 197 1024
mean-pack-ell 19 1024 6719 7382 663 7732 8066 334 189 17 128 1024
mean-pack-ell 18 1024 7061 7987 926 8276 8577 301 174 3 124 1024
mean-pack-ell 20 1024 7127 7989 862 8385 8725 340 210 2 128 1024
summary.js 22 1024 7994 8814 820 9114 9556 442 140 183 119 1024
generateData.js 1 1024 0 1137 1137 1332 1754 422 113 160 149 1024
createDat.js 2 1024 1144 2155 1011 2146 2562 416 111 167 138 1024
createDat.js 5 1024 1149 2157 1008 2172 2583 411 121 165 125 1024
createDat.js 3 1024 1146 2158 1012 2123 2603 480 128 189 163 1024
createDat.js 4 1024 1147 2159 1012 2186 2673 487 157 164 166 1024
ellipsoids-openmp 10 1024 2177 6764 4587 3206 7466 4260 139 3930 191 1024
ellipsoids-openmp 15 1024 2172 6766 4594 3286 7613 4327 116 3998 213 1024
ellipsoids-openmp 16 1024 2173 6767 4594 3182 7562 4380 116 4057 207 1024
ellipsoids-openmp 7 1024 2171 6778 4607 3158 7575 4417 114 4092 211 1024
ellipsoids-openmp 9 1024 2178 6857 4679 3213 7672 4459 110 4159 190 1024
ellipsoids-openmp 13 1024 2178 6863 4685 3188 7661 4473 118 4177 178 1024
ellipsoids-openmp 17 1024 2177 6890 4713 3226 7671 4445 108 4117 220 1024
ellipsoids-openmp 11 1024 2177 6891 4714 3215 7687 4472 115 4152 205 1024
ellipsoids-openmp 8 1024 2172 6912 4740 3171 7711 4540 113 4229 198 1024
ellipsoids-openmp 6 1024 2169 6926 4757 3222 7746 4524 113 4205 206 1024
ellipsoids-openmp 12 1024 2178 7024 4846 3232 7835 4603 115 4285 203 1024
ellipsoids-openmp 14 1024 2184 7129 4945 3272 7943 4671 136 4343 192 1024
mean-pack-ell 21 1024 6898 7419 521 7938 8223 285 160 2 123 1024
mean-pack-ell 19 1024 6900 7451 551 7950 8257 307 161 29 117 1024
mean-pack-ell 18 1024 6932 7489 557 7953 8273 320 197 2 121 1024
mean-pack-ell 20 1024 7135 12087 4952 12414 12730 316 180 3 133 1024
summary.js 22 1024 12096 12758 662 13106 13573 467 179 169 119 1024
generateData.js 1 1024 0 1076 1076 1046 1466 420 115 177 128 1024
createDat.js 2 1024 1082 1787 705 2083 2516 433 125 188 120 1024
createDat.js 4 1024 1086 1789 703 2105 2527 422 116 170 136 1024
createDat.js 5 1024 1087 1790 703 2119 2582 463 125 184 154 1024
createDat.js 3 1024 1083 1791 708 2097 2594 497 189 173 135 1024
ellipsoids-openmp 11 1024 1816 6497 4681 2913 7238 4325 125 3995 205 1024
ellipsoids-openmp 17 1024 1811 6499 4688 2839 7171 4332 112 4003 217 1024
ellipsoids-openmp 9 1024 1817 6500 4683 2852 7200 4348 121 4012 215 1024
ellipsoids-openmp 15 1024 1810 6502 4692 2814 7204 4390 124 4043 223 1024
ellipsoids-openmp 13 1024 1806 6504 4698 2871 7237 4366 124 4039 203 1024
ellipsoids-openmp 8 1024 1805 6505 4700 2841 7251 4410 127 4055 228 1024
ellipsoids-openmp 16 1024 1811 6506 4695 2820 7293 4473 118 4149 206 1024
ellipsoids-openmp 7 1024 1805 6509 4704 2833 7324 4491 113 4162 216 1024
ellipsoids-openmp 6 1024 1802 6528 4726 2811 7327 4516 113 4186 217 1024
ellipsoids-openmp 10 1024 1816 6582 4766 2813 7378 4565 121 4254 190 1024
ellipsoids-openmp 14 1024 1810 6589 4779 2865 7394 4529 117 4221 191 1024
ellipsoids-openmp 12 1024 1805 6604 4799 2837 7403 4566 136 4170 260 1024
mean-pack-ell 21 1024 6512 7320 808 7495 7840 345 192 17 136 1024
mean-pack-ell 18 1024 6534 7322 788 7538 7872 334 185 17 132 1024
mean-pack-ell 19 1024 6587 7323 736 7594 7910 316 192 2 122 1024
mean-pack-ell 20 1024 6610 11419 4809 11687 11982 295 167 2 126 1024
summary.js 22 1024 11426 12435 1009 12523 12979 456 144 164 148 1024
generateData.js 1 1024 0 1125 1125 1302 1730 428 122 167 139 1024
createDat.js 3 1024 1131 1943 812 2126 2546 420 121 168 131 1024
createDat.js 2 1024 1131 1945 814 2145 2604 459 110 171 178 1024
createDat.js 4 1024 1135 1947 812 2169 2600 431 135 170 126 1024
createDat.js 5 1024 1137 1948 811 2145 2617 472 143 179 150 1024
ellipsoids-openmp 11 1024 1970 6755 4785 3247 7508 4261 125 3895 241 1024
ellipsoids-openmp 9 1024 1970 6807 4837 3258 7612 4354 119 4043 192 1024
ellipsoids-openmp 10 1024 1969 6970 5001 3421 7786 4365 116 4039 210 1024
ellipsoids-openmp 15 1024 1984 6972 4988 3365 7774 4409 139 4061 209 1024
ellipsoids-openmp 13 1024 1976 7047 5071 3408 7863 4455 108 4170 177 1024
ellipsoids-openmp 14 1024 1977 7079 5102 3423 7900 4477 127 4131 219 1024
ellipsoids-openmp 8 1024 1976 7106 5130 3410 7917 4507 108 4194 205 1024
ellipsoids-openmp 12 1024 1976 7138 5162 3427 7939 4512 125 4176 211 1024
ellipsoids-openmp 6 1024 1975 7228 5253 3394 8025 4631 134 4268 229 1024
ellipsoids-openmp 7 1024 1975 7299 5324 3362 8106 4744 110 4337 297 1024
mean-pack-ell 19 1024 6977 7426 449 7945 8234 289 169 3 117 1024
ellipsoids-openmp 17 1024 1987 7583 5596 4114 8448 4334 130 4012 192 1024
mean-pack-ell 20 1024 7143 7648 505 8178 8457 279 163 2 114 1024
ellipsoids-openmp 16 1024 1985 7667 5682 4043 8458 4415 111 4090 214 1024
mean-pack-ell 21 1024 7670 13617 5947 13955 14271 316 188 4 124 1024
mean-pack-ell 18 1024 7304 15356 8052 15758 16038 280 171 2 107 1024
summary.js 22 1024 15358 16177 819 16398 16847 449 153 171 125 1024
generateData.js 1 1536 0 1137 1137 1233 1604 371 119 115 137 1536
createDat.js 4 1536 1148 1967 819 2219 2572 353 112 109 132 1536
createDat.js 2 1536 1144 1968 824 2201 2561 360 113 110 137 1536
createDat.js 3 1536 1146 1969 823 2038 2418 380 126 110 144 1536
createDat.js 5 1536 1149 2877 1728 2725 3281 556 310 115 131 1536
ellipsoids-openmp 11 1536 1988 5224 3236 3058 5997 2939 128 2638 173 1536
ellipsoids-openmp 6 1536 1983 5225 3242 2839 5902 3063 113 2758 192 1536
ellipsoids-openmp 8 1536 1983 5226 3243 3002 6072 3070 119 2724 227 1536
ellipsoids-openmp 10 1536 1987 6047 4060 3542 6729 3187 244 2726 217 1536
ellipsoids-openmp 9 1536 1990 6048 4058 3577 6775 3198 304 2659 235 1536
ellipsoids-openmp 14 1536 1982 6049 4067 3535 6760 3225 230 2752 243 1536
ellipsoids-openmp 7 1536 1983 6053 4070 3530 6724 3194 237 2746 211 1536
ellipsoids-openmp 16 1536 2884 6054 3170 3886 6762 2876 112 2589 175 1536
ellipsoids-openmp 12 1536 1979 6055 4076 3608 6870 3262 266 2791 205 1536
ellipsoids-openmp 13 1536 1982 6131 4149 3479 6851 3372 308 2841 223 1536
mean-pack-ell 18 1536 6066 6558 492 6951 7262 311 170 23 118 1536
mean-pack-ell 19 1536 6064 6601 537 7140 7456 316 168 18 130 1536
mean-pack-ell 20 1536 6136 6605 469 7089 7397 308 170 18 120 1536
ellipsoids-openmp 17 1536 2885 6910 4025 4458 7625 3167 231 2746 190 1536
