generateData.js 1 1024 1557748743364 1557748744100 736 1557748743534 1557748743994 460 117 184 159 sdbcs
createDat.js 5 1536 1557748744133 1557748744709 576 1557748744251 1557748744630 379 110 117 152 sdbcs
createDat.js 3 1536 1557748744137 1557748744965 828 1557748744418 1557748744840 422 130 121 171 sdbcs
createDat.js 2 1024 1557748744151 1557748744990 839 1557748744509 1557748744912 403 106 177 120 sdbcs
createDat.js 4 512 1557748744150 1557748745288 1138 1557748744501 1557748745198 697 131 389 177 sdbcs
ellipsoids-openmp 189 2048 1557748744748 1557748747513 2765 1557748745014 1557748747399 2385 133 2036 216 sdbcs
ellipsoids-openmp 200 2048 1557748744759 1557748747607 2848 1557748745077 1557748747545 2468 113 2142 213 sdbcs
ellipsoids-openmp 183 2048 1557748744750 1557748747688 2938 1557748745255 1557748747578 2323 129 1989 205 sdbcs
ellipsoids-openmp 175 2048 1557748744747 1557748747688 2941 1557748745273 1557748747625 2352 118 2043 191 sdbcs
ellipsoids-openmp 185 2048 1557748744755 1557748747704 2949 1557748745288 1557748747649 2361 132 2050 179 sdbcs
ellipsoids-openmp 165 2048 1557748744753 1557748747887 3134 1557748745318 1557748747657 2339 119 2016 204 sdbcs
ellipsoids-openmp 190 2048 1557748744761 1557748747888 3127 1557748745291 1557748747694 2403 110 2115 178 sdbcs
ellipsoids-openmp 172 2048 1557748744772 1557748747889 3117 1557748745381 1557748747726 2345 122 2058 165 sdbcs
ellipsoids-openmp 171 2048 1557748744759 1557748747890 3131 1557748745275 1557748747682 2407 128 2087 192 sdbcs
ellipsoids-openmp 157 2048 1557748744770 1557748747892 3122 1557748745270 1557748747650 2380 116 2092 172 sdbcs
ellipsoids-openmp 158 2048 1557748744770 1557748747893 3123 1557748745327 1557748747708 2381 132 2050 199 sdbcs
ellipsoids-openmp 174 2048 1557748744765 1557748747894 3129 1557748745306 1557748747718 2412 120 2099 193 sdbcs
ellipsoids-openmp 164 2048 1557748744755 1557748747894 3139 1557748745284 1557748747736 2452 125 2077 250 sdbcs
ellipsoids-openmp 156 2048 1557748744809 1557748747895 3086 1557748745365 1557748747748 2383 115 2069 199 sdbcs
ellipsoids-openmp 167 2048 1557748744773 1557748747896 3123 1557748745340 1557748747738 2398 125 2107 166 sdbcs
