task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 87 1024 1562 6571 5009 2240 6502 4262 111 3938 213 sdbcs
ellipsoids-openmp 90 1024 1574 6571 4997 2293 6529 4236 115 3931 190 sdbcs
ellipsoids-openmp 195 1024 1348 6572 5224 2055 6482 4427 139 4081 207 sdbcs
ellipsoids-openmp 56 1024 1578 6576 4998 2276 6503 4227 107 3943 177 sdbcs
ellipsoids-openmp 15 1024 1421 6577 5156 2137 6500 4363 117 4033 213 sdbcs
ellipsoids-openmp 67 1024 1569 6580 5011 2259 6511 4252 110 3938 204 sdbcs
ellipsoids-openmp 66 1024 1576 6582 5006 2259 6499 4240 128 3897 215 sdbcs
ellipsoids-openmp 48 1024 1419 6585 5166 2151 6519 4368 113 4052 203 sdbcs
ellipsoids-openmp 85 1024 1568 6588 5020 2255 6529 4274 107 3986 181 sdbcs
ellipsoids-openmp 10 1024 1410 6594 5184 2126 6512 4386 110 4073 203 sdbcs
ellipsoids-openmp 192 1024 1352 6598 5246 2114 6557 4443 137 4053 253 sdbcs
ellipsoids-openmp 98 1024 1571 6598 5027 2246 6522 4276 105 3973 198 sdbcs
ellipsoids-openmp 59 1024 1572 6599 5027 2239 6510 4271 118 3935 218 sdbcs
ellipsoids-openmp 37 1024 1412 6602 5190 2107 6528 4421 117 4099 205 sdbcs
ellipsoids-openmp 16 1024 1454 6606 5152 2166 6545 4379 118 4048 213 sdbcs
ellipsoids-openmp 32 1024 1415 6607 5192 2121 6540 4419 116 4086 217 sdbcs
ellipsoids-openmp 95 1024 1571 6612 5041 2274 6547 4273 135 3859 279 sdbcs
ellipsoids-openmp 64 1024 1567 6613 5046 2226 6529 4303 102 4025 176 sdbcs
ellipsoids-openmp 68 1024 1574 6614 5040 2268 6535 4267 130 3913 224 sdbcs
ellipsoids-openmp 46 1024 1418 6615 5197 2143 6555 4412 116 4080 216 sdbcs
ellipsoids-openmp 31 1024 1417 6615 5198 2113 6524 4411 122 4085 204 sdbcs
ellipsoids-openmp 51 1024 1414 6628 5214 2124 6551 4427 136 4082 209 sdbcs
ellipsoids-openmp 35 1024 1412 6630 5218 2117 6565 4448 117 4115 216 sdbcs
ellipsoids-openmp 104 1024 1579 6631 5052 2295 6570 4275 127 3891 257 sdbcs
ellipsoids-openmp 70 1024 1569 6634 5065 2242 6561 4319 111 3994 214 sdbcs
ellipsoids-openmp 6 1024 1411 6638 5227 2086 6548 4462 119 4165 178 sdbcs
ellipsoids-openmp 81 1024 1564 6641 5077 2253 6585 4332 124 3988 220 sdbcs
ellipsoids-openmp 63 1024 1568 6645 5077 2243 6566 4323 106 3994 223 sdbcs
ellipsoids-openmp 47 1024 1416 6647 5231 2102 6553 4451 133 4115 203 sdbcs
ellipsoids-openmp 23 1024 1458 6650 5192 2167 6592 4425 112 4107 206 sdbcs
ellipsoids-openmp 60 1024 1572 6654 5082 2225 6563 4338 116 4000 222 sdbcs
ellipsoids-openmp 71 1024 1577 6656 5079 2282 6603 4321 121 3991 209 sdbcs
ellipsoids-openmp 30 1024 1420 6657 5237 2158 6595 4437 112 4134 191 sdbcs
ellipsoids-openmp 91 1024 1567 6659 5092 2238 6593 4355 124 3998 233 sdbcs
ellipsoids-openmp 62 1024 1578 6664 5086 2269 6591 4322 128 3982 212 sdbcs
ellipsoids-openmp 61 1024 1570 6668 5098 2213 6556 4343 111 3992 240 sdbcs
ellipsoids-openmp 26 1024 1408 6669 5261 2118 6612 4494 130 4173 191 sdbcs
ellipsoids-openmp 76 1024 1579 6670 5091 2268 6584 4316 111 4010 195 sdbcs
ellipsoids-openmp 9 1024 1410 6683 5273 2112 6622 4510 120 4176 214 sdbcs
ellipsoids-openmp 40 1024 1412 6685 5273 2130 6623 4493 127 4170 196 sdbcs
ellipsoids-openmp 136 1024 1728 6688 4960 2269 6611 4342 121 4031 190 sdbcs
ellipsoids-openmp 33 1024 1418 6689 5271 2149 6630 4481 118 4145 218 sdbcs
ellipsoids-openmp 42 1024 1416 6690 5274 2130 6614 4484 191 4073 220 sdbcs
ellipsoids-openmp 96 1024 1575 6692 5117 2267 6617 4350 136 4043 171 sdbcs
ellipsoids-openmp 82 1024 1570 6693 5123 2241 6616 4375 105 4015 255 sdbcs
ellipsoids-openmp 152 1024 1727 6696 4969 2286 6628 4342 118 4043 181 sdbcs
ellipsoids-openmp 79 1024 1577 6700 5123 2277 6623 4346 123 4036 187 sdbcs
ellipsoids-openmp 17 1024 1421 6701 5280 2142 6622 4480 110 4153 217 sdbcs
ellipsoids-openmp 92 1024 1564 6701 5137 2235 6626 4391 108 4012 271 sdbcs
ellipsoids-openmp 12 1024 1409 6706 5297 2087 6621 4534 164 4154 216 sdbcs
ellipsoids-openmp 36 1024 1417 6707 5290 2123 6625 4502 114 4194 194 sdbcs
ellipsoids-openmp 84 1024 1575 6707 5132 2263 6633 4370 118 4040 212 sdbcs
ellipsoids-openmp 137 1024 1729 6708 4979 2273 6607 4334 122 4027 185 sdbcs
ellipsoids-openmp 99 1024 1572 6708 5136 2233 6614 4381 112 4028 241 sdbcs
ellipsoids-openmp 69 1024 1560 6708 5148 2239 6636 4397 114 4086 197 sdbcs
ellipsoids-openmp 13 1024 1409 6709 5300 2094 6625 4531 116 4161 254 sdbcs
ellipsoids-openmp 21 1024 1421 6710 5289 2163 6651 4488 109 4170 209 sdbcs
ellipsoids-openmp 78 1024 1573 6712 5139 2259 6644 4385 124 4021 240 sdbcs
ellipsoids-openmp 27 1024 1421 6714 5293 2148 6638 4490 116 4167 207 sdbcs
ellipsoids-openmp 18 1024 1459 6717 5258 2164 6651 4487 116 4176 195 sdbcs
ellipsoids-openmp 53 1024 1416 6721 5305 2135 6648 4513 126 4193 194 sdbcs
ellipsoids-openmp 39 1024 1413 6723 5310 2140 6659 4519 132 4168 219 sdbcs
ellipsoids-openmp 135 1024 1725 6735 5010 2274 6651 4377 122 4057 198 sdbcs
ellipsoids-openmp 138 1024 1739 6736 4997 2327 6683 4356 116 4058 182 sdbcs
ellipsoids-openmp 102 1024 1580 6741 5161 2295 6668 4373 125 4018 230 sdbcs
ellipsoids-openmp 54 1024 1414 6743 5329 2162 6698 4536 106 4248 182 sdbcs
ellipsoids-openmp 22 1024 1420 6745 5325 2148 6681 4533 111 4202 220 sdbcs
ellipsoids-openmp 34 1024 1419 6757 5338 2124 6674 4550 117 4171 262 sdbcs
ellipsoids-openmp 50 1024 1417 6770 5353 2117 6688 4571 118 4259 194 sdbcs
ellipsoids-openmp 41 1024 1415 6776 5361 2103 6689 4586 108 4239 239 sdbcs
ellipsoids-openmp 105 1024 1578 6777 5199 2262 6702 4440 103 4120 217 sdbcs
ellipsoids-openmp 38 1024 1420 6781 5361 2156 6709 4553 133 4207 213 sdbcs
ellipsoids-openmp 14 1024 1419 6784 5365 2138 6719 4581 117 4263 201 sdbcs
ellipsoids-openmp 153 1024 1727 6793 5066 2297 6729 4432 132 4112 188 sdbcs
ellipsoids-openmp 55 1024 1414 6795 5381 2128 6721 4593 135 4255 203 sdbcs
ellipsoids-openmp 25 1024 1409 6798 5389 2105 6733 4628 108 4311 209 sdbcs
ellipsoids-openmp 108 1024 1776 6800 5024 2296 6716 4420 108 4102 210 sdbcs
ellipsoids-openmp 19 1024 1454 6805 5351 2149 6727 4578 115 4255 208 sdbcs
ellipsoids-openmp 11 1024 1410 6807 5397 2085 6716 4631 110 4286 235 sdbcs
ellipsoids-openmp 140 1024 1735 6814 5079 2268 6726 4458 114 4139 205 sdbcs
ellipsoids-openmp 141 1024 1736 6815 5079 2287 6741 4454 115 4149 190 sdbcs
ellipsoids-openmp 28 1024 1422 6829 5407 2162 6767 4605 114 4312 179 sdbcs
ellipsoids-openmp 154 1024 1731 6831 5100 2285 6755 4470 130 4052 288 sdbcs
ellipsoids-openmp 24 1024 1419 6833 5414 2162 6780 4618 126 4309 183 sdbcs
ellipsoids-openmp 139 1024 1733 6837 5104 2354 6770 4416 138 4090 188 sdbcs
ellipsoids-openmp 8 1024 1411 6879 5468 2151 6819 4668 130 4309 229 sdbcs
ellipsoids-openmp 151 1024 1735 6884 5149 2311 6828 4517 108 4194 215 sdbcs
ellipsoids-openmp 20 1024 1422 6892 5470 2130 6799 4669 109 4310 250 sdbcs
ellipsoids-openmp 100 1024 1580 6893 5313 2277 6617 4340 108 3969 263 sdbcs
ellipsoids-openmp 29 1024 1413 6912 5499 2130 6854 4724 108 4422 194 sdbcs
ellipsoids-openmp 147 1024 1739 6914 5175 2332 6857 4525 131 4210 184 sdbcs
ellipsoids-openmp 145 1024 1729 6940 5211 2279 6869 4590 108 4301 181 sdbcs
ellipsoids-openmp 149 1024 1733 6985 5252 2279 6906 4627 115 4300 212 sdbcs
ellipsoids-openmp 146 1024 1734 6989 5255 2280 6906 4626 118 4315 193 sdbcs
ellipsoids-openmp 128 1024 1733 7007 5274 2283 6935 4652 108 4333 211 sdbcs
ellipsoids-openmp 131 1024 1736 7009 5273 2307 6952 4645 151 4307 187 sdbcs
ellipsoids-openmp 74 1024 1575 7028 5453 2259 6956 4697 124 3998 575 sdbcs
ellipsoids-openmp 111 1024 1739 7031 5292 2299 6947 4648 140 4284 224 sdbcs
mean-pack-ell 206 1024 6923 8142 1219 7031 7928 897 730 43 124 sdbcs
mean-pack-ell 209 512 6605 8786 2181 6762 8587 1825 1558 83 184 sdbcs
ellipsoids-openmp 75 512 1573 10902 9329 2229 10500 8271 109 7956 206 sdbcs
ellipsoids-openmp 103 512 1577 10904 9327 2308 10590 8282 147 7936 199 sdbcs
ellipsoids-openmp 80 512 1562 10905 9343 2252 10655 8403 122 8042 239 sdbcs
ellipsoids-openmp 83 512 1570 10906 9336 2273 10685 8412 164 8017 231 sdbcs
ellipsoids-openmp 77 512 1569 10906 9337 2252 10688 8436 159 8059 218 sdbcs
ellipsoids-openmp 57 512 1566 10907 9341 2255 10776 8521 163 8141 217 sdbcs
ellipsoids-openmp 58 512 1573 10907 9334 2297 10840 8543 134 8192 217 sdbcs
ellipsoids-openmp 73 512 1574 10908 9334 2316 10820 8504 145 8114 245 sdbcs
ellipsoids-openmp 101 512 1579 11039 9460 2297 10912 8615 155 8245 215 sdbcs
ellipsoids-openmp 155 512 1730 11215 9485 2348 11150 8802 147 8393 262 sdbcs
ellipsoids-openmp 144 512 1740 11304 9564 2350 11201 8851 145 8456 250 sdbcs
mean-pack-ell 207 512 11048 13058 2010 11189 12896 1707 1498 82 127 sdbcs
mean-pack-ell 208 512 11315 13974 2659 11452 13855 2403 1419 83 901 sdbcs
summary.js 210 256 13983 15517 1534 14106 15318 1212 250 797 165 sdbcs
generateData.js 1 1024 0 1041 1041 400 835 435 123 184 128 sdbcs
createDat.js 2 1024 1055 1720 665 1170 1635 465 146 173 146 sdbcs
createDat.js 3 1536 1050 1827 777 1353 1700 347 107 115 125 sdbcs
createDat.js 5 1536 1047 1906 859 1400 1777 377 107 127 143 sdbcs
createDat.js 4 512 1052 2202 1150 1420 2133 713 174 406 133 sdbcs
ellipsoids-openmp 52 2048 1742 4767 3025 2048 4563 2515 180 2132 203 sdbcs
ellipsoids-openmp 44 2048 1750 4843 3093 2324 4806 2482 124 2165 193 sdbcs
ellipsoids-openmp 181 2048 1953 4874 2921 2525 4828 2303 108 2029 166 sdbcs
ellipsoids-openmp 167 2048 1962 4883 2921 2503 4815 2312 131 1998 183 sdbcs
ellipsoids-openmp 175 2048 1945 4897 2952 2484 4836 2352 135 2046 171 sdbcs
ellipsoids-openmp 156 2048 1998 4912 2914 2492 4828 2336 116 2035 185 sdbcs
ellipsoids-openmp 161 2048 1956 4936 2980 2531 4892 2361 114 2071 176 sdbcs
ellipsoids-openmp 160 2048 1960 4955 2995 2503 4875 2372 112 2090 170 sdbcs
ellipsoids-openmp 172 2048 1961 4955 2994 2525 4910 2385 125 2095 165 sdbcs
ellipsoids-openmp 171 2048 1954 4957 3003 2492 4879 2387 114 2053 220 sdbcs
ellipsoids-openmp 166 2048 1953 4958 3005 2497 4885 2388 113 2049 226 sdbcs
ellipsoids-openmp 189 2048 1946 4971 3025 2482 4917 2435 122 2122 191 sdbcs
ellipsoids-openmp 158 2048 1959 4973 3014 2490 4895 2405 170 2013 222 sdbcs
ellipsoids-openmp 170 2048 1998 4977 2979 2439 4842 2403 112 2094 197 sdbcs
ellipsoids-openmp 164 2048 1952 4978 3026 2513 4896 2383 110 2076 197 sdbcs
ellipsoids-openmp 178 2048 1960 4980 3020 2513 4923 2410 118 2081 211 sdbcs
ellipsoids-openmp 163 2048 1959 4981 3022 2492 4905 2413 125 2069 219 sdbcs
ellipsoids-openmp 174 2048 1956 4994 3038 2524 4903 2379 113 2074 192 sdbcs
ellipsoids-openmp 188 2048 1961 5006 3045 2506 4934 2428 134 2083 211 sdbcs
ellipsoids-openmp 165 2048 1950 5008 3058 2469 4907 2438 123 2096 219 sdbcs
ellipsoids-openmp 200 2048 1954 5020 3066 2549 4997 2448 111 2073 264 sdbcs
ellipsoids-openmp 190 2048 1955 5021 3066 2505 4958 2453 121 2109 223 sdbcs
ellipsoids-openmp 185 2048 1952 5027 3075 2513 4968 2455 112 2122 221 sdbcs
ellipsoids-openmp 157 2048 1958 5051 3093 2513 4993 2480 111 2083 286 sdbcs
ellipsoids-openmp 159 2048 1960 5060 3100 2496 4989 2493 116 2178 199 sdbcs
ellipsoids-openmp 183 2048 1948 5074 3126 2477 5012 2535 113 2215 207 sdbcs
ellipsoids-openmp 122 2048 2236 5384 3148 2781 5196 2415 116 2116 183 sdbcs
ellipsoids-openmp 7 1536 1750 5458 3708 2265 5361 3096 115 2795 186 sdbcs
ellipsoids-openmp 201 1536 1947 5478 3531 2412 5352 2940 108 2650 182 sdbcs
ellipsoids-openmp 49 1536 1745 5504 3759 2219 5380 3161 107 2858 196 sdbcs
ellipsoids-openmp 43 1536 1743 5508 3765 2256 5437 3181 113 2826 242 sdbcs
ellipsoids-openmp 148 1536 2227 5998 3771 2677 5687 3010 116 2706 188 sdbcs
ellipsoids-openmp 115 1536 2228 5999 3771 2701 5774 3073 116 2758 199 sdbcs
ellipsoids-openmp 113 1536 2238 6000 3762 2804 5799 2995 105 2721 169 sdbcs
ellipsoids-openmp 124 1536 2229 6000 3771 2732 5868 3136 103 2846 187 sdbcs
ellipsoids-openmp 119 1536 2229 6000 3771 2807 5879 3072 104 2757 211 sdbcs
ellipsoids-openmp 142 1536 2227 6001 3774 2683 5833 3150 119 2835 196 sdbcs
ellipsoids-openmp 117 1536 2227 6002 3775 2702 5867 3165 107 2828 230 sdbcs
ellipsoids-openmp 132 1536 2231 6002 3771 2801 5874 3073 123 2740 210 sdbcs
ellipsoids-openmp 120 1536 2232 6003 3771 2723 5810 3087 99 2762 226 sdbcs
ellipsoids-openmp 116 1536 2232 6005 3773 2807 5911 3104 114 2818 172 sdbcs
ellipsoids-openmp 133 1536 2226 6006 3780 2683 5852 3169 107 2860 202 sdbcs
ellipsoids-openmp 123 1536 2234 6006 3772 2737 5854 3117 108 2794 215 sdbcs
ellipsoids-openmp 107 1536 2232 6006 3774 2758 5886 3128 119 2830 179 sdbcs
ellipsoids-openmp 126 1536 2232 6007 3775 2800 5947 3147 115 2798 234 sdbcs
ellipsoids-openmp 129 1536 2235 6021 3786 2766 5924 3158 101 2881 176 sdbcs
ellipsoids-openmp 118 1536 2239 6029 3790 2808 5943 3135 114 2831 190 sdbcs
ellipsoids-openmp 112 1536 2235 6030 3795 2835 5996 3161 109 2837 215 sdbcs
ellipsoids-openmp 109 1536 2238 6044 3806 2809 5967 3158 181 2786 191 sdbcs
ellipsoids-openmp 150 1536 2237 6045 3808 2771 5932 3161 101 2858 202 sdbcs
ellipsoids-openmp 143 1536 2229 6046 3817 2730 5979 3249 117 2960 172 sdbcs
ellipsoids-openmp 121 1536 2237 6047 3810 2802 5956 3154 115 2843 196 sdbcs
ellipsoids-openmp 106 1536 2239 6051 3812 2761 5919 3158 176 2785 197 sdbcs
ellipsoids-openmp 134 1536 2238 6053 3815 2769 5943 3174 120 2850 204 sdbcs
ellipsoids-openmp 114 1536 2230 6065 3835 2784 5994 3210 102 2909 199 sdbcs
ellipsoids-openmp 110 1536 2240 6096 3856 2855 6017 3162 125 2853 184 sdbcs
ellipsoids-openmp 127 1536 2237 6099 3862 2859 6082 3223 106 2899 218 sdbcs
ellipsoids-openmp 125 1536 2278 6147 3869 2766 6014 3248 130 2911 207 sdbcs
ellipsoids-openmp 130 1536 2280 6491 4211 2828 6426 3598 113 2838 647 sdbcs
ellipsoids-openmp 13 1024 1741 6823 5082 1988 6570 4582 109 4290 183 sdbcs
ellipsoids-openmp 6 1024 1743 6824 5081 2050 6639 4589 105 4276 208 sdbcs
ellipsoids-openmp 11 1024 1742 6825 5083 2031 6683 4652 117 4361 174 sdbcs
ellipsoids-openmp 12 1024 1741 6826 5085 2007 6698 4691 117 4362 212 sdbcs
ellipsoids-openmp 176 1024 1953 6829 4876 2273 6768 4495 108 4146 241 sdbcs
ellipsoids-openmp 76 1024 1905 6853 4948 2460 6774 4314 105 4008 201 sdbcs
ellipsoids-openmp 65 1024 1858 6856 4998 2426 6782 4356 108 3998 250 sdbcs
ellipsoids-openmp 25 1024 1740 6857 5117 2229 6778 4549 115 4199 235 sdbcs
ellipsoids-openmp 78 1024 1865 6860 4995 2455 6796 4341 107 4016 218 sdbcs
ellipsoids-openmp 64 1024 1858 6862 5004 2447 6797 4350 118 4008 224 sdbcs
ellipsoids-openmp 34 1024 1754 6868 5114 2313 6807 4494 116 4180 198 sdbcs
ellipsoids-openmp 71 1024 1869 6871 5002 2467 6814 4347 112 4042 193 sdbcs
ellipsoids-openmp 8 1024 1744 6885 5141 2287 6829 4542 105 4196 241 sdbcs
ellipsoids-openmp 93 1024 1855 6894 5039 2433 6826 4393 114 4046 233 sdbcs
ellipsoids-openmp 28 1024 1758 6895 5137 2305 6799 4494 144 4152 198 sdbcs
ellipsoids-openmp 204 1024 1949 6905 4956 2496 6830 4334 109 4029 196 sdbcs
ellipsoids-openmp 50 1024 1752 6907 5155 2300 6840 4540 113 4246 181 sdbcs
ellipsoids-openmp 95 1024 1863 6920 5057 2467 6858 4391 106 4097 188 sdbcs
ellipsoids-openmp 10 1024 1741 6921 5180 2271 6856 4585 110 4246 229 sdbcs
ellipsoids-openmp 90 1024 1866 6922 5056 2463 6860 4397 124 4065 208 sdbcs
ellipsoids-openmp 67 1024 1860 6925 5065 2430 6844 4414 108 4092 214 sdbcs
ellipsoids-openmp 92 1024 1856 6927 5071 2445 6861 4416 101 4112 203 sdbcs
ellipsoids-openmp 29 1024 1746 6928 5182 2270 6848 4578 153 4209 216 sdbcs
ellipsoids-openmp 89 1024 1863 6958 5095 2446 6858 4412 117 4088 207 sdbcs
ellipsoids-openmp 98 1024 1863 6965 5102 2432 6841 4409 109 4122 178 sdbcs
