task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 18 256 3632 24538 20906 4822 23952 19130 980 17822 328 256
ellipsoids-openmp 16 256 3631 24547 20916 4807 24057 19250 947 17944 359 256
ellipsoids-openmp 12 256 3630 24548 20918 4817 24194 19377 1015 18043 319 256
ellipsoids-openmp 13 256 3630 24549 20919 4852 24279 19427 980 18103 344 256
ellipsoids-openmp 17 256 3632 24551 20919 4849 24350 19501 1000 18101 400 256
ellipsoids-openmp 21 256 3633 24551 20918 4774 24399 19625 959 18262 404 256
ellipsoids-openmp 6 256 3635 24551 20916 4826 24442 19616 945 18363 308 256
ellipsoids-openmp 25 256 3635 24680 21045 4861 24605 19744 963 18342 439 256
ellipsoids-openmp 20 256 3633 24871 21238 4843 24708 19865 968 18622 275 256
mean-pack-ell 89 256 24541 26707 2166 24677 26501 1824 1507 161 156 256
mean-pack-ell 86 256 24877 26984 2107 25134 26859 1725 1436 124 165 256
summary.js 90 256 26989 28425 1436 27117 28369 1252 273 821 158 256
generateData.js 1 256 0 1552 1552 205 1285 1080 141 774 165 256
createDat.js 2 256 1561 3166 1605 2052 3112 1060 116 773 171 256
createDat.js 3 256 1562 3241 1679 2035 3165 1130 121 858 151 256
createDat.js 4 256 1567 3256 1689 2040 3169 1129 167 813 149 256
createDat.js 5 256 1570 3364 1794 2015 3229 1214 156 832 226 256
ellipsoids-openmp 32 256 3259 19719 16460 3777 19640 15863 144 15435 284 256
ellipsoids-openmp 26 256 3257 19992 16735 3541 19803 16262 168 15790 304 256
ellipsoids-openmp 74 256 3407 19994 16587 3879 19830 15951 145 15555 251 256
ellipsoids-openmp 66 256 3400 20160 16760 3876 20052 16176 134 15706 336 256
ellipsoids-openmp 39 256 3262 20165 16903 3758 20064 16306 214 15801 291 256
ellipsoids-openmp 29 256 3258 20203 16945 3507 20103 16596 159 16091 346 256
ellipsoids-openmp 31 256 3259 20206 16947 3770 20128 16358 147 15912 299 256
ellipsoids-openmp 83 256 3411 20209 16798 3935 20131 16196 176 15721 299 256
ellipsoids-openmp 75 256 3408 20298 16890 3933 20219 16286 118 15910 258 256
ellipsoids-openmp 9 256 3211 20377 17166 3665 20304 16639 201 16120 318 256
ellipsoids-openmp 42 256 3283 20455 17172 3742 20344 16602 149 16146 307 256
ellipsoids-openmp 40 256 3262 20457 17195 3778 20379 16601 163 16136 302 256
ellipsoids-openmp 67 256 3401 20467 17066 3901 20318 16417 138 16004 275 256
ellipsoids-openmp 38 256 3262 20469 17207 3723 20333 16610 184 16100 326 256
ellipsoids-openmp 16 256 3183 20471 17288 3566 20348 16782 140 16367 275 256
ellipsoids-openmp 27 256 3258 20473 17215 3772 20416 16644 182 16176 286 256
ellipsoids-openmp 70 256 3404 20477 17073 3924 20406 16482 109 16054 319 256
ellipsoids-openmp 72 256 3406 20479 17073 3914 20394 16480 112 16071 297 256
ellipsoids-openmp 78 256 3409 20496 17087 3917 20389 16472 105 16118 249 256
ellipsoids-openmp 33 256 3260 20498 17238 3787 20449 16662 149 16241 272 256
ellipsoids-openmp 45 256 3284 20507 17223 3830 20442 16612 186 16113 313 256
ellipsoids-openmp 84 256 3412 20509 17097 3934 20417 16483 127 16104 252 256
ellipsoids-openmp 85 256 3449 20517 17068 3955 20441 16486 108 16097 281 256
ellipsoids-openmp 30 256 3259 20535 17276 3747 20433 16686 125 16241 320 256
ellipsoids-openmp 76 256 3408 20565 17157 3889 20456 16567 119 16125 323 256
ellipsoids-openmp 41 256 3263 20571 17308 3784 20502 16718 154 16244 320 256
ellipsoids-openmp 21 256 3185 20577 17392 3655 20496 16841 192 16349 300 256
ellipsoids-openmp 37 256 3261 20597 17336 3772 20526 16754 233 16200 321 256
ellipsoids-openmp 28 256 3258 20612 17354 3698 20454 16756 129 16356 271 256
ellipsoids-openmp 68 256 3402 20613 17211 3925 20545 16620 140 16229 251 256
ellipsoids-openmp 35 256 3260 20615 17355 3750 20509 16759 172 16291 296 256
ellipsoids-openmp 55 256 3315 20619 17304 3734 20471 16737 135 16311 291 256
ellipsoids-openmp 36 256 3261 20628 17367 3790 20548 16758 146 16273 339 256
ellipsoids-openmp 44 256 3284 20645 17361 3793 20555 16762 218 16240 304 256
ellipsoids-openmp 13 256 3180 20676 17496 3563 20559 16996 146 16554 296 256
ellipsoids-openmp 79 256 3410 20698 17288 3884 20571 16687 116 16285 286 256
ellipsoids-openmp 6 256 3188 20728 17540 3662 20616 16954 207 16433 314 256
ellipsoids-openmp 49 256 3309 20757 17448 3844 20722 16878 126 16512 240 256
ellipsoids-openmp 15 256 3182 20769 17587 3343 20663 17320 144 16895 281 256
ellipsoids-openmp 52 256 3314 20848 17534 3749 20710 16961 131 16545 285 256
ellipsoids-openmp 62 256 3359 20850 17491 3873 20744 16871 120 16515 236 256
ellipsoids-openmp 69 256 3404 20851 17447 3836 20678 16842 126 16472 244 256
ellipsoids-openmp 81 256 3411 20853 17442 3932 20767 16835 119 16389 327 256
ellipsoids-openmp 77 256 3409 20857 17448 3916 20747 16831 130 16350 351 256
ellipsoids-openmp 14 256 3180 20872 17692 3365 20789 17424 143 16951 330 256
ellipsoids-openmp 25 256 3188 20903 17715 3654 20790 17136 152 16707 277 256
ellipsoids-openmp 19 256 3184 20952 17768 3390 20847 17457 158 17064 235 256
ellipsoids-openmp 8 256 3208 20954 17746 3638 20825 17187 176 16743 268 256
ellipsoids-openmp 51 256 3313 20956 17643 3754 20806 17052 112 16695 245 256
ellipsoids-openmp 71 256 3405 20968 17563 3902 20857 16955 114 16574 267 256
ellipsoids-openmp 20 256 3184 20971 17787 3629 20897 17268 217 16760 291 256
ellipsoids-openmp 53 256 3314 20985 17671 3719 20819 17100 175 16600 325 256
ellipsoids-openmp 56 256 3356 20997 17641 3886 20911 17025 150 16589 286 256
ellipsoids-openmp 34 256 3260 20999 17739 3723 20865 17142 152 16688 302 256
ellipsoids-openmp 22 256 3186 21005 17819 3654 20930 17276 198 16800 278 256
ellipsoids-openmp 58 256 3357 21042 17685 3851 20923 17072 137 16701 234 256
ellipsoids-openmp 7 256 3204 21075 17871 3630 20943 17313 148 16871 294 256
ellipsoids-openmp 63 256 3359 21086 17727 3893 21000 17107 187 16633 287 256
ellipsoids-openmp 18 256 3184 21095 17911 3603 20987 17384 181 16878 325 256
ellipsoids-openmp 43 256 3283 21117 17834 3851 21068 17217 179 16541 497 256
ellipsoids-openmp 47 256 3308 21118 17810 3763 20986 17223 183 16756 284 256
ellipsoids-openmp 82 256 3411 21120 17709 4002 21065 17063 206 16610 247 256
ellipsoids-openmp 48 256 3308 21163 17855 3818 21073 17255 158 16742 355 256
ellipsoids-openmp 23 256 3186 21205 18019 3600 21075 17475 128 17036 311 256
ellipsoids-openmp 61 256 3359 21219 17860 3862 21120 17258 138 16847 273 256
ellipsoids-openmp 24 256 3187 21241 18054 3610 21114 17504 182 17040 282 256
ellipsoids-openmp 11 256 3179 21249 18070 3600 21171 17571 259 17021 291 256
ellipsoids-openmp 57 256 3357 21250 17893 3901 21181 17280 138 16880 262 256
ellipsoids-openmp 12 256 3179 21269 18090 3621 21199 17578 243 17046 289 256
ellipsoids-openmp 60 256 3358 21276 17918 3895 21203 17308 125 16867 316 256
ellipsoids-openmp 10 256 3178 21296 18118 3602 21202 17600 205 17073 322 256
ellipsoids-openmp 64 256 3360 21312 17952 3857 21204 17347 127 16939 281 256
ellipsoids-openmp 65 256 3360 21320 17960 3903 21253 17350 130 16929 291 256
ellipsoids-openmp 17 256 3183 21363 18180 3607 21266 17659 162 17199 298 256
ellipsoids-openmp 54 256 3315 21409 18094 3766 21285 17519 111 17116 292 256
ellipsoids-openmp 46 256 3307 21454 18147 3778 21347 17569 165 17153 251 256
ellipsoids-openmp 50 256 3312 21577 18265 3937 21545 17608 159 17181 268 256
ellipsoids-openmp 73 256 3407 21580 18173 4065 21543 17478 245 16915 318 256
ellipsoids-openmp 80 256 3410 21624 18214 3988 21508 17520 173 17146 201 256
ellipsoids-openmp 59 256 3358 21677 18319 3894 21601 17707 137 17275 295 256
mean-pack-ell 86 256 21371 23309 1938 21698 23018 1320 1148 2 170 256
mean-pack-ell 88 256 21685 23310 1625 21842 23089 1247 1102 3 142 256
mean-pack-ell 89 256 21635 23690 2055 21715 23535 1820 1665 7 148 256
mean-pack-ell 87 256 21127 23849 2722 21280 23758 2478 2206 142 130 256
summary.js 90 256 23868 25346 1478 23982 25248 1266 246 861 159 256
generateData.js 1 256 0 1626 1626 312 1512 1200 196 822 182 256
createDat.js 4 256 1637 3134 1497 1968 3021 1053 124 776 153 256
createDat.js 2 256 1633 3178 1545 1985 3064 1079 136 788 155 256
createDat.js 5 256 1640 3309 1669 2031 3234 1203 195 821 187 256
createDat.js 3 256 1636 3417 1781 2088 3353 1265 281 816 168 256
ellipsoids-openmp 41 256 3453 20217 16764 3920 20080 16160 107 15754 299 256
ellipsoids-openmp 18 256 3216 20829 17613 3726 20257 16531 129 16146 256 256
ellipsoids-openmp 34 256 3451 20830 17379 3864 20260 16396 123 16020 253 256
ellipsoids-openmp 83 256 3335 20831 17496 3884 20310 16426 141 16000 285 256
ellipsoids-openmp 79 256 3334 20831 17497 3819 20370 16551 123 16141 287 256
ellipsoids-openmp 11 256 3211 20832 17621 3735 20432 16697 140 16238 319 256
ellipsoids-openmp 45 256 3457 20832 17375 3999 20526 16527 150 16070 307 256
ellipsoids-openmp 17 256 3215 20833 17618 3754 20508 16754 185 16293 276 256
ellipsoids-openmp 47 256 3151 20833 17682 3532 20508 16976 145 16555 276 256
ellipsoids-openmp 13 256 3211 20833 17622 3706 20537 16831 172 16331 328 256
ellipsoids-openmp 72 256 3331 20834 17503 3869 20604 16735 191 16231 313 256
ellipsoids-openmp 61 256 3177 20834 17657 3589 20593 17004 130 16608 266 256
ellipsoids-openmp 57 256 3173 20838 17665 3613 20658 17045 147 16651 247 256
ellipsoids-openmp 26 256 3446 20838 17392 3900 20650 16750 154 16302 294 256
ellipsoids-openmp 30 256 3449 20839 17390 3877 20709 16832 163 16421 248 256
ellipsoids-openmp 69 256 3330 20844 17514 3950 20764 16814 142 16357 315 256
ellipsoids-openmp 67 256 3330 20872 17542 3901 20769 16868 200 16360 308 256
ellipsoids-openmp 44 256 3455 20878 17423 3979 20802 16823 187 16330 306 256
ellipsoids-openmp 38 256 3452 20894 17442 3921 20816 16895 139 16492 264 256
ellipsoids-openmp 70 256 3331 20898 17567 3812 20751 16939 144 16544 251 256
ellipsoids-openmp 25 256 3217 20901 17684 3839 20819 16980 167 16514 299 256
ellipsoids-openmp 29 256 3449 20906 17457 3935 20856 16921 123 16491 307 256
ellipsoids-openmp 10 256 3210 20934 17724 3710 20811 17101 153 16666 282 256
ellipsoids-openmp 33 256 3450 20938 17488 3917 20855 16938 226 16433 279 256
ellipsoids-openmp 81 256 3334 20939 17605 3860 20824 16964 142 16590 232 256
ellipsoids-openmp 37 256 3451 20946 17495 3846 20797 16951 184 16451 316 256
ellipsoids-openmp 28 256 3449 20973 17524 3914 20900 16986 143 16533 310 256
ellipsoids-openmp 76 256 3333 20988 17655 3859 20887 17028 129 16605 294 256
ellipsoids-openmp 84 256 3352 20992 17640 3902 20919 17017 153 16605 259 256
ellipsoids-openmp 43 256 3454 20995 17541 3938 20861 16923 248 16453 222 256
ellipsoids-openmp 14 256 3214 21009 17795 3702 20879 17177 150 16751 276 256
ellipsoids-openmp 54 256 3160 21010 17850 3605 20941 17336 160 16854 322 256
ellipsoids-openmp 36 256 3451 21035 17584 3938 20921 16983 156 16543 284 256
ellipsoids-openmp 31 256 3450 21036 17586 3872 20914 17042 123 16617 302 256
ellipsoids-openmp 80 256 3334 21037 17703 3945 20969 17024 172 16528 324 256
ellipsoids-openmp 63 256 3177 21048 17871 3608 20963 17355 184 16846 325 256
ellipsoids-openmp 53 256 3153 21055 17902 3599 20982 17383 168 16920 295 256
ellipsoids-openmp 22 256 3217 21084 17867 3748 20987 17239 193 16736 310 256
ellipsoids-openmp 65 256 3193 21087 17894 3635 20989 17354 183 16844 327 256
ellipsoids-openmp 32 256 3450 21102 17652 3986 21027 17041 144 16576 321 256
ellipsoids-openmp 77 256 3333 21116 17783 3935 21036 17101 147 16654 300 256
ellipsoids-openmp 78 256 3333 21141 17808 3894 21065 17171 188 16743 240 256
ellipsoids-openmp 15 256 3215 21162 17947 3613 21157 17544 134 17110 300 256
ellipsoids-openmp 55 256 3171 21166 17995 3662 21029 17367 146 16934 287 256
ellipsoids-openmp 51 256 3152 21167 18015 3559 21050 17491 123 17043 325 256
ellipsoids-openmp 16 256 3215 21167 17952 3692 21002 17310 133 16911 266 256
ellipsoids-openmp 71 256 3331 21194 17863 3827 21041 17214 133 16805 276 256
ellipsoids-openmp 75 256 3332 21195 17863 3905 21113 17208 136 16793 279 256
ellipsoids-openmp 60 256 3176 21195 18019 3565 21054 17489 176 17051 262 256
ellipsoids-openmp 24 256 3217 21196 17979 3749 21083 17334 181 16843 310 256
ellipsoids-openmp 62 256 3177 21199 18022 3655 21156 17501 172 16992 337 256
ellipsoids-openmp 42 256 3453 21214 17761 3897 21103 17206 144 16736 326 256
ellipsoids-openmp 82 256 3335 21215 17880 3874 21119 17245 202 16816 227 256
ellipsoids-openmp 59 256 3176 21216 18040 3562 21088 17526 109 17173 244 256
ellipsoids-openmp 39 256 3452 21225 17773 3903 21122 17219 127 16848 244 256
ellipsoids-openmp 6 256 3229 21229 18000 3774 21152 17378 146 16980 252 256
ellipsoids-openmp 23 256 3217 21251 18034 3826 21147 17321 148 16872 301 256
ellipsoids-openmp 46 256 3150 21252 18102 3585 21182 17597 148 17168 281 256
ellipsoids-openmp 85 256 3354 21264 17910 3931 21212 17281 145 16661 475 256
ellipsoids-openmp 58 256 3174 21274 18100 3609 21196 17587 173 17118 296 256
ellipsoids-openmp 68 256 3330 21326 17996 3815 21200 17385 150 16920 315 256
ellipsoids-openmp 52 256 3152 21328 18176 3583 21244 17661 199 17118 344 256
ellipsoids-openmp 64 256 3186 21350 18164 3751 21321 17570 142 17018 410 256
ellipsoids-openmp 8 256 3230 21368 18138 3746 21263 17517 170 17040 307 256
ellipsoids-openmp 21 256 3216 21383 18167 3771 21307 17536 186 17135 215 256
ellipsoids-openmp 19 256 3216 21388 18172 3678 21222 17544 128 17147 269 256
ellipsoids-openmp 20 256 3216 21400 18184 3736 21293 17557 146 17146 265 256
ellipsoids-openmp 74 256 3332 21428 18096 3838 21308 17470 212 16932 326 256
ellipsoids-openmp 9 256 3230 21460 18230 3840 21359 17519 169 16979 371 256
ellipsoids-openmp 35 256 3451 21462 18011 3924 21377 17453 192 16933 328 256
ellipsoids-openmp 40 256 3452 21463 18011 3908 21361 17453 229 16875 349 256
ellipsoids-openmp 49 256 3151 21539 18388 3398 21427 18029 119 17648 262 256
ellipsoids-openmp 27 256 3448 21555 18107 3913 21493 17580 199 17097 284 256
ellipsoids-openmp 56 256 3172 21735 18563 3332 21621 18289 127 17888 274 256
ellipsoids-openmp 66 256 3329 21815 18486 3909 21781 17872 126 17507 239 256
ellipsoids-openmp 48 256 3151 21857 18706 3351 21747 18396 123 18012 261 256
ellipsoids-openmp 73 256 3332 21883 18551 3923 21763 17840 648 16890 302 256
ellipsoids-openmp 7 256 3230 22015 18785 3526 21913 18387 123 18008 256 256
ellipsoids-openmp 50 256 3152 22044 18892 3336 21953 18617 131 18181 305 256
ellipsoids-openmp 12 256 3211 22236 19025 3745 22149 18404 1210 16950 244 256
mean-pack-ell 87 256 21564 23601 2037 21923 23436 1513 1193 161 159 256
mean-pack-ell 89 256 21892 23623 1731 22218 23537 1319 1027 141 151 256
mean-pack-ell 88 256 22057 23903 1846 22392 23693 1301 1056 40 205 256
mean-pack-ell 86 256 22243 24271 2028 22551 24141 1590 1292 140 158 256
summary.js 90 256 24279 26361 2082 24592 25983 1391 353 897 141 256
generateData.js 1 256 0 1450 1450 206 1339 1133 151 810 172 256
createDat.js 2 256 1459 2815 1356 1581 2706 1125 144 803 178 256
createDat.js 5 256 1466 3010 1544 1825 2920 1095 168 778 149 256
createDat.js 3 256 1460 3081 1621 1815 2970 1155 121 866 168 256
createDat.js 4 256 1465 3236 1771 1852 3059 1207 126 815 266 256
ellipsoids-openmp 69 256 3040 20178 17138 3366 20000 16634 112 16252 270 256
ellipsoids-openmp 79 256 3054 20180 17126 3485 19986 16501 146 16067 288 256
ellipsoids-openmp 39 256 3232 20181 16949 3674 20014 16340 191 15860 289 256
ellipsoids-openmp 26 256 3139 20232 17093 3656 20161 16505 181 16053 271 256
ellipsoids-openmp 43 256 3235 20260 17025 3712 20148 16436 105 16078 253 256
ellipsoids-openmp 17 256 2830 20296 17466 3098 20202 17104 125 16629 350 256
ellipsoids-openmp 74 256 3042 20298 17256 3598 20254 16656 119 16286 251 256
ellipsoids-openmp 21 256 2834 20300 17466 3126 20210 17084 107 16716 261 256
ellipsoids-openmp 30 256 3142 20391 17249 3671 20322 16651 207 16148 296 256
ellipsoids-openmp 73 256 3041 20435 17394 3506 20306 16800 204 16278 318 256
ellipsoids-openmp 34 256 3225 20454 17229 3694 20342 16648 188 16180 280 256
ellipsoids-openmp 40 256 3233 20484 17251 3742 20411 16669 106 16336 227 256
ellipsoids-openmp 68 256 3039 20522 17483 3549 20444 16895 117 16498 280 256
ellipsoids-openmp 77 256 3053 20528 17475 3543 20429 16886 213 16401 272 256
ellipsoids-openmp 70 256 3040 20625 17585 3554 20553 16999 214 16510 275 256
ellipsoids-openmp 12 256 2827 20653 17826 3293 20589 17296 180 16840 276 256
ellipsoids-openmp 66 256 3035 20667 17632 3583 20619 17036 222 16496 318 256
ellipsoids-openmp 20 256 2833 20668 17835 3112 20570 17458 108 17100 250 256
ellipsoids-openmp 32 256 3143 20669 17526 3716 20551 16835 164 16396 275 256
ellipsoids-openmp 84 256 3058 20677 17619 3535 20556 17021 170 16581 270 256
ellipsoids-openmp 11 256 2826 20679 17853 3236 20527 17291 133 16921 237 256
ellipsoids-openmp 85 256 3070 20700 17630 3583 20617 17034 185 16591 258 256
ellipsoids-openmp 41 256 3234 20705 17471 3748 20632 16884 119 16504 261 256
ellipsoids-openmp 35 256 3225 20715 17490 3711 20594 16883 128 16514 241 256
ellipsoids-openmp 10 256 2826 20727 17901 3270 20652 17382 126 16995 261 256
ellipsoids-openmp 82 256 3056 20728 17672 3585 20656 17071 204 16560 307 256
ellipsoids-openmp 71 256 3041 20729 17688 3533 20631 17098 153 16690 255 256
ellipsoids-openmp 72 256 3041 20752 17711 3535 20655 17120 164 16602 354 256
ellipsoids-openmp 36 256 3229 20754 17525 3723 20619 16896 137 16463 296 256
ellipsoids-openmp 7 256 2837 20760 17923 3119 20658 17539 154 17152 233 256
ellipsoids-openmp 78 256 3053 20767 17714 3587 20712 17125 142 16689 294 256
ellipsoids-openmp 67 256 3038 20774 17736 3550 20706 17156 128 16808 220 256
ellipsoids-openmp 31 256 3143 20776 17633 3664 20703 17039 111 16696 232 256
ellipsoids-openmp 16 256 2829 20777 17948 3262 20680 17418 226 16909 283 256
ellipsoids-openmp 83 256 3057 20795 17738 3520 20670 17150 121 16748 281 256
ellipsoids-openmp 19 256 2831 20798 17967 3337 20702 17365 131 16984 250 256
ellipsoids-openmp 29 256 3141 20809 17668 3632 20707 17075 190 16584 301 256
ellipsoids-openmp 37 256 3231 20824 17593 3744 20756 17012 131 16629 252 256
ellipsoids-openmp 33 256 3223 20846 17623 3687 20716 17029 179 16561 289 256
ellipsoids-openmp 14 256 2828 20856 18028 3343 20777 17434 183 16947 304 256
ellipsoids-openmp 42 256 3234 20857 17623 3762 20777 17015 209 16549 257 256
ellipsoids-openmp 49 256 3341 20860 17519 3769 20715 16946 112 16583 251 256
ellipsoids-openmp 13 256 2827 20861 18034 3315 20826 17511 115 17156 240 256
ellipsoids-openmp 28 256 3141 20892 17751 3654 20804 17150 223 16605 322 256
ellipsoids-openmp 8 256 2854 20896 18042 3332 20769 17437 134 17044 259 256
ellipsoids-openmp 38 256 3232 20912 17680 3776 20809 17033 169 16592 272 256
ellipsoids-openmp 23 256 2835 20929 18094 3328 20819 17491 113 17111 267 256
ellipsoids-openmp 75 256 3052 20930 17878 3529 20819 17290 115 16916 259 256
ellipsoids-openmp 81 256 3056 20932 17876 3539 20825 17286 119 16909 258 256
ellipsoids-openmp 24 256 2835 20940 18105 3341 20837 17496 156 17084 256 256
ellipsoids-openmp 76 256 3052 20960 17908 3522 20838 17316 195 16839 282 256
ellipsoids-openmp 18 256 2830 20977 18147 3275 20810 17535 223 17080 232 256
ellipsoids-openmp 44 256 3280 21031 17751 3778 20980 17202 215 16720 267 256
ellipsoids-openmp 6 256 2836 21039 18203 3370 20955 17585 190 17124 271 256
ellipsoids-openmp 45 256 3280 21163 17883 3749 21078 17329 165 16909 255 256
ellipsoids-openmp 15 256 2829 21216 18387 3317 21098 17781 188 17321 272 256
ellipsoids-openmp 80 256 3055 21237 18182 3667 21250 17583 158 17136 289 256
ellipsoids-openmp 51 256 3342 21392 18050 3819 21286 17467 124 17101 242 256
ellipsoids-openmp 27 256 3140 21410 18270 3635 21312 17677 862 16504 311 256
ellipsoids-openmp 47 256 3340 21433 18093 3844 21357 17513 186 17070 257 256
