task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 105 512 2182 11776 9594 2675 11715 9040 149 8616 275 sdbws
ellipsoids-openmp 129 512 2463 11788 9325 2921 11738 8817 109 8464 244 sdbws
ellipsoids-openmp 131 512 2464 11790 9326 2910 11710 8800 111 8466 223 sdbws
ellipsoids-openmp 62 512 2185 11792 9607 2708 11736 9028 113 8624 291 sdbws
ellipsoids-openmp 66 512 2186 11801 9615 2720 11754 9034 154 8620 260 sdbws
ellipsoids-openmp 69 512 2186 11801 9615 2717 11753 9036 151 8629 256 sdbws
ellipsoids-openmp 122 512 2446 11802 9356 2919 11754 8835 107 8480 248 sdbws
ellipsoids-openmp 113 512 2443 11806 9363 2910 11757 8847 115 8504 228 sdbws
ellipsoids-openmp 172 512 2260 11807 9547 2848 11767 8919 119 8545 255 sdbws
ellipsoids-openmp 154 512 2470 11819 9349 2727 11763 9036 148 8632 256 sdbws
ellipsoids-openmp 201 512 2268 11820 9552 2891 11794 8903 221 8434 248 sdbws
ellipsoids-openmp 90 512 2214 11824 9610 2760 11777 9017 184 8618 215 sdbws
ellipsoids-openmp 84 512 2213 11828 9615 2750 11782 9032 153 8651 228 sdbws
ellipsoids-openmp 53 512 2685 11830 9145 3215 11774 8559 111 8237 211 sdbws
ellipsoids-openmp 190 512 2265 11833 9568 2859 11792 8933 116 8556 261 sdbws
ellipsoids-openmp 196 512 2266 11837 9571 2844 11778 8934 112 8605 217 sdbws
ellipsoids-openmp 142 512 2467 11853 9386 2931 11805 8874 108 8555 211 sdbws
ellipsoids-openmp 152 512 2470 11879 9409 2947 11842 8895 114 8508 273 sdbws
ellipsoids-openmp 184 512 2263 11886 9623 2850 11839 8989 149 8584 256 sdbws
ellipsoids-openmp 130 512 2463 11895 9432 2936 11860 8924 104 8513 307 sdbws
ellipsoids-openmp 111 512 2443 11897 9454 2900 11843 8943 106 8573 264 sdbws
ellipsoids-openmp 128 512 2463 11901 9438 2924 11849 8925 125 8594 206 sdbws
ellipsoids-openmp 108 512 2442 11902 9460 2898 11836 8938 113 8589 236 sdbws
ellipsoids-openmp 78 512 2191 11903 9712 2735 11844 9109 131 8754 224 sdbws
ellipsoids-openmp 106 512 2441 11917 9476 2893 11853 8960 114 8633 213 sdbws
ellipsoids-openmp 114 512 2444 11919 9475 2901 11864 8963 114 8643 206 sdbws
ellipsoids-openmp 164 512 2258 11938 9680 2834 11885 9051 202 8591 258 sdbws
ellipsoids-openmp 13 512 2675 11964 9289 3142 11899 8757 116 8449 192 sdbws
ellipsoids-openmp 127 512 2462 11967 9505 2936 11936 9000 108 8637 255 sdbws
ellipsoids-openmp 16 512 2676 11973 9297 3173 11931 8758 118 8416 224 sdbws
ellipsoids-openmp 26 512 2678 11983 9305 3158 11907 8749 118 8414 217 sdbws
ellipsoids-openmp 10 512 2673 11987 9314 3158 11938 8780 117 8449 214 sdbws
ellipsoids-openmp 116 512 2445 11989 9544 2915 11944 9029 105 8736 188 sdbws
ellipsoids-openmp 143 512 2467 11989 9522 2925 11931 9006 110 8650 246 sdbws
ellipsoids-openmp 18 512 2676 11997 9321 3151 11931 8780 116 8450 214 sdbws
ellipsoids-openmp 198 512 2267 12003 9736 2860 11949 9089 143 8698 248 sdbws
ellipsoids-openmp 54 512 2685 12007 9322 3217 11949 8732 108 8430 194 sdbws
ellipsoids-openmp 121 512 2446 12008 9562 2905 11951 9046 113 8701 232 sdbws
ellipsoids-openmp 71 512 2189 12021 9832 2719 11967 9248 142 8878 228 sdbws
ellipsoids-openmp 33 512 2680 12024 9344 3191 11964 8773 114 8409 250 sdbws
ellipsoids-openmp 126 512 2447 12025 9578 2915 11968 9053 140 8699 214 sdbws
ellipsoids-openmp 138 512 2466 12032 9566 2929 11983 9054 106 8738 210 sdbws
ellipsoids-openmp 112 512 2443 12034 9591 2873 11949 9076 159 8713 204 sdbws
ellipsoids-openmp 136 512 2465 12034 9569 2919 11973 9054 118 8701 235 sdbws
ellipsoids-openmp 144 512 2468 12038 9570 2934 11978 9044 103 8692 249 sdbws
ellipsoids-openmp 132 512 2464 12042 9578 2925 11993 9068 112 8735 221 sdbws
ellipsoids-openmp 28 512 2679 12042 9363 3164 11986 8822 111 8474 237 sdbws
ellipsoids-openmp 115 512 2444 12049 9605 2906 11997 9091 102 8752 237 sdbws
ellipsoids-openmp 148 512 2469 12051 9582 2939 12002 9063 108 8739 216 sdbws
ellipsoids-openmp 51 512 2684 12057 9373 3206 11998 8792 120 8466 206 sdbws
ellipsoids-openmp 43 512 2682 12070 9388 3187 11997 8810 114 8465 231 sdbws
ellipsoids-openmp 35 512 2680 12072 9392 3191 12021 8830 107 8522 201 sdbws
ellipsoids-openmp 135 512 2465 12073 9608 2942 12032 9090 125 8730 235 sdbws
ellipsoids-openmp 150 512 2469 12073 9604 2923 12002 9079 108 8752 219 sdbws
ellipsoids-openmp 34 512 2680 12074 9394 3199 12036 8837 106 8480 251 sdbws
ellipsoids-openmp 124 512 2447 12081 9634 2898 12008 9110 116 8693 301 sdbws
ellipsoids-openmp 141 512 2467 12082 9615 2930 12021 9091 114 8698 279 sdbws
ellipsoids-openmp 42 512 2682 12082 9400 3207 12030 8823 113 8471 239 sdbws
ellipsoids-openmp 153 512 2470 12083 9613 2915 12013 9098 112 8788 198 sdbws
ellipsoids-openmp 19 512 2676 12091 9415 3154 12029 8875 115 8530 230 sdbws
ellipsoids-openmp 134 512 2465 12101 9636 2906 12036 9130 117 8758 255 sdbws
ellipsoids-openmp 6 512 2686 12102 9416 3213 12048 8835 106 8522 207 sdbws
ellipsoids-openmp 24 512 2678 12115 9437 3162 12050 8888 113 8536 239 sdbws
ellipsoids-openmp 37 512 2681 12117 9436 3176 12052 8876 161 8475 240 sdbws
ellipsoids-openmp 123 512 2447 12152 9705 2915 12101 9186 115 8833 238 sdbws
ellipsoids-openmp 139 512 2466 12154 9688 2906 12084 9178 112 8855 211 sdbws
ellipsoids-openmp 29 512 2679 12160 9481 3183 12120 8937 116 8615 206 sdbws
ellipsoids-openmp 151 512 2469 12170 9701 2931 12109 9178 111 8858 209 sdbws
ellipsoids-openmp 21 512 2677 12185 9508 3176 12151 8975 107 8591 277 sdbws
ellipsoids-openmp 55 512 2685 12187 9502 3205 12112 8907 119 8557 231 sdbws
ellipsoids-openmp 44 512 2682 12189 9507 3205 12133 8928 123 8554 251 sdbws
ellipsoids-openmp 118 512 2445 12191 9746 2893 12117 9224 127 8865 232 sdbws
ellipsoids-openmp 38 512 2681 12192 9511 3201 12149 8948 116 8632 200 sdbws
ellipsoids-openmp 109 512 2442 12196 9754 2915 12149 9234 113 8903 218 sdbws
ellipsoids-openmp 110 512 2442 12197 9755 2911 12155 9244 115 8933 196 sdbws
ellipsoids-openmp 22 512 2677 12198 9521 3186 12151 8965 140 8607 218 sdbws
ellipsoids-openmp 30 512 2679 12207 9528 3170 12147 8977 107 8631 239 sdbws
ellipsoids-openmp 120 512 2446 12221 9775 2893 12140 9247 121 8920 206 sdbws
ellipsoids-openmp 52 512 2684 12225 9541 3211 12161 8950 113 8635 202 sdbws
ellipsoids-openmp 12 512 2674 12283 9609 3166 12187 9021 111 8699 211 sdbws
ellipsoids-openmp 146 512 2468 12284 9816 2920 12170 9250 109 8944 197 sdbws
ellipsoids-openmp 46 512 2683 12285 9602 3231 12222 8991 125 8646 220 sdbws
ellipsoids-openmp 25 512 2678 12286 9608 3195 12233 9038 136 8664 238 sdbws
ellipsoids-openmp 40 512 2681 12287 9606 3218 12228 9010 112 8668 230 sdbws
ellipsoids-openmp 11 512 2673 12287 9614 3165 12219 9054 109 8715 230 sdbws
ellipsoids-openmp 149 512 2469 12288 9819 2954 12241 9287 125 8937 225 sdbws
ellipsoids-openmp 137 512 2465 12289 9824 2948 12223 9275 105 8931 239 sdbws
ellipsoids-openmp 50 512 2684 12290 9606 3246 12237 8991 128 8695 168 sdbws
ellipsoids-openmp 39 512 2681 12290 9609 3193 12226 9033 106 8703 224 sdbws
ellipsoids-openmp 23 512 2677 12291 9614 3175 12238 9063 104 8738 221 sdbws
ellipsoids-openmp 9 512 2686 12291 9605 3229 12231 9002 112 8680 210 sdbws
ellipsoids-openmp 36 512 2681 12298 9617 3203 12242 9039 109 8684 246 sdbws
ellipsoids-openmp 15 512 2675 12299 9624 3153 12247 9094 113 8733 248 sdbws
ellipsoids-openmp 48 512 2683 12300 9617 3218 12248 9030 122 8633 275 sdbws
ellipsoids-openmp 27 512 2678 12319 9641 3176 12263 9087 101 8772 214 sdbws
ellipsoids-openmp 7 512 2686 12320 9634 3219 12259 9040 161 8700 179 sdbws
ellipsoids-openmp 133 512 2464 12327 9863 2927 12268 9341 160 8938 243 sdbws
ellipsoids-openmp 45 512 2683 12350 9667 3201 12288 9087 184 8710 193 sdbws
ellipsoids-openmp 32 512 2680 12381 9701 3173 12318 9145 107 8815 223 sdbws
ellipsoids-openmp 31 512 2679 12386 9707 3188 12327 9139 114 8832 193 sdbws
ellipsoids-openmp 8 512 2686 12395 9709 3344 12340 8996 112 8656 228 sdbws
ellipsoids-openmp 117 512 2445 12416 9971 2907 12368 9461 108 8741 612 sdbws
ellipsoids-openmp 17 512 2676 12432 9756 3154 12379 9225 109 8916 200 sdbws
ellipsoids-openmp 41 512 2682 12472 9790 3199 12419 9220 129 8845 246 sdbws
ellipsoids-openmp 49 512 2684 12500 9816 3214 12454 9240 152 8875 213 sdbws
ellipsoids-openmp 20 512 2677 12612 9935 3152 12550 9398 115 9058 225 sdbws
mean-pack-ell 208 512 12426 14195 1769 12562 14150 1588 1359 81 148 sdbws
mean-pack-ell 207 256 12036 14801 2765 12217 14758 2541 2365 40 136 sdbws
mean-pack-ell 209 256 12010 14985 2975 12151 14870 2719 2510 21 188 sdbws
mean-pack-ell 206 256 12623 15495 2872 12745 15311 2566 2375 21 170 sdbws
summary.js 210 256 15502 17057 1555 15629 16855 1226 250 842 134 sdbws
generateData.js 1 512 0 1249 1249 534 1169 635 102 404 129 sdbws
createDat.js 3 512 1257 2082 825 1392 2022 630 118 353 159 sdbws
createDat.js 5 512 1262 2109 847 1399 2038 639 117 370 152 sdbws
createDat.js 4 256 1260 2496 1236 1370 2426 1056 109 800 147 sdbws
createDat.js 2 256 1256 2788 1532 1626 2724 1098 127 808 163 sdbws
ellipsoids-openmp 103 1024 2111 6922 4811 2621 6832 4211 119 3854 238 sdbws
ellipsoids-openmp 85 1024 2128 7007 4879 2686 6951 4265 117 3965 183 sdbws
ellipsoids-openmp 182 1024 2195 7384 5189 2785 7158 4373 126 4037 210 sdbws
ellipsoids-openmp 155 1024 2585 7816 5231 3112 7773 4661 110 4356 195 sdbws
ellipsoids-openmp 47 1024 2836 8788 5952 3340 8083 4743 107 4426 210 sdbws
ellipsoids-openmp 102 512 2111 10914 8803 2378 10655 8277 107 7958 212 sdbws
ellipsoids-openmp 105 512 2112 10916 8804 2632 10750 8118 125 7771 222 sdbws
ellipsoids-openmp 180 512 2195 10917 8722 2793 10794 8001 111 7661 229 sdbws
ellipsoids-openmp 78 512 2125 10918 8793 2440 10796 8356 110 8042 204 sdbws
ellipsoids-openmp 83 512 2127 10920 8793 2663 10809 8146 113 7810 223 sdbws
ellipsoids-openmp 104 512 2111 10921 8810 2628 10810 8182 124 7840 218 sdbws
ellipsoids-openmp 173 512 2193 10925 8732 2777 10844 8067 118 7676 273 sdbws
ellipsoids-openmp 58 512 2113 10926 8813 2418 10870 8452 116 8106 230 sdbws
ellipsoids-openmp 167 512 2191 10927 8736 2765 10865 8100 141 7729 230 sdbws
ellipsoids-openmp 62 512 2114 10946 8832 2635 10884 8249 108 7896 245 sdbws
ellipsoids-openmp 74 512 2123 10960 8837 2679 10927 8248 139 7898 211 sdbws
ellipsoids-openmp 181 512 2195 10963 8768 2772 10912 8140 119 7782 239 sdbws
ellipsoids-openmp 65 512 2115 10970 8855 2658 10929 8271 130 7926 215 sdbws
ellipsoids-openmp 93 512 2131 10986 8855 2687 10938 8251 118 7936 197 sdbws
ellipsoids-openmp 194 512 2198 10993 8795 2804 10957 8153 118 7817 218 sdbws
ellipsoids-openmp 59 512 2113 10996 8883 2644 10943 8299 113 7955 231 sdbws
ellipsoids-openmp 90 512 2130 10997 8867 2678 10931 8253 114 7889 250 sdbws
ellipsoids-openmp 81 512 2126 10998 8872 2680 10951 8271 113 7878 280 sdbws
ellipsoids-openmp 193 512 2198 11019 8821 2805 10977 8172 126 7820 226 sdbws
ellipsoids-openmp 166 512 2191 11021 8830 2771 10969 8198 103 7879 216 sdbws
ellipsoids-openmp 161 512 2189 11023 8834 2753 10962 8209 108 7905 196 sdbws
ellipsoids-openmp 61 512 2114 11039 8925 2640 10977 8337 109 7979 249 sdbws
ellipsoids-openmp 77 512 2125 11041 8916 2685 10888 8203 113 7872 218 sdbws
ellipsoids-openmp 64 512 2115 11043 8928 2652 10992 8340 109 7979 252 sdbws
ellipsoids-openmp 69 512 2117 11044 8927 2662 10927 8265 130 7903 232 sdbws
ellipsoids-openmp 178 512 2194 11048 8854 2767 10984 8217 114 7854 249 sdbws
ellipsoids-openmp 88 512 2129 11049 8920 2660 10973 8313 112 7931 270 sdbws
ellipsoids-openmp 100 512 2110 11051 8941 2623 10884 8261 136 7894 231 sdbws
ellipsoids-openmp 94 512 2132 11052 8920 2675 10931 8256 108 7904 244 sdbws
ellipsoids-openmp 204 512 2232 11061 8829 2795 11002 8207 131 7855 221 sdbws
ellipsoids-openmp 156 512 2188 11064 8876 2776 11026 8250 106 7902 242 sdbws
ellipsoids-openmp 57 512 2112 11065 8953 2637 11008 8371 133 8011 227 sdbws
ellipsoids-openmp 163 512 2190 11067 8877 2780 11032 8252 107 7928 217 sdbws
ellipsoids-openmp 99 512 2166 11067 8901 2690 10998 8308 109 7977 222 sdbws
ellipsoids-openmp 80 512 2126 11069 8943 2653 11001 8348 135 8006 207 sdbws
ellipsoids-openmp 87 512 2128 11070 8942 2657 10999 8342 110 8013 219 sdbws
ellipsoids-openmp 70 512 2120 11072 8952 2653 11021 8368 111 7936 321 sdbws
ellipsoids-openmp 158 512 2189 11077 8888 2775 11041 8266 115 7939 212 sdbws
ellipsoids-openmp 95 512 2160 11079 8919 2686 11021 8335 124 7979 232 sdbws
ellipsoids-openmp 76 512 2124 11084 8960 2664 11029 8365 109 8007 249 sdbws
ellipsoids-openmp 73 512 2122 11086 8964 2686 11061 8375 111 8059 205 sdbws
ellipsoids-openmp 66 512 2116 11096 8980 2672 11059 8387 105 8090 192 sdbws
ellipsoids-openmp 157 512 2188 11098 8910 2753 11046 8293 120 7948 225 sdbws
ellipsoids-openmp 195 512 2199 11100 8901 2806 11066 8260 107 7936 217 sdbws
ellipsoids-openmp 162 512 2190 11110 8920 2743 11039 8296 119 7978 199 sdbws
ellipsoids-openmp 176 512 2194 11111 8917 2772 11055 8283 117 7939 227 sdbws
ellipsoids-openmp 188 512 2197 11111 8914 2770 11044 8274 120 7892 262 sdbws
ellipsoids-openmp 168 512 2191 11112 8921 2762 11055 8293 109 7938 246 sdbws
ellipsoids-openmp 86 512 2128 11120 8992 2682 11060 8378 121 7997 260 sdbws
ellipsoids-openmp 177 512 2194 11127 8933 2771 11071 8300 109 7997 194 sdbws
ellipsoids-openmp 199 512 2200 11129 8929 2801 11085 8284 111 7960 213 sdbws
ellipsoids-openmp 101 512 2111 11136 9025 2614 11084 8470 162 8060 248 sdbws
ellipsoids-openmp 71 512 2121 11143 9022 2683 11114 8431 115 8115 201 sdbws
ellipsoids-openmp 82 512 2126 11151 9025 2688 11115 8427 121 8067 239 sdbws
ellipsoids-openmp 192 512 2198 11173 8975 2785 11104 8319 161 7878 280 sdbws
ellipsoids-openmp 165 512 2191 11174 8983 2769 11110 8341 136 7881 324 sdbws
ellipsoids-openmp 79 512 2125 11175 9050 2681 11122 8441 120 8112 209 sdbws
ellipsoids-openmp 84 512 2127 11176 9049 2683 11126 8443 114 8092 237 sdbws
ellipsoids-openmp 202 512 2200 11180 8980 2811 11141 8330 163 7913 254 sdbws
ellipsoids-openmp 98 512 2166 11181 9015 2689 11120 8431 122 8106 203 sdbws
ellipsoids-openmp 63 512 2114 11187 9073 2652 11134 8482 129 8138 215 sdbws
ellipsoids-openmp 189 512 2197 11215 9018 2790 11175 8385 114 7938 333 sdbws
ellipsoids-openmp 190 512 2197 11227 9030 2775 11168 8393 108 8055 230 sdbws
ellipsoids-openmp 56 512 2112 11240 9128 2631 11182 8551 111 8191 249 sdbws
ellipsoids-openmp 96 512 2160 11269 9109 2682 11204 8522 123 8174 225 sdbws
ellipsoids-openmp 67 512 2116 11274 9158 2670 11054 8384 121 8057 206 sdbws
ellipsoids-openmp 68 512 2117 11276 9159 2660 11228 8568 105 8158 305 sdbws
ellipsoids-openmp 183 512 2196 11279 9083 2772 11220 8448 147 8084 217 sdbws
ellipsoids-openmp 196 512 2199 11281 9082 2783 11226 8443 144 8032 267 sdbws
ellipsoids-openmp 91 512 2130 11304 9174 2696 11246 8550 109 8205 236 sdbws
ellipsoids-openmp 169 512 2192 11306 9114 2739 11020 8281 110 7975 196 sdbws
ellipsoids-openmp 97 512 2166 11310 9144 2690 11126 8436 125 8004 307 sdbws
ellipsoids-openmp 197 512 2199 11311 9112 2788 11189 8401 126 8060 215 sdbws
ellipsoids-openmp 92 512 2131 11311 9180 2665 11233 8568 113 8192 263 sdbws
ellipsoids-openmp 185 512 2196 11318 9122 2788 11278 8490 108 8135 247 sdbws
ellipsoids-openmp 170 512 2192 11321 9129 2763 11265 8502 107 8155 240 sdbws
ellipsoids-openmp 186 512 2196 11329 9133 2765 11262 8497 122 8146 229 sdbws
ellipsoids-openmp 171 512 2192 11335 9143 2770 11279 8509 121 8120 268 sdbws
ellipsoids-openmp 72 512 2121 11359 9238 2691 11269 8578 113 7877 588 sdbws
ellipsoids-openmp 164 512 2190 11365 9175 2751 11303 8552 115 8238 199 sdbws
ellipsoids-openmp 184 512 2196 11369 9173 2781 11311 8530 115 8180 235 sdbws
ellipsoids-openmp 172 512 2192 11372 9180 2761 11312 8551 147 8167 237 sdbws
ellipsoids-openmp 160 512 2189 11378 9189 2769 11337 8568 104 8224 240 sdbws
ellipsoids-openmp 200 512 2200 11380 9180 2933 11345 8412 163 7995 254 sdbws
ellipsoids-openmp 89 512 2129 11383 9254 2703 11353 8650 119 8311 220 sdbws
ellipsoids-openmp 201 512 2200 11404 9204 2810 11360 8550 107 8223 220 sdbws
ellipsoids-openmp 60 512 2113 11405 9292 2648 11358 8710 135 8327 248 sdbws
ellipsoids-openmp 187 512 2197 11425 9228 2780 11363 8583 124 8237 222 sdbws
ellipsoids-openmp 174 512 2193 11464 9271 2867 11415 8548 149 8170 229 sdbws
ellipsoids-openmp 198 512 2199 11479 9280 2819 11432 8613 151 8207 255 sdbws
ellipsoids-openmp 159 512 2189 11491 9302 2738 11425 8687 110 8339 238 sdbws
ellipsoids-openmp 175 512 2193 11539 9346 2781 11455 8674 170 8266 238 sdbws
ellipsoids-openmp 75 512 2124 11540 9416 2656 11461 8805 120 8377 308 sdbws
ellipsoids-openmp 191 512 2198 11542 9344 2791 11486 8695 117 8315 263 sdbws
ellipsoids-openmp 205 512 2232 11566 9334 2839 11517 8678 176 8199 303 sdbws
ellipsoids-openmp 203 512 2201 11624 9423 2786 11559 8773 151 8383 239 sdbws
ellipsoids-openmp 179 512 2195 11687 9492 2774 11635 8861 193 8411 257 sdbws
ellipsoids-openmp 122 512 2542 12136 9594 3033 11927 8894 106 8589 199 sdbws
ellipsoids-openmp 123 512 2542 12138 9596 3036 11955 8919 115 8580 224 sdbws
ellipsoids-openmp 114 512 2535 12139 9604 2843 12018 9175 185 8715 275 sdbws
ellipsoids-openmp 119 512 2541 12140 9599 3049 11996 8947 106 8551 290 sdbws
ellipsoids-openmp 108 512 2533 12140 9607 3035 12066 9031 113 8676 242 sdbws
ellipsoids-openmp 111 512 2534 12141 9607 3027 12060 9033 157 8653 223 sdbws
ellipsoids-openmp 107 512 2532 12142 9610 3033 12080 9047 132 8703 212 sdbws
ellipsoids-openmp 140 512 2547 12143 9596 3094 12081 8987 115 8654 218 sdbws
ellipsoids-openmp 113 512 2534 12143 9609 3026 12075 9049 131 8668 250 sdbws
ellipsoids-openmp 149 512 2574 12149 9575 3103 12106 9003 109 8701 193 sdbws
ellipsoids-openmp 139 512 2547 12172 9625 3080 12110 9030 155 8660 215 sdbws
ellipsoids-openmp 112 512 2534 12173 9639 3042 12124 9082 168 8725 189 sdbws
ellipsoids-openmp 132 512 2545 12180 9635 3095 12117 9022 126 8656 240 sdbws
ellipsoids-openmp 131 512 2545 12182 9637 3066 12129 9063 117 8717 229 sdbws
ellipsoids-openmp 138 512 2547 12188 9641 3066 12126 9060 147 8686 227 sdbws
ellipsoids-openmp 126 512 2543 12191 9648 3063 12139 9076 176 8641 259 sdbws
ellipsoids-openmp 116 512 2535 12196 9661 3027 12122 9095 111 8738 246 sdbws
ellipsoids-openmp 134 512 2546 12199 9653 3081 12162 9081 111 8755 215 sdbws
ellipsoids-openmp 148 512 2573 12200 9627 3096 12156 9060 117 8683 260 sdbws
ellipsoids-openmp 133 512 2545 12201 9656 3063 12155 9092 152 8741 199 sdbws
ellipsoids-openmp 127 512 2543 12265 9722 3090 12212 9122 140 8774 208 sdbws
ellipsoids-openmp 118 512 2539 12269 9730 3105 12223 9118 134 8746 238 sdbws
ellipsoids-openmp 152 512 2574 12278 9704 3122 12242 9120 143 8756 221 sdbws
ellipsoids-openmp 19 512 2811 12279 9468 3298 12235 8937 106 8594 237 sdbws
ellipsoids-openmp 135 512 2546 12301 9755 3088 12247 9159 150 8813 196 sdbws
ellipsoids-openmp 153 512 2575 12302 9727 3101 12233 9132 180 8718 234 sdbws
ellipsoids-openmp 150 512 2574 12304 9730 3087 12241 9154 112 8810 232 sdbws
ellipsoids-openmp 146 512 2573 12313 9740 3129 12256 9127 171 8687 269 sdbws
ellipsoids-openmp 141 512 2548 12315 9767 3122 12262 9140 207 8734 199 sdbws
ellipsoids-openmp 30 512 2814 12315 9501 3324 12277 8953 116 8636 201 sdbws
ellipsoids-openmp 18 512 2811 12318 9507 3296 12269 8973 115 8625 233 sdbws
ellipsoids-openmp 151 512 2574 12321 9747 3112 12281 9169 148 8752 269 sdbws
ellipsoids-openmp 22 512 2812 12341 9529 3293 12281 8988 115 8690 183 sdbws
ellipsoids-openmp 25 512 2812 12346 9534 3315 12308 8993 123 8630 240 sdbws
ellipsoids-openmp 32 512 2814 12350 9536 3328 12313 8985 138 8625 222 sdbws
ellipsoids-openmp 120 512 2541 12364 9823 3038 12283 9245 203 8772 270 sdbws
ellipsoids-openmp 124 512 2542 12366 9824 3062 12293 9231 179 8818 234 sdbws
ellipsoids-openmp 154 512 2575 12368 9793 3088 12309 9221 170 8800 251 sdbws
ellipsoids-openmp 144 512 2572 12379 9807 3074 12316 9242 133 8885 224 sdbws
ellipsoids-openmp 143 512 2572 12384 9812 3093 12335 9242 164 8871 207 sdbws
ellipsoids-openmp 23 512 2812 12385 9573 3284 12319 9035 105 8694 236 sdbws
ellipsoids-openmp 24 512 2812 12387 9575 3301 12328 9027 144 8654 229 sdbws
ellipsoids-openmp 39 512 2834 12395 9561 3369 12353 8984 168 8592 224 sdbws
ellipsoids-openmp 48 512 2836 12400 9564 3405 12359 8954 122 8622 210 sdbws
ellipsoids-openmp 115 512 2535 12401 9866 3110 12372 9262 108 8893 261 sdbws
ellipsoids-openmp 10 512 2808 12425 9617 3339 12368 9029 162 8657 210 sdbws
ellipsoids-openmp 14 512 2810 12426 9616 3330 12361 9031 128 8695 208 sdbws
ellipsoids-openmp 11 512 2809 12427 9618 3314 12356 9042 173 8609 260 sdbws
ellipsoids-openmp 145 512 2573 12428 9855 3097 12366 9269 132 8936 201 sdbws
ellipsoids-openmp 130 512 2544 12429 9885 3104 12367 9263 164 8856 243 sdbws
ellipsoids-openmp 51 512 2837 12430 9593 3357 12361 9004 160 8600 244 sdbws
ellipsoids-openmp 106 512 2532 12430 9898 3031 12366 9335 110 8962 263 sdbws
ellipsoids-openmp 41 512 2835 12431 9596 3379 12381 9002 144 8640 218 sdbws
ellipsoids-openmp 147 512 2573 12435 9862 3091 12385 9294 170 8891 233 sdbws
ellipsoids-openmp 53 512 2837 12435 9598 3337 12380 9043 108 8729 206 sdbws
ellipsoids-openmp 137 512 2547 12436 9889 3104 12380 9276 153 8887 236 sdbws
ellipsoids-openmp 136 512 2546 12440 9894 3083 12390 9307 171 8899 237 sdbws
ellipsoids-openmp 110 512 2533 12443 9910 3074 12401 9327 161 8901 265 sdbws
ellipsoids-openmp 50 512 2837 12449 9612 3346 12407 9061 177 8681 203 sdbws
ellipsoids-openmp 31 512 2814 12454 9640 3314 12404 9090 100 8757 233 sdbws
ellipsoids-openmp 142 512 2548 12459 9911 3103 12431 9328 178 8919 231 sdbws
ellipsoids-openmp 38 512 2834 12469 9635 3089 12414 9325 169 8935 221 sdbws
ellipsoids-openmp 128 512 2543 12476 9933 3098 12444 9346 126 9016 204 sdbws
ellipsoids-openmp 117 512 2536 12484 9948 3065 12429 9364 169 8951 244 sdbws
ellipsoids-openmp 43 512 2835 12487 9652 3365 12436 9071 153 8705 213 sdbws
ellipsoids-openmp 129 512 2544 12492 9948 3112 12448 9336 180 8893 263 sdbws
ellipsoids-openmp 20 512 2811 12500 9689 3285 12442 9157 174 8764 219 sdbws
ellipsoids-openmp 13 512 2809 12502 9693 3283 12447 9164 129 8806 229 sdbws
ellipsoids-openmp 15 512 2810 12539 9729 3295 12479 9184 144 8814 226 sdbws
ellipsoids-openmp 17 512 2810 12540 9730 3357 12480 9123 156 8745 222 sdbws
ellipsoids-openmp 40 512 2835 12540 9705 3344 12475 9131 189 8644 298 sdbws
ellipsoids-openmp 12 512 2809 12541 9732 3276 12474 9198 171 8785 242 sdbws
ellipsoids-openmp 44 512 2835 12544 9709 3372 12519 9147 187 8728 232 sdbws
ellipsoids-openmp 9 512 2855 12547 9692 3333 12493 9160 172 8752 236 sdbws
ellipsoids-openmp 35 512 2815 12597 9782 3321 12524 9203 135 8829 239 sdbws
ellipsoids-openmp 42 512 2835 12599 9764 3328 12530 9202 147 8794 261 sdbws
ellipsoids-openmp 37 512 2815 12599 9784 3342 12514 9172 174 8745 253 sdbws
ellipsoids-openmp 6 512 2852 12600 9748 3369 12533 9164 150 8808 206 sdbws
ellipsoids-openmp 34 512 2815 12601 9786 3298 12519 9221 174 8820 227 sdbws
ellipsoids-openmp 45 512 2836 12602 9766 3356 12545 9189 143 8817 229 sdbws
ellipsoids-openmp 36 512 2815 12611 9796 3318 12556 9238 153 8846 239 sdbws
ellipsoids-openmp 33 512 2814 12613 9799 3349 12551 9202 164 8818 220 sdbws
ellipsoids-openmp 26 512 2813 12621 9808 3305 12567 9262 137 8913 212 sdbws
ellipsoids-openmp 46 512 2836 12622 9786 3365 12606 9241 183 8800 258 sdbws
ellipsoids-openmp 29 512 2813 12622 9809 3318 12578 9260 126 8880 254 sdbws
ellipsoids-openmp 16 512 2810 12625 9815 3305 12573 9268 152 8887 229 sdbws
ellipsoids-openmp 109 512 2533 12692 10159 3043 12652 9609 155 9233 221 sdbws
ellipsoids-openmp 121 512 2541 12702 10161 3104 12653 9549 131 9129 289 sdbws
ellipsoids-openmp 7 512 2854 12706 9852 3348 12663 9315 157 8896 262 sdbws
ellipsoids-openmp 21 512 2811 12732 9921 3317 12693 9376 166 8962 248 sdbws
ellipsoids-openmp 55 512 2838 12769 9931 3331 12689 9358 163 8977 218 sdbws
ellipsoids-openmp 54 512 2838 12785 9947 3348 12744 9396 158 8980 258 sdbws
ellipsoids-openmp 28 512 2813 12791 9978 3388 12745 9357 148 8973 236 sdbws
