generateData.js 1 512 1557747738588 1557747740134 1546 1557747739019 1557747739698 679 156 388 135 sdbws
createDat.js 3 512 1557747740140 1557747741358 1218 1557747740539 1557747741159 620 112 372 136 sdbws
createDat.js 5 512 1557747740144 1557747741359 1215 1557747740544 1557747741216 672 145 374 153 sdbws
createDat.js 2 256 1557747740139 1557747741620 1481 1557747740537 1557747741580 1043 116 773 154 sdbws
createDat.js 4 256 1557747740141 1557747741717 1576 1557747740519 1557747741639 1120 162 804 154 sdbws
ellipsoids-openmp 103 1024 1557747741392 1557747746885 5493 1557747742035 1557747746634 4599 199 4162 238 sdbws
ellipsoids-openmp 182 1024 1557747741462 1557747746886 5424 1557747742173 1557747746636 4463 113 4131 219 sdbws
ellipsoids-openmp 155 1024 1557747741786 1557747746962 5176 1557747742326 1557747746898 4572 117 4253 202 sdbws
ellipsoids-openmp 47 1024 1557747741673 1557747747025 5352 1557747742313 1557747746961 4648 136 4323 189 sdbws
ellipsoids-openmp 85 1024 1557747741405 1557747747234 5829 1557747742076 1557747747158 5082 758 4102 222 sdbws
ellipsoids-openmp 101 512 1557747741392 1557747750003 8611 1557747741805 1557747749933 8128 131 7744 253 sdbws
ellipsoids-openmp 102 512 1557747741392 1557747750052 8660 1557747741802 1557747750012 8210 116 7847 247 sdbws
ellipsoids-openmp 57 512 1557747741393 1557747750142 8749 1557747741794 1557747750086 8292 164 7929 199 sdbws
ellipsoids-openmp 65 512 1557747741396 1557747750348 8952 1557747741828 1557747750311 8483 159 8103 221 sdbws
ellipsoids-openmp 60 512 1557747741394 1557747750364 8970 1557747741845 1557747750309 8464 131 8110 223 sdbws
ellipsoids-openmp 69 512 1557747741397 1557747750418 9021 1557747741834 1557747750367 8533 123 8175 235 sdbws
ellipsoids-openmp 97 512 1557747741448 1557747750503 9055 1557747742114 1557747750446 8332 122 7979 231 sdbws
ellipsoids-openmp 99 512 1557747741455 1557747750510 9055 1557747742102 1557747750452 8350 140 7964 246 sdbws
ellipsoids-openmp 90 512 1557747741407 1557747750519 9112 1557747742076 1557747750462 8386 126 8045 215 sdbws
ellipsoids-openmp 74 512 1557747741402 1557747750525 9123 1557747742042 1557747750463 8421 121 8100 200 sdbws
ellipsoids-openmp 164 512 1557747741457 1557747750552 9095 1557747742144 1557747750498 8354 114 8002 238 sdbws
ellipsoids-openmp 98 512 1557747741448 1557747750559 9111 1557747742087 1557747750506 8419 128 8066 225 sdbws
ellipsoids-openmp 162 512 1557747741457 1557747750564 9107 1557747742126 1557747750528 8402 112 8054 236 sdbws
ellipsoids-openmp 175 512 1557747741460 1557747750574 9114 1557747742176 1557747750531 8355 123 8020 212 sdbws
ellipsoids-openmp 172 512 1557747741459 1557747750576 9117 1557747742172 1557747750539 8367 118 8017 232 sdbws
ellipsoids-openmp 183 512 1557747741462 1557747750599 9137 1557747742177 1557747750552 8375 122 8063 190 sdbws
ellipsoids-openmp 77 512 1557747741403 1557747750601 9198 1557747742060 1557747750547 8487 162 8119 206 sdbws
ellipsoids-openmp 88 512 1557747741407 1557747750607 9200 1557747742091 1557747750564 8473 143 8074 256 sdbws
ellipsoids-openmp 168 512 1557747741458 1557747750618 9160 1557747742126 1557747750535 8409 136 8075 198 sdbws
ellipsoids-openmp 83 512 1557747741405 1557747750626 9221 1557747742057 1557747750570 8513 171 8122 220 sdbws
ellipsoids-openmp 82 512 1557747741404 1557747750630 9226 1557747742065 1557747750581 8516 152 8150 214 sdbws
ellipsoids-openmp 72 512 1557747741401 1557747750638 9237 1557747742056 1557747750577 8521 128 8151 242 sdbws
ellipsoids-openmp 192 512 1557747741464 1557747750640 9176 1557747742187 1557747750596 8409 109 8080 220 sdbws
ellipsoids-openmp 204 512 1557747741467 1557747750643 9176 1557747742195 1557747750600 8405 110 8083 212 sdbws
ellipsoids-openmp 95 512 1557747741409 1557747750652 9243 1557747742093 1557747750600 8507 142 8108 257 sdbws
ellipsoids-openmp 73 512 1557747741402 1557747750655 9253 1557747742067 1557747750600 8533 147 8133 253 sdbws
ellipsoids-openmp 197 512 1557747741466 1557747750656 9190 1557747742175 1557747750589 8414 106 8090 218 sdbws
ellipsoids-openmp 187 512 1557747741463 1557747750666 9203 1557747742173 1557747750616 8443 127 8068 248 sdbws
ellipsoids-openmp 62 512 1557747741395 1557747750668 9273 1557747742036 1557747750615 8579 123 8180 276 sdbws
ellipsoids-openmp 86 512 1557747741406 1557747750672 9266 1557747742088 1557747750637 8549 103 8236 210 sdbws
ellipsoids-openmp 184 512 1557747741463 1557747750678 9215 1557747742160 1557747750605 8445 148 8011 286 sdbws
ellipsoids-openmp 92 512 1557747741408 1557747750681 9273 1557747742102 1557747750635 8533 161 8115 257 sdbws
ellipsoids-openmp 71 512 1557747741401 1557747750683 9282 1557747742055 1557747750635 8580 122 8215 243 sdbws
ellipsoids-openmp 202 512 1557747741467 1557747750689 9222 1557747742190 1557747750629 8439 120 8126 193 sdbws
ellipsoids-openmp 171 512 1557747741459 1557747750691 9232 1557747742163 1557747750635 8472 141 8076 255 sdbws
ellipsoids-openmp 96 512 1557747741448 1557747750692 9244 1557747742085 1557747750635 8550 138 8215 197 sdbws
ellipsoids-openmp 58 512 1557747741394 1557747750694 9300 1557747742071 1557747750671 8600 178 8141 281 sdbws
ellipsoids-openmp 176 512 1557747741460 1557747750698 9238 1557747742177 1557747750655 8478 160 8077 241 sdbws
ellipsoids-openmp 59 512 1557747741394 1557747750699 9305 1557747742034 1557747750651 8617 148 8266 203 sdbws
ellipsoids-openmp 193 512 1557747741465 1557747750710 9245 1557747742190 1557747750669 8479 140 8125 214 sdbws
ellipsoids-openmp 173 512 1557747741460 1557747750712 9252 1557747742152 1557747750650 8498 106 8165 227 sdbws
ellipsoids-openmp 160 512 1557747741456 1557747750713 9257 1557747742122 1557747750679 8557 127 8232 198 sdbws
ellipsoids-openmp 93 512 1557747741408 1557747750718 9310 1557747742096 1557747750688 8592 127 8241 224 sdbws
ellipsoids-openmp 166 512 1557747741458 1557747750721 9263 1557747742099 1557747750655 8556 137 8171 248 sdbws
ellipsoids-openmp 79 512 1557747741404 1557747750729 9325 1557747742052 1557747750676 8624 165 8240 219 sdbws
ellipsoids-openmp 81 512 1557747741404 1557747750735 9331 1557747742059 1557747750678 8619 139 8261 219 sdbws
ellipsoids-openmp 178 512 1557747741461 1557747750754 9293 1557747742160 1557747750701 8541 119 8164 258 sdbws
ellipsoids-openmp 70 512 1557747741400 1557747750757 9357 1557747742042 1557747750690 8648 163 8231 254 sdbws
ellipsoids-openmp 163 512 1557747741457 1557747750757 9300 1557747742117 1557747750713 8596 176 8181 239 sdbws
ellipsoids-openmp 205 512 1557747741497 1557747750761 9264 1557747742201 1557747750718 8517 111 8194 212 sdbws
ellipsoids-openmp 179 512 1557747741461 1557747750765 9304 1557747742173 1557747750726 8553 118 8185 250 sdbws
ellipsoids-openmp 39 512 1557747741671 1557747750771 9100 1557747742307 1557747750730 8423 122 8107 194 sdbws
ellipsoids-openmp 185 512 1557747741463 1557747750775 9312 1557747742221 1557747750750 8529 149 8138 242 sdbws
ellipsoids-openmp 170 512 1557747741459 1557747750778 9319 1557747742141 1557747750709 8568 133 8209 226 sdbws
ellipsoids-openmp 198 512 1557747741466 1557747750786 9320 1557747742183 1557747750733 8550 150 8135 265 sdbws
ellipsoids-openmp 89 512 1557747741407 1557747750788 9381 1557747742097 1557747750735 8638 130 8271 237 sdbws
ellipsoids-openmp 91 512 1557747741407 1557747750789 9382 1557747742076 1557747750737 8661 143 8240 278 sdbws
ellipsoids-openmp 194 512 1557747741465 1557747750793 9328 1557747742168 1557747750729 8561 158 8173 230 sdbws
ellipsoids-openmp 66 512 1557747741396 1557747750796 9400 1557747742053 1557747750753 8700 126 8324 250 sdbws
ellipsoids-openmp 80 512 1557747741404 1557747750800 9396 1557747742137 1557747750760 8623 129 8291 203 sdbws
ellipsoids-openmp 181 512 1557747741462 1557747750801 9339 1557747742181 1557747750756 8575 172 8148 255 sdbws
ellipsoids-openmp 75 512 1557747741402 1557747750808 9406 1557747742056 1557747750759 8703 158 8299 246 sdbws
ellipsoids-openmp 105 512 1557747741393 1557747750809 9416 1557747742084 1557747750763 8679 125 8358 196 sdbws
ellipsoids-openmp 167 512 1557747741458 1557747750810 9352 1557747742147 1557747750749 8602 177 8178 247 sdbws
