generateData.js 1 512 1557747757196 1557747758405 1209 1557747757617 1557747758292 675 111 420 144 sdbws
createDat.js 5 512 1557747758414 1557747759278 864 1557747758572 1557747759222 650 116 379 155 sdbws
createDat.js 3 512 1557747758413 1557747759608 1195 1557747758804 1557747759530 726 147 384 195 sdbws
createDat.js 2 256 1557747758411 1557747759697 1286 1557747758531 1557747759583 1052 116 796 140 sdbws
createDat.js 4 256 1557747758413 1557747759783 1370 1557747758626 1557747759737 1111 160 779 172 sdbws
ellipsoids-openmp 182 1024 1557747759312 1557747764348 5036 1557747759901 1557747764297 4396 121 4076 199 sdbws
ellipsoids-openmp 103 1024 1557747759649 1557747764655 5006 1557747760189 1557747764598 4409 112 4107 190 sdbws
ellipsoids-openmp 85 1024 1557747759660 1557747764884 5224 1557747760236 1557747764763 4527 109 4210 208 sdbws
ellipsoids-openmp 155 1024 1557747759862 1557747765320 5458 1557747760435 1557747765094 4659 113 4309 237 sdbws
ellipsoids-openmp 47 1024 1557747759761 1557747766648 6887 1557747760385 1557747765851 5466 114 4354 998 sdbws
ellipsoids-openmp 159 512 1557747759301 1557747768390 9089 1557747759606 1557747768175 8569 119 8230 220 sdbws
ellipsoids-openmp 174 512 1557747759307 1557747768454 9147 1557747759657 1557747768390 8733 105 8313 315 sdbws
ellipsoids-openmp 160 512 1557747759302 1557747768455 9153 1557747759852 1557747768393 8541 120 8210 211 sdbws
ellipsoids-openmp 205 512 1557747759356 1557747768456 9100 1557747759932 1557747768415 8483 119 8142 222 sdbws
ellipsoids-openmp 178 512 1557747759310 1557747768457 9147 1557747759655 1557747768409 8754 108 8413 233 sdbws
ellipsoids-openmp 66 512 1557747759654 1557747768461 8807 1557747759991 1557747768423 8432 108 8132 192 sdbws
ellipsoids-openmp 181 512 1557747759311 1557747768466 9155 1557747759881 1557747768408 8527 106 8199 222 sdbws
ellipsoids-openmp 186 512 1557747759313 1557747768471 9158 1557747759900 1557747768421 8521 108 8217 196 sdbws
ellipsoids-openmp 191 512 1557747759315 1557747768479 9164 1557747759893 1557747768422 8529 123 8158 248 sdbws
ellipsoids-openmp 165 512 1557747759303 1557747768488 9185 1557747759634 1557747768437 8803 98 8453 252 sdbws
ellipsoids-openmp 179 512 1557747759311 1557747768498 9187 1557747759887 1557747768449 8562 114 8217 231 sdbws
ellipsoids-openmp 162 512 1557747759302 1557747768509 9207 1557747759869 1557747768466 8597 145 8235 217 sdbws
ellipsoids-openmp 190 512 1557747759314 1557747768528 9214 1557747759903 1557747768473 8570 120 8237 213 sdbws
ellipsoids-openmp 183 512 1557747759312 1557747768573 9261 1557747759897 1557747768519 8622 123 8296 203 sdbws
ellipsoids-openmp 202 512 1557747759346 1557747768574 9228 1557747759920 1557747768512 8592 111 8274 207 sdbws
ellipsoids-openmp 200 512 1557747759346 1557747768575 9229 1557747759923 1557747768517 8594 109 8253 232 sdbws
ellipsoids-openmp 156 512 1557747759300 1557747768585 9285 1557747759882 1557747768541 8659 127 8301 231 sdbws
ellipsoids-openmp 189 512 1557747759314 1557747768598 9284 1557747759888 1557747768526 8638 114 8276 248 sdbws
ellipsoids-openmp 170 512 1557747759305 1557747768602 9297 1557747759877 1557747768555 8678 108 8370 200 sdbws
ellipsoids-openmp 157 512 1557747759301 1557747768604 9303 1557747759850 1557747768551 8701 111 8402 188 sdbws
ellipsoids-openmp 61 512 1557747759653 1557747768626 8973 1557747760224 1557747768593 8369 121 8042 206 sdbws
ellipsoids-openmp 58 512 1557747759652 1557747768632 8980 1557747760217 1557747768591 8374 116 8077 181 sdbws
ellipsoids-openmp 70 512 1557747759656 1557747768639 8983 1557747760213 1557747768581 8368 108 8049 211 sdbws
ellipsoids-openmp 88 512 1557747759661 1557747768661 9000 1557747760235 1557747768601 8366 110 8034 222 sdbws
ellipsoids-openmp 203 512 1557747759347 1557747768662 9315 1557747759908 1557747768611 8703 122 8335 246 sdbws
ellipsoids-openmp 164 512 1557747759303 1557747768669 9366 1557747759875 1557747768625 8750 134 8403 213 sdbws
ellipsoids-openmp 68 512 1557747759655 1557747768670 9015 1557747760207 1557747768604 8397 110 8076 211 sdbws
ellipsoids-openmp 194 512 1557747759316 1557747768678 9362 1557747759903 1557747768627 8724 111 8401 212 sdbws
ellipsoids-openmp 198 512 1557747759345 1557747768689 9344 1557747759886 1557747768613 8727 114 8383 230 sdbws
ellipsoids-openmp 56 512 1557747759651 1557747768691 9040 1557747760200 1557747768642 8442 121 8042 279 sdbws
ellipsoids-openmp 82 512 1557747759659 1557747768692 9033 1557747760258 1557747768650 8392 130 8043 219 sdbws
ellipsoids-openmp 199 512 1557747759345 1557747768693 9348 1557747759930 1557747768656 8726 113 8404 209 sdbws
ellipsoids-openmp 75 512 1557747759657 1557747768699 9042 1557747760229 1557747768631 8402 107 8072 223 sdbws
