mProjectPP 6 1024 0 2095 2095 1024
mProjectPP 2 1024 21 2083 2062 1024
mProjectPP 5 1024 13 2079 2066 1024
mProjectPP 8 1024 34 2141 2107 1024
mProjectPP 1 1024 178 2386 2208 1024
mProjectPP 4 1024 143 2397 2254 1024
mProjectPP 7 1024 265 2375 2110 1024
mProjectPP 3 1024 761 3483 2722 1024
mDiffFit 19 1024 2545 3555 1010 1024
mDiffFit 11 1024 2477 3544 1067 1024
mDiffFit 23 1024 2623 3644 1021 1024
mProjectPP 9 1024 774 3642 2868 1024
mDiffFit 20 1024 2602 3669 1067 1024
mProjectPP 10 1024 822 3866 3044 1024
mDiffFit 15 1024 2390 3826 1436 1024
mDiffFit 13 1024 2524 4128 1604 1024
mDiffFit 21 1024 2439 4561 2122 1024
mDiffFit 14 1024 3800 4650 850 1024
mDiffFit 17 1024 3851 4726 875 1024
mDiffFit 16 1024 3870 4774 904 1024
mDiffFit 25 1024 3878 4749 871 1024
mDiffFit 24 1024 3837 4778 941 1024
mDiffFit 22 1024 3862 5293 1431 1024
mDiffFit 27 1024 4358 5559 1201 1024
mDiffFit 26 1024 4356 5573 1217 1024
mDiffFit 12 1024 3845 6139 2294 1024
mDiffFit 18 1024 3890 6143 2253 1024
mConcatFit 28 1024 6462 7012 550 1024
mBgModel 29 1024 7144 10297 3153 1024
mBackground 30 1024 10481 11416 935 1024
mBackground 33 1024 10523 11402 879 1024
mBackground 36 1024 10471 11371 900 1024
mBackground 35 1024 10567 11536 969 1024
mBackground 38 1024 10511 11580 1069 1024
mBackground 31 1024 10507 11675 1168 1024
mBackground 37 1024 10569 11761 1192 1024
mBackground 34 1024 10500 11903 1403 1024
mBackground 39 1024 10542 11959 1417 1024
mBackground 32 1024 10508 12012 1504 1024
mImgtbl 40 1024 12146 13436 1290 1024
mAdd 41 1024 13750 16640 2890 1024
mShrink 42 1024 16770 17730 960 1024
mJPEG 43 1024 18057 19955 1898 1024
mProjectPP 6 1536 0 1598 1598 1536
mProjectPP 2 1536 114 1717 1603 1536
mProjectPP 5 1536 85 1742 1657 1536
mProjectPP 8 1536 220 1856 1636 1536
mProjectPP 10 1536 187 2041 1854 1536
mProjectPP 4 1536 337 2159 1822 1536
mProjectPP 3 1536 10 2252 2242 1536
mDiffFit 15 1536 1920 2753 833 1536
mDiffFit 21 1536 2020 2886 866 1536
mProjectPP 9 1536 728 3004 2276 1536
mProjectPP 7 1536 773 3040 2267 1536
mDiffFit 19 1536 2306 3169 863 1536
mProjectPP 1 1536 209 3216 3007 1536
mDiffFit 14 1536 2491 3295 804 1536
mDiffFit 18 1536 2423 3776 1353 1536
mDiffFit 16 1536 2420 3894 1474 1536
mDiffFit 22 1536 3385 4154 769 1536
mDiffFit 27 1536 3460 4224 764 1536
mDiffFit 24 1536 3426 4269 843 1536
mDiffFit 17 1536 2396 4306 1910 1536
mDiffFit 23 1536 3352 4269 917 1536
mDiffFit 11 1536 3394 5055 1661 1536
mDiffFit 25 1536 4174 5197 1023 1536
mDiffFit 26 1536 3400 5368 1968 1536
mDiffFit 20 1536 3394 5810 2416 1536
mDiffFit 13 1536 4661 6521 1860 1536
mDiffFit 12 1536 4659 6592 1933 1536
mConcatFit 28 1536 6794 7264 470 1536
mBgModel 29 1536 7515 9824 2309 1536
mBackground 37 1536 9940 10770 830 1536
mBackground 39 1536 10100 10945 845 1536
mBackground 30 1536 9961 10896 935 1536
mBackground 38 1536 10101 11070 969 1536
mBackground 34 1536 10030 11082 1052 1536
mBackground 36 1536 10055 11155 1100 1536
mBackground 33 1536 10062 11242 1180 1536
mBackground 32 1536 9990 11410 1420 1536
mBackground 31 1536 10020 11498 1478 1536
mBackground 35 1536 10038 12889 2851 1536
mImgtbl 40 1536 13008 15547 2539 1536
mAdd 41 1536 15848 19367 3519 1536
mShrink 42 1536 19521 20659 1138 1536
mJPEG 43 1536 20967 21965 998 1536
mProjectPP 5 2048 0 1387 1387 2048
mProjectPP 7 2048 0 1432 1432 2048
mProjectPP 9 2048 138 1616 1478 2048
mProjectPP 2 2048 490 1862 1372 2048
mProjectPP 3 2048 411 1821 1410 2048
mProjectPP 4 2048 442 1851 1409 2048
mProjectPP 1 2048 370 1914 1544 2048
mProjectPP 10 2048 569 2168 1599 2048
mProjectPP 8 2048 630 2190 1560 2048
mDiffFit 22 2048 1600 2354 754 2048
mProjectPP 6 2048 480 2385 1905 2048
mDiffFit 25 2048 1779 2573 794 2048
mDiffFit 17 2048 2001 2757 756 2048
mDiffFit 14 2048 2021 2767 746 2048
mDiffFit 19 2048 2012 2776 764 2048
mDiffFit 16 2048 2081 3013 932 2048
mDiffFit 23 2048 2543 3231 688 2048
mDiffFit 15 2048 2325 3278 953 2048
mDiffFit 26 2048 2338 3308 970 2048
mDiffFit 11 2048 2041 3316 1275 2048
mDiffFit 21 2048 2530 3375 845 2048
mDiffFit 24 2048 2609 3461 852 2048
mDiffFit 13 2048 2780 3744 964 2048
mDiffFit 20 2048 2787 3780 993 2048
mDiffFit 27 2048 3146 4063 917 2048
mDiffFit 12 2048 3295 4463 1168 2048
mDiffFit 18 2048 3141 4553 1412 2048
mConcatFit 28 2048 4715 5163 448 2048
mBgModel 29 2048 5288 7190 1902 2048
mBackground 32 2048 7505 8270 765 2048
mBackground 34 2048 7506 8313 807 2048
mBackground 33 2048 7541 8391 850 2048
mBackground 35 2048 7558 8398 840 2048
mBackground 37 2048 7593 8403 810 2048
mBackground 38 2048 7558 8417 859 2048
mBackground 36 2048 7559 8402 843 2048
mBackground 31 2048 7503 8424 921 2048
mBackground 39 2048 7595 8501 906 2048
mBackground 30 2048 7488 10082 2594 2048
mImgtbl 40 2048 10211 10872 661 2048
mAdd 41 2048 11123 12495 1372 2048
mShrink 42 2048 12790 13663 873 2048
mJPEG 43 2048 13783 14543 760 2048
mProjectPP 6 2560 43 1421 1378 2560
mProjectPP 5 2560 0 1456 1456 2560
mProjectPP 7 2560 89 1481 1392 2560
mProjectPP 10 2560 73 1491 1418 2560
mProjectPP 1 2560 20 1605 1585 2560
mProjectPP 4 2560 75 1604 1529 2560
mProjectPP 3 2560 81 1619 1538 2560
mProjectPP 8 2560 123 1723 1600 2560
mProjectPP 9 2560 727 2384 1657 2560
mProjectPP 2 2560 558 2429 1871 2560
mDiffFit 21 2560 1638 2498 860 2560
mDiffFit 26 2560 1655 2514 859 2560
mDiffFit 17 2560 1774 2582 808 2560
mDiffFit 20 2560 1793 2683 890 2560
mDiffFit 13 2560 1775 2750 975 2560
mDiffFit 19 2560 1774 3010 1236 2560
mDiffFit 27 2560 2651 3402 751 2560
mDiffFit 16 2560 2522 3474 952 2560
mDiffFit 11 2560 2673 3500 827 2560
mDiffFit 12 2560 2637 3514 877 2560
mDiffFit 15 2560 2696 3574 878 2560
mDiffFit 24 2560 2645 3585 940 2560
mDiffFit 23 2560 1701 3688 1987 2560
mDiffFit 25 2560 2699 3693 994 2560
mDiffFit 22 2560 1657 3789 2132 2560
mDiffFit 14 2560 2702 3853 1151 2560
mDiffFit 18 2560 2624 4696 2072 2560
mConcatFit 28 2560 5044 5467 423 2560
mBgModel 29 2560 5726 7624 1898 2560
mBackground 33 2560 7830 8614 784 2560
mBackground 32 2560 7849 8622 773 2560
mBackground 31 2560 7781 8615 834 2560
mBackground 37 2560 7898 8691 793 2560
mBackground 38 2560 7855 8695 840 2560
mBackground 36 2560 7839 8682 843 2560
mBackground 34 2560 7835 8729 894 2560
mBackground 39 2560 7903 8755 852 2560
mBackground 35 2560 7833 8783 950 2560
mBackground 30 2560 7827 9097 1270 2560
mImgtbl 40 2560 9256 10834 1578 2560
mAdd 41 2560 10960 14686 3726 2560
mShrink 42 2560 15069 16733 1664 2560
mJPEG 43 2560 17178 18024 846 2560
mProjectPP 8 256 21 6523 6502 256
mProjectPP 10 256 0 6605 6605 256
mProjectPP 2 256 637 6695 6058 256
mProjectPP 7 256 13 6664 6651 256
mProjectPP 3 256 584 6837 6253 256
mProjectPP 6 256 592 7192 6600 256
mProjectPP 1 256 583 7388 6805 256
mProjectPP 9 256 694 7923 7229 256
mProjectPP 5 256 586 7970 7384 256
mDiffFit 26 256 6841 9728 2887 256
mDiffFit 18 256 6929 9851 2922 256
mDiffFit 12 256 7662 10321 2659 256
mDiffFit 23 256 7626 11001 3375 256
mDiffFit 11 256 7669 11074 3405 256
mDiffFit 27 256 8256 11457 3201 256
mDiffFit 15 256 6869 11583 4714 256
mDiffFit 22 256 8256 12025 3769 256
mDiffFit 14 256 6980 12043 5063 256
mDiffFit 25 256 10414 15980 5566 256
mDiffFit 21 256 9940 15986 6046 256
mDiffFit 17 256 10285 16100 5815 256
mDiffFit 13 256 10281 16331 6050 256
mDiffFit 24 256 10458 16350 5892 256
mProjectPP 4 256 97 17313 17216 256
mDiffFit 20 256 17719 20497 2778 256
mDiffFit 19 256 17699 20855 3156 256
mDiffFit 16 256 17645 20911 3266 256
mConcatFit 28 256 21155 23248 2093 256
mBgModel 29 256 23602 36787 13185 256
mBackground 33 256 37129 38861 1732 256
mBackground 37 256 37255 39312 2057 256
mBackground 36 256 37233 39412 2179 256
mBackground 35 256 37239 39810 2571 256
mBackground 31 256 37197 40001 2804 256
mBackground 30 256 37318 40249 2931 256
mBackground 32 256 37325 40852 3527 256
mBackground 39 256 37281 41644 4363 256
mBackground 34 256 37284 42549 5265 256
mBackground 38 256 37323 42737 5414 256
mImgtbl 40 256 42860 46441 3581 256
mAdd 41 256 46800 54629 7829 256
mShrink 42 256 55079 57476 2397 256
mJPEG 43 256 57838 60330 2492 256
mProjectPP 2 3008 0 1363 1363 3008
mProjectPP 3 3008 157 1626 1469 3008
mProjectPP 6 3008 138 1694 1556 3008
mProjectPP 9 3008 243 1726 1483 3008
mProjectPP 5 3008 232 1743 1511 3008
mProjectPP 4 3008 258 1829 1571 3008
mProjectPP 8 3008 63 1998 1935 3008
mProjectPP 7 3008 413 2119 1706 3008
mProjectPP 10 3008 416 2284 1868 3008
mProjectPP 1 3008 539 2381 1842 3008
mDiffFit 24 3008 1856 2719 863 3008
mDiffFit 15 3008 2105 2860 755 3008
mDiffFit 21 3008 1949 2935 986 3008
mDiffFit 17 3008 1880 3312 1432 3008
