generateData.js 1 2560 1557746810427 1557746811176 749 1557746810744 1557746811078 334 114 92 128 2560
createDat.js 3 2560 1557746811186 1557746811725 539 1557746811307 1557746811662 355 115 90 150 2560
createDat.js 5 2560 1557746811190 1557746811726 536 1557746811362 1557746811705 343 126 95 122 2560
createDat.js 2 2560 1557746811183 1557746811729 546 1557746811305 1557746811664 359 109 100 150 2560
createDat.js 4 2560 1557746811188 1557746811743 555 1557746811299 1557746811662 363 117 98 148 2560
ellipsoids-openmp 39 2560 1557746811756 1557746813979 2223 1557746812051 1557746813889 1838 119 1533 186 2560
ellipsoids-openmp 36 2560 1557746811755 1557746814006 2251 1557746812053 1557746813943 1890 108 1588 194 2560
ellipsoids-openmp 37 2560 1557746811756 1557746814009 2253 1557746812046 1557746813936 1890 106 1601 183 2560
ellipsoids-openmp 35 2560 1557746811755 1557746814024 2269 1557746812043 1557746813949 1906 114 1610 182 2560
ellipsoids-openmp 34 2560 1557746811754 1557746814052 2298 1557746812043 1557746813981 1938 114 1608 216 2560
ellipsoids-openmp 27 2560 1557746811750 1557746814067 2317 1557746812025 1557746813993 1968 114 1664 190 2560
ellipsoids-openmp 33 2560 1557746811754 1557746814070 2316 1557746812040 1557746813999 1959 122 1613 224 2560
ellipsoids-openmp 40 2560 1557746811756 1557746814072 2316 1557746812052 1557746814000 1948 109 1647 192 2560
ellipsoids-openmp 28 2560 1557746811751 1557746814074 2323 1557746812091 1557746814058 1967 112 1681 174 2560
ellipsoids-openmp 80 2560 1557746811805 1557746814080 2275 1557746812107 1557746813997 1890 109 1610 171 2560
ellipsoids-openmp 29 2560 1557746811752 1557746814093 2341 1557746812025 1557746813998 1973 109 1696 168 2560
ellipsoids-openmp 45 2560 1557746811793 1557746814095 2302 1557746812105 1557746814031 1926 110 1634 182 2560
ellipsoids-openmp 67 2560 1557746811797 1557746814098 2301 1557746812070 1557746813992 1922 111 1619 192 2560
ellipsoids-openmp 42 2560 1557746811775 1557746814099 2324 1557746812058 1557746814011 1953 106 1665 182 2560
ellipsoids-openmp 43 2560 1557746811775 1557746814101 2326 1557746812069 1557746814023 1954 117 1655 182 2560
ellipsoids-openmp 66 2560 1557746811797 1557746814103 2306 1557746812101 1557746814028 1927 100 1651 176 2560
ellipsoids-openmp 26 2560 1557746811750 1557746814106 2356 1557746812082 1557746814003 1921 109 1620 192 2560
ellipsoids-openmp 78 2560 1557746811804 1557746814107 2303 1557746812081 1557746813996 1915 111 1625 179 2560
ellipsoids-openmp 75 2560 1557746811802 1557746814109 2307 1557746812104 1557746814032 1928 110 1647 171 2560
ellipsoids-openmp 30 2560 1557746811753 1557746814110 2357 1557746812037 1557746814037 2000 115 1653 232 2560
ellipsoids-openmp 31 2560 1557746811753 1557746814110 2357 1557746812014 1557746814008 1994 115 1671 208 2560
ellipsoids-openmp 41 2560 1557746811774 1557746814117 2343 1557746812055 1557746814037 1982 117 1654 211 2560
ellipsoids-openmp 79 2560 1557746811804 1557746814117 2313 1557746812111 1557746814033 1922 120 1632 170 2560
ellipsoids-openmp 72 2560 1557746811799 1557746814119 2320 1557746812076 1557746814017 1941 111 1624 206 2560
ellipsoids-openmp 81 2560 1557746811805 1557746814121 2316 1557746812088 1557746814008 1920 117 1641 162 2560
ellipsoids-openmp 44 2560 1557746811775 1557746814123 2348 1557746812084 1557746814066 1982 118 1656 208 2560
ellipsoids-openmp 73 2560 1557746811800 1557746814123 2323 1557746812080 1557746814025 1945 110 1635 200 2560
ellipsoids-openmp 82 2560 1557746811806 1557746814126 2320 1557746812120 1557746814056 1936 109 1668 159 2560
ellipsoids-openmp 85 2560 1557746811807 1557746814140 2333 1557746812143 1557746814077 1934 116 1624 194 2560
ellipsoids-openmp 68 2560 1557746811798 1557746814157 2359 1557746812089 1557746814074 1985 113 1652 220 2560
ellipsoids-openmp 70 2560 1557746811798 1557746814158 2360 1557746812075 1557746814061 1986 111 1695 180 2560
ellipsoids-openmp 74 2560 1557746811801 1557746814159 2358 1557746812082 1557746814058 1976 118 1662 196 2560
ellipsoids-openmp 83 2560 1557746811806 1557746814167 2361 1557746812113 1557746814080 1967 121 1658 188 2560
ellipsoids-openmp 77 2560 1557746811803 1557746814169 2366 1557746812076 1557746814060 1984 128 1680 176 2560
ellipsoids-openmp 76 2560 1557746811803 1557746814175 2372 1557746812076 1557746814069 1993 109 1663 221 2560
