generateData.js 1 512 1557746266292 1557746267685 1393 1557746266674 1557746267309 635 115 386 134 sdbws
createDat.js 5 512 1557746267696 1557746268517 821 1557746267826 1557746268442 616 107 369 140 sdbws
createDat.js 4 512 1557746267695 1557746268530 835 1557746267816 1557746268441 625 117 362 146 sdbws
createDat.js 2 512 1557746267692 1557746268753 1061 1557746268036 1557746268663 627 112 376 139 sdbws
createDat.js 3 256 1557746267692 1557746270499 2807 1557746268010 1557746269134 1124 185 794 145 sdbws
ellipsoids-openmp 11 1024 1557746268770 1557746273874 5104 1557746269147 1557746273637 4490 127 4171 192 sdbws
ellipsoids-openmp 67 512 1557746268534 1557746277090 8556 1557746268692 1557746277001 8309 108 7984 217 sdbws
ellipsoids-openmp 66 512 1557746268533 1557746277215 8682 1557746268696 1557746277130 8434 111 7905 418 sdbws
ellipsoids-openmp 85 512 1557746268553 1557746277565 9012 1557746268993 1557746277392 8399 118 8085 196 sdbws
ellipsoids-openmp 72 512 1557746268537 1557746277567 9030 1557746268713 1557746277415 8702 119 8387 196 sdbws
ellipsoids-openmp 56 512 1557746268573 1557746277569 8996 1557746269023 1557746277424 8401 107 8084 210 sdbws
ellipsoids-openmp 84 512 1557746268553 1557746277570 9017 1557746268987 1557746277443 8456 112 8128 216 sdbws
ellipsoids-openmp 59 512 1557746268582 1557746277571 8989 1557746269041 1557746277496 8455 110 8148 197 sdbws
ellipsoids-openmp 75 512 1557746268538 1557746277603 9065 1557746268983 1557746277513 8530 119 8168 243 sdbws
ellipsoids-openmp 69 512 1557746268535 1557746277622 9087 1557746268947 1557746277553 8606 130 8247 229 sdbws
ellipsoids-openmp 70 512 1557746268536 1557746277624 9088 1557746268928 1557746277533 8605 109 8264 232 sdbws
ellipsoids-openmp 71 512 1557746268536 1557746277627 9091 1557746268957 1557746277531 8574 108 8247 219 sdbws
ellipsoids-openmp 73 512 1557746268537 1557746277632 9095 1557746268955 1557746277532 8577 115 8216 246 sdbws
ellipsoids-openmp 79 512 1557746268539 1557746277644 9105 1557746268974 1557746277559 8585 113 8235 237 sdbws
ellipsoids-openmp 68 512 1557746268534 1557746277667 9133 1557746268942 1557746277576 8634 114 8322 198 sdbws
ellipsoids-openmp 78 512 1557746268539 1557746277673 9134 1557746268986 1557746277598 8612 104 8283 225 sdbws
ellipsoids-openmp 83 512 1557746268540 1557746277692 9152 1557746268975 1557746277596 8621 117 8317 187 sdbws
ellipsoids-openmp 74 512 1557746268537 1557746277706 9169 1557746268959 1557746277605 8646 122 8315 209 sdbws
ellipsoids-openmp 77 512 1557746268539 1557746277714 9175 1557746268972 1557746277625 8653 112 8322 219 sdbws
ellipsoids-openmp 48 512 1557746268570 1557746277764 9194 1557746269006 1557746277672 8666 147 8332 187 sdbws
ellipsoids-openmp 82 512 1557746268540 1557746277784 9244 1557746268967 1557746277686 8719 122 8342 255 sdbws
ellipsoids-openmp 47 512 1557746268569 1557746277827 9258 1557746268997 1557746277732 8735 113 8433 189 sdbws
ellipsoids-openmp 76 512 1557746268538 1557746277846 9308 1557746268979 1557746277779 8800 113 8460 227 sdbws
ellipsoids-openmp 46 512 1557746268569 1557746277849 9280 1557746268984 1557746277742 8758 116 8430 212 sdbws
ellipsoids-openmp 49 512 1557746268570 1557746277872 9302 1557746269013 1557746277786 8773 133 8424 216 sdbws
ellipsoids-openmp 52 512 1557746268571 1557746277899 9328 1557746269025 1557746277815 8790 103 8489 198 sdbws
ellipsoids-openmp 57 512 1557746268581 1557746277919 9338 1557746268804 1557746277831 9027 110 8712 205 sdbws
ellipsoids-openmp 53 512 1557746268572 1557746277925 9353 1557746269027 1557746277849 8822 103 8521 198 sdbws
ellipsoids-openmp 63 512 1557746268583 1557746277938 9355 1557746269047 1557746277864 8817 113 8464 240 sdbws
ellipsoids-openmp 55 512 1557746268572 1557746277950 9378 1557746269022 1557746277868 8846 116 8525 205 sdbws
ellipsoids-openmp 64 512 1557746268591 1557746277960 9369 1557746269020 1557746277861 8841 118 8543 180 sdbws
ellipsoids-openmp 60 512 1557746268582 1557746277970 9388 1557746269015 1557746277871 8856 156 8482 218 sdbws
ellipsoids-openmp 81 512 1557746268540 1557746277982 9442 1557746268983 1557746277892 8909 113 8568 228 sdbws
