task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 19 512 2026 11697 9671 2428 11593 9165 154 8771 240 sdbws
ellipsoids-openmp 18 512 2026 11718 9692 2436 11641 9205 108 8857 240 sdbws
ellipsoids-openmp 29 512 2440 11748 9308 2826 11659 8833 123 8484 226 sdbws
ellipsoids-openmp 31 512 2440 11757 9317 2821 11663 8842 107 8501 234 sdbws
ellipsoids-openmp 33 512 2441 11762 9321 2843 11676 8833 116 8486 231 sdbws
ellipsoids-openmp 36 512 2442 11763 9321 2833 11676 8843 137 8465 241 sdbws
ellipsoids-openmp 23 512 2027 11781 9754 2451 11695 9244 123 8891 230 sdbws
ellipsoids-openmp 35 512 2442 11789 9347 2853 11705 8852 113 8541 198 sdbws
ellipsoids-openmp 40 512 2444 11790 9346 2845 11685 8840 107 8511 222 sdbws
ellipsoids-openmp 10 512 2016 11790 9774 2164 11629 9465 126 9104 235 sdbws
ellipsoids-openmp 42 512 2456 11791 9335 2875 11714 8839 112 8496 231 sdbws
ellipsoids-openmp 20 512 2026 11796 9770 2429 11703 9274 112 8959 203 sdbws
ellipsoids-openmp 8 512 2028 11801 9773 2442 11707 9265 110 8924 231 sdbws
ellipsoids-openmp 38 512 2444 11803 9359 2858 11728 8870 180 8430 260 sdbws
ellipsoids-openmp 34 512 2441 11808 9367 2834 11727 8893 123 8541 229 sdbws
ellipsoids-openmp 26 512 2439 11832 9393 2828 11751 8923 120 8587 216 sdbws
ellipsoids-openmp 43 512 2456 11853 9397 2877 11770 8893 134 8538 221 sdbws
ellipsoids-openmp 30 512 2440 11880 9440 2828 11792 8964 143 8575 246 sdbws
ellipsoids-openmp 17 512 2025 11890 9865 2434 11800 9366 119 8985 262 sdbws
ellipsoids-openmp 39 512 2444 11891 9447 2862 11807 8945 162 8437 346 sdbws
ellipsoids-openmp 14 512 2017 11932 9915 2431 11834 9403 113 9059 231 sdbws
ellipsoids-openmp 7 512 2028 11941 9913 2438 11843 9405 123 9052 230 sdbws
ellipsoids-openmp 37 512 2443 11984 9541 2859 11896 9037 130 8658 249 sdbws
ellipsoids-openmp 83 512 2314 11986 9672 2705 11909 9204 108 8876 220 sdbws
ellipsoids-openmp 13 512 2017 12009 9992 2408 11914 9506 120 9178 208 sdbws
ellipsoids-openmp 44 512 2460 12013 9553 2877 11888 9011 126 8694 191 sdbws
ellipsoids-openmp 25 512 2028 12026 9998 2462 11959 9497 121 9159 217 sdbws
ellipsoids-openmp 15 512 2017 12071 10054 2428 11970 9542 116 9210 216 sdbws
ellipsoids-openmp 6 512 2028 12073 10045 2444 11977 9533 110 9180 243 sdbws
ellipsoids-openmp 41 512 2445 12089 9644 2844 11995 9151 125 8464 562 sdbws
ellipsoids-openmp 9 512 2036 12125 10089 2451 12022 9571 108 9243 220 sdbws
ellipsoids-openmp 57 512 2204 12127 9923 2354 12008 9654 110 9318 226 sdbws
ellipsoids-openmp 24 512 2027 12129 10102 2447 12037 9590 137 9163 290 sdbws
ellipsoids-openmp 22 512 2027 12177 10150 2450 12097 9647 109 9245 293 sdbws
ellipsoids-openmp 16 512 2018 12179 10161 2447 12111 9664 122 9339 203 sdbws
ellipsoids-openmp 21 512 2027 12235 10208 2443 12152 9709 111 9298 300 sdbws
ellipsoids-openmp 12 512 2017 12269 10252 2423 12178 9755 157 9382 216 sdbws
ellipsoids-openmp 73 512 2311 12427 10116 3820 12338 8518 115 8182 221 sdbws
ellipsoids-openmp 72 512 2310 12478 10168 3816 12386 8570 104 8203 263 sdbws
ellipsoids-openmp 71 512 2310 12480 10170 3766 12403 8637 122 8299 216 sdbws
ellipsoids-openmp 68 512 2309 12530 10221 3776 12459 8683 109 8367 207 sdbws
ellipsoids-openmp 70 512 2310 12543 10233 3763 12458 8695 109 8330 256 sdbws
ellipsoids-openmp 66 512 2305 12562 10257 3761 12475 8714 115 8372 227 sdbws
ellipsoids-openmp 77 512 2312 12594 10282 3766 12507 8741 110 8414 217 sdbws
ellipsoids-openmp 55 512 2201 12627 10426 2363 12544 10181 108 9256 817 sdbws
ellipsoids-openmp 48 512 2198 12674 10476 3588 12585 8997 117 8667 213 sdbws
ellipsoids-openmp 76 512 2312 12726 10414 3773 12649 8876 109 8517 250 sdbws
ellipsoids-openmp 79 512 2312 12810 10498 3755 12717 8962 122 8643 197 sdbws
ellipsoids-openmp 50 512 2199 12825 10626 3592 12733 9141 120 8789 232 sdbws
ellipsoids-openmp 69 512 2309 12870 10561 3771 12803 9032 110 8715 207 sdbws
ellipsoids-openmp 78 512 2312 13099 10787 3777 12947 9170 130 8823 217 sdbws
mean-pack-ell 87 256 12099 13435 1336 12190 13323 1133 963 4 166 sdbws
mean-pack-ell 86 256 12276 13860 1584 12391 13703 1312 1127 20 165 sdbws
mean-pack-ell 88 256 12829 14451 1622 12963 14399 1436 1239 21 176 sdbws
mean-pack-ell 89 256 13106 14573 1467 13180 14459 1279 1119 3 157 sdbws
summary.js 90 256 14580 16120 1540 14664 15995 1331 337 839 155 sdbws
generateData.js 1 512 0 921 921 204 844 640 117 388 135 sdbws
createDat.js 2 512 928 2043 1115 1269 1967 698 151 388 159 sdbws
createDat.js 5 512 939 2048 1109 1263 1961 698 123 375 200 sdbws
createDat.js 4 512 936 2053 1117 1279 1984 705 115 421 169 sdbws
createDat.js 3 256 930 2231 1301 1001 2080 1079 122 793 164 sdbws
ellipsoids-openmp 11 1024 2058 7110 5052 2241 6748 4507 111 4232 164 sdbws
ellipsoids-openmp 71 512 2112 11043 8931 2626 10892 8266 126 7917 223 sdbws
ellipsoids-openmp 21 512 2062 11124 9062 2508 11035 8527 113 8160 254 sdbws
ellipsoids-openmp 6 512 2067 11133 9066 2284 11029 8745 127 8404 214 sdbws
ellipsoids-openmp 15 512 2059 11167 9108 2255 11075 8820 138 8448 234 sdbws
ellipsoids-openmp 17 512 2060 11271 9211 2482 11185 8703 117 8357 229 sdbws
ellipsoids-openmp 67 512 2110 11294 9184 2612 11188 8576 115 8209 252 sdbws
ellipsoids-openmp 33 512 2267 11326 9059 2749 11256 8507 130 8158 219 sdbws
ellipsoids-openmp 22 512 2062 11328 9266 2511 11229 8718 117 8365 236 sdbws
ellipsoids-openmp 18 512 2060 11329 9269 2505 11253 8748 111 8429 208 sdbws
ellipsoids-openmp 31 512 2266 11334 9068 2712 11235 8523 109 8150 264 sdbws
ellipsoids-openmp 19 512 2061 11351 9290 2301 11277 8976 128 8617 231 sdbws
ellipsoids-openmp 59 512 2169 11359 9190 2674 11259 8585 118 8254 213 sdbws
ellipsoids-openmp 49 512 2153 11370 9217 2675 11294 8619 116 8231 272 sdbws
ellipsoids-openmp 80 512 2117 11378 9261 2649 11294 8645 119 8325 201 sdbws
ellipsoids-openmp 70 512 2112 11389 9277 2620 11298 8678 110 8368 200 sdbws
ellipsoids-openmp 85 512 2144 11425 9281 2652 11333 8681 121 8341 219 sdbws
ellipsoids-openmp 75 512 2115 11427 9312 2631 11326 8695 125 8355 215 sdbws
ellipsoids-openmp 23 512 2063 11443 9380 2523 11357 8834 143 8456 235 sdbws
ellipsoids-openmp 78 512 2116 11452 9336 2645 11362 8717 133 8401 183 sdbws
ellipsoids-openmp 68 512 2111 11457 9346 2654 11384 8730 113 8371 246 sdbws
ellipsoids-openmp 53 512 2164 11459 9295 2686 11377 8691 116 8355 220 sdbws
ellipsoids-openmp 84 512 2119 11460 9341 2659 11371 8712 110 8390 212 sdbws
ellipsoids-openmp 81 512 2118 11463 9345 2662 11386 8724 109 8395 220 sdbws
ellipsoids-openmp 76 512 2115 11464 9349 2655 11386 8731 122 8380 229 sdbws
ellipsoids-openmp 51 512 2163 11471 9308 2673 11390 8717 107 8382 228 sdbws
ellipsoids-openmp 69 512 2111 11480 9369 2622 11384 8762 108 8400 254 sdbws
ellipsoids-openmp 28 512 2252 11490 9238 2738 11422 8684 119 8319 246 sdbws
ellipsoids-openmp 7 512 2068 11508 9440 2306 11430 9124 116 8791 217 sdbws
ellipsoids-openmp 14 512 2059 11521 9462 2478 11436 8958 109 8577 272 sdbws
ellipsoids-openmp 32 512 2266 11530 9264 2725 11444 8719 113 8371 235 sdbws
ellipsoids-openmp 16 512 2059 11539 9480 2270 11465 9195 192 8754 249 sdbws
ellipsoids-openmp 34 512 2268 11550 9282 2719 11452 8733 111 8410 212 sdbws
ellipsoids-openmp 83 512 2118 11560 9442 2647 11465 8818 111 8456 251 sdbws
ellipsoids-openmp 46 512 2151 11574 9423 2666 11497 8831 120 8478 233 sdbws
ellipsoids-openmp 60 512 2170 11583 9413 2688 11505 8817 116 8500 201 sdbws
ellipsoids-openmp 27 512 2251 11585 9334 2756 11518 8762 124 8430 208 sdbws
ellipsoids-openmp 82 512 2118 11601 9483 2654 11517 8863 142 8493 228 sdbws
ellipsoids-openmp 73 512 2113 11607 9494 2629 11512 8883 117 8500 266 sdbws
ellipsoids-openmp 55 512 2166 11614 9448 2649 11504 8855 129 8531 195 sdbws
ellipsoids-openmp 72 512 2113 11618 9505 2657 11545 8888 109 8558 221 sdbws
ellipsoids-openmp 54 512 2164 11624 9460 2666 11529 8863 108 8553 202 sdbws
ellipsoids-openmp 50 512 2162 11625 9463 2671 11541 8870 157 8512 201 sdbws
ellipsoids-openmp 10 512 2057 11636 9579 2460 11548 9088 128 8740 220 sdbws
ellipsoids-openmp 44 512 2290 11642 9352 2733 11552 8819 124 8404 291 sdbws
ellipsoids-openmp 41 512 2287 11654 9367 2737 11562 8825 128 8409 288 sdbws
ellipsoids-openmp 48 512 2152 11656 9504 2653 11558 8905 112 8574 219 sdbws
ellipsoids-openmp 42 512 2289 11667 9378 2737 11584 8847 126 8441 280 sdbws
ellipsoids-openmp 52 512 2163 11669 9506 2667 11579 8912 124 8574 214 sdbws
ellipsoids-openmp 37 512 2284 11670 9386 2751 11600 8849 134 8444 271 sdbws
ellipsoids-openmp 64 512 2172 11672 9500 2674 11570 8896 165 8458 273 sdbws
ellipsoids-openmp 20 512 2061 11673 9612 2503 11600 9097 114 8726 257 sdbws
ellipsoids-openmp 9 512 2087 11676 9589 2537 11599 9062 110 8697 255 sdbws
ellipsoids-openmp 77 512 2116 11679 9563 2644 11587 8943 123 8595 225 sdbws
ellipsoids-openmp 63 512 2172 11680 9508 2690 11596 8906 106 8573 227 sdbws
ellipsoids-openmp 29 512 2253 11681 9428 2711 11585 8874 119 8532 223 sdbws
ellipsoids-openmp 39 512 2285 11698 9413 2746 11622 8876 113 8539 224 sdbws
ellipsoids-openmp 56 512 2167 11705 9538 2674 11619 8945 110 8624 211 sdbws
ellipsoids-openmp 36 512 2283 11706 9423 2747 11631 8884 126 8525 233 sdbws
ellipsoids-openmp 24 512 2066 11710 9644 2543 11643 9100 113 8768 219 sdbws
ellipsoids-openmp 35 512 2283 11728 9445 2715 11634 8919 138 8524 257 sdbws
ellipsoids-openmp 65 512 2218 11733 9515 2714 11641 8927 117 8606 204 sdbws
ellipsoids-openmp 38 512 2285 11734 9449 2734 11653 8919 102 8614 203 sdbws
ellipsoids-openmp 57 512 2168 11739 9571 2687 11661 8974 141 8614 219 sdbws
ellipsoids-openmp 25 512 2067 11754 9687 2531 11661 9130 117 8774 239 sdbws
ellipsoids-openmp 8 512 2086 11755 9669 2528 11673 9145 120 8761 264 sdbws
ellipsoids-openmp 61 512 2170 11759 9589 2692 11679 8987 120 8630 237 sdbws
ellipsoids-openmp 40 512 2286 11762 9476 2718 11656 8938 107 8595 236 sdbws
ellipsoids-openmp 43 512 2290 11770 9480 2724 11675 8951 132 8582 237 sdbws
ellipsoids-openmp 45 512 2341 11774 9433 2750 11697 8947 130 8571 246 sdbws
ellipsoids-openmp 79 512 2117 11795 9678 2649 11710 9061 344 8503 214 sdbws
ellipsoids-openmp 62 512 2171 11806 9635 2685 11680 8995 124 8635 236 sdbws
ellipsoids-openmp 58 512 2168 11833 9665 2663 11732 9069 136 8670 263 sdbws
ellipsoids-openmp 13 512 2058 11871 9813 2477 11781 9304 133 8947 224 sdbws
ellipsoids-openmp 30 512 2253 11922 9669 2716 11780 9064 129 8716 219 sdbws
ellipsoids-openmp 47 512 2152 11924 9772 2669 11816 9147 114 8837 196 sdbws
ellipsoids-openmp 74 512 2114 11925 9811 2653 11847 9194 131 8821 242 sdbws
ellipsoids-openmp 26 512 2251 11968 9717 2714 11854 9140 108 8794 238 sdbws
ellipsoids-openmp 12 512 2058 11974 9916 2472 11874 9402 130 9019 253 sdbws
ellipsoids-openmp 66 512 2109 11975 9866 2636 11873 9237 126 8788 323 sdbws
mean-pack-ell 88 256 11928 13806 1878 12285 13676 1391 1190 21 180 sdbws
mean-pack-ell 89 256 11982 14003 2021 12288 13858 1570 1300 122 148 sdbws
mean-pack-ell 87 256 11971 14101 2130 12330 13970 1640 1320 179 141 sdbws
mean-pack-ell 86 256 11980 14169 2189 12383 14104 1721 1391 180 150 sdbws
summary.js 90 256 14173 15926 1753 14556 15894 1338 279 899 160 sdbws
generateData.js 1 512 0 1214 1214 400 1041 641 107 395 139 sdbws
createDat.js 5 512 1238 2441 1203 1560 2186 626 112 375 139 sdbws
createDat.js 4 512 1235 2464 1229 1574 2211 637 100 400 137 sdbws
createDat.js 2 512 1228 2564 1336 1335 2478 1143 104 385 654 sdbws
createDat.js 3 256 1234 2764 1530 1619 2734 1115 116 820 179 sdbws
ellipsoids-openmp 11 1024 2587 8283 5696 3015 7607 4592 122 4273 197 sdbws
ellipsoids-openmp 71 512 2459 10991 8532 2660 10911 8251 110 7929 212 sdbws
ellipsoids-openmp 66 512 2457 11666 9209 2630 11292 8662 116 8339 207 sdbws
ellipsoids-openmp 77 512 2461 11667 9206 2904 11362 8458 127 8137 194 sdbws
ellipsoids-openmp 73 512 2459 11668 9209 2886 11370 8484 117 8172 195 sdbws
ellipsoids-openmp 81 512 2478 11669 9191 2916 11410 8494 114 8172 208 sdbws
ellipsoids-openmp 56 512 2512 11671 9159 2969 11466 8497 108 8164 225 sdbws
ellipsoids-openmp 78 512 2462 11673 9211 2903 11525 8622 117 8322 183 sdbws
ellipsoids-openmp 80 512 2478 11674 9196 2904 11524 8620 112 8326 182 sdbws
ellipsoids-openmp 68 512 2458 11675 9217 2662 11540 8878 104 8561 213 sdbws
ellipsoids-openmp 74 512 2460 11679 9219 2897 11539 8642 131 8324 187 sdbws
ellipsoids-openmp 79 512 2462 11680 9218 2890 11543 8653 120 8294 239 sdbws
ellipsoids-openmp 69 512 2458 11681 9223 2640 11556 8916 115 8575 226 sdbws
ellipsoids-openmp 54 512 2505 11681 9176 2954 11545 8591 115 8268 208 sdbws
ellipsoids-openmp 75 512 2460 11681 9221 2874 11557 8683 115 8370 198 sdbws
ellipsoids-openmp 59 512 2513 11682 9169 2973 11570 8597 113 8274 210 sdbws
ellipsoids-openmp 32 512 2793 11683 8890 3161 11586 8425 107 8088 230 sdbws
ellipsoids-openmp 9 512 2594 11701 9107 2806 11579 8773 108 8449 216 sdbws
ellipsoids-openmp 72 512 2459 11702 9243 2870 11587 8717 126 8313 278 sdbws
ellipsoids-openmp 82 512 2478 11702 9224 2939 11604 8665 114 8360 191 sdbws
ellipsoids-openmp 10 512 2586 11703 9117 3037 11628 8591 119 8254 218 sdbws
ellipsoids-openmp 12 512 2587 11733 9146 3003 11618 8615 119 8240 256 sdbws
ellipsoids-openmp 44 512 2813 11734 8921 3214 11625 8411 105 8098 208 sdbws
ellipsoids-openmp 34 512 2794 11736 8942 3179 11642 8463 110 8170 183 sdbws
ellipsoids-openmp 33 512 2793 11738 8945 3170 11641 8471 138 8106 227 sdbws
ellipsoids-openmp 85 512 2487 11740 9253 2966 11661 8695 171 8307 217 sdbws
ellipsoids-openmp 27 512 2791 11741 8950 3161 11643 8482 108 8190 184 sdbws
ellipsoids-openmp 39 512 2805 11742 8937 3199 11668 8469 114 8123 232 sdbws
ellipsoids-openmp 65 512 2523 11769 9246 2984 11656 8672 104 8339 229 sdbws
ellipsoids-openmp 63 512 2514 11772 9258 2962 11632 8670 115 8352 203 sdbws
ellipsoids-openmp 35 512 2794 11773 8979 3164 11650 8486 129 8157 200 sdbws
ellipsoids-openmp 47 512 2503 11774 9271 2950 11657 8707 105 8367 235 sdbws
ellipsoids-openmp 30 512 2792 11775 8983 3163 11671 8508 118 8157 233 sdbws
ellipsoids-openmp 52 512 2504 11777 9273 2979 11686 8707 106 8342 259 sdbws
ellipsoids-openmp 16 512 2589 11778 9189 3030 11683 8653 114 8299 240 sdbws
ellipsoids-openmp 67 512 2457 11778 9321 2640 11681 9041 115 8727 199 sdbws
ellipsoids-openmp 28 512 2791 11786 8995 3163 11674 8511 115 8186 210 sdbws
ellipsoids-openmp 24 512 2592 11786 9194 3052 11698 8646 118 8323 205 sdbws
ellipsoids-openmp 70 512 2458 11802 9344 2871 11713 8842 107 8540 195 sdbws
